timestamp	x	y	z	scale
490652	-0.020000000000000018	-0.040000000000000036	0.009999999999999787	4
490753	-0.06000000000000005	-0.040000000000000036	-0.040000000000000036	4
490852	-0.06000000000000005	-0.04999999999999982	0	4
490952	-0.029999999999999805	-0.040000000000000036	0.009999999999999787	4
491052	-0.04999999999999982	-0.029999999999999805	0.03000000000000025	4
491205	-0.020000000000000018	-0.029999999999999805	0.009999999999999787	4
491252	-0.06000000000000005	-0.020000000000000018	0.05999999999999961	4
491352	-0.04999999999999982	-0.020000000000000018	0.019999999999999574	4
491452	-0.04999999999999982	-0.020000000000000018	-0.040000000000000036	4
491553	-0.029999999999999805	-0.040000000000000036	-0.040000000000000036	4
491652	-0.029999999999999805	-0.029999999999999805	-0.020000000000000018	4
491752	-0.029999999999999805	-0.029999999999999805	0.08999999999999986	4
491853	-0.020000000000000018	-0.009999999999999787	0.04999999999999982	4
491953	-0.040000000000000036	-0.020000000000000018	0.009999999999999787	4
492052	-0.009999999999999787	-0.020000000000000018	-0.029999999999999805	4
492152	-0.020000000000000018	-0.04999999999999982	0	4
492352	-0.040000000000000036	-0.040000000000000036	0.03000000000000025	4
492452	-0.04999999999999982	-0.029999999999999805	-0.029999999999999805	4
492553	-0.009999999999999787	-0.020000000000000018	0.08999999999999986	4
492753	-0.040000000000000036	-0.020000000000000018	0.03000000000000025	4
492852	-0.009999999999999787	-0.029999999999999805	0.03000000000000025	4
492952	-0.029999999999999805	-0.040000000000000036	0.019999999999999574	4
493152	-0.04999999999999982	-0.020000000000000018	-0.029999999999999805	4
493253	-0.04999999999999982	-0.020000000000000018	0.040000000000000036	4
493352	-0.04999999999999982	-0.029999999999999805	0	4
493453	-0.009999999999999787	-0.029999999999999805	-0.020000000000000018	4
493553	-0.06999999999999984	-0.020000000000000018	0.05999999999999961	4
493652	-0.04999999999999982	-0.009999999999999787	0.04999999999999982	4
493753	-0.029999999999999805	-0.020000000000000018	0.05999999999999961	4
493853	-0.06999999999999984	-0.020000000000000018	-0.009999999999999787	4
493953	-0.009999999999999787	-0.029999999999999805	0.04999999999999982	4
494052	-0.040000000000000036	-0.009999999999999787	0.04999999999999982	4
494153	-0.06000000000000005	-0.020000000000000018	0.040000000000000036	4
494253	-0.040000000000000036	-0.020000000000000018	0.019999999999999574	4
494352	-0.06000000000000005	-0.020000000000000018	0.019999999999999574	4
494452	-0.06000000000000005	-0.029999999999999805	0.040000000000000036	4
494553	-0.009999999999999787	-0.04999999999999982	-0.009999999999999787	4
494652	-0.040000000000000036	-0.029999999999999805	0.03000000000000025	4
494752	-0.06000000000000005	-0.04999999999999982	0.03000000000000025	4
494852	-0.020000000000000018	-0.029999999999999805	0.009999999999999787	4
494953	-0.009999999999999787	-0.029999999999999805	0	4
495053	-0.06000000000000005	-0.020000000000000018	0.019999999999999574	4
495152	-0.04999999999999982	-0.029999999999999805	0.04999999999999982	4
495253	-0.040000000000000036	-0.029999999999999805	0	4
495353	-0.009999999999999787	-0.029999999999999805	0.019999999999999574	4
495452	-0.06999999999999984	-0.020000000000000018	0.05999999999999961	4
495553	-0.020000000000000018	-0.04999999999999982	0.04999999999999982	4
495653	0.009999999999999787	-0.040000000000000036	-0.009999999999999787	4
495753	-0.020000000000000018	-0.020000000000000018	0.05999999999999961	4
495853	-0.009999999999999787	-0.040000000000000036	-0.009999999999999787	4
495953	-0.020000000000000018	-0.029999999999999805	0	4
496053	0	-0.040000000000000036	0.019999999999999574	4
496153	-0.009999999999999787	-0.040000000000000036	0	4
496253	-0.04999999999999982	-0.029999999999999805	-0.009999999999999787	4
496353	-0.04999999999999982	-0.020000000000000018	0.03000000000000025	4
