timestamp	speed	speedms
514057	0	0
514157	0	0
514257	0	0
514357	0	0
514457	0	0
514657	0	0
514757	0	0
514857	0	0
514957	0	0
515057	0	0
515157	0	0
515257	0	0
515357	0	0
515457	0	0
515557	0	0
515657	0	0
515757	0	0
515857	0	0
515957	0	0
516057	0	0
516157	0	0
516257	0	0
516357	0	0
516457	0	0
516557	0	0
516657	0	0
516757	0	0
516857	0	0
516957	0	0
517057	0	0
517157	0	0
517257	0	0
517357	0	0
517457	0	0
517557	0	0
517657	0	0
517757	0	0
517857	0	0
517957	0	0
518057	0	0
518157	0	0
518257	0	0
518357	0	0
518457	0	0
518557	0	0
518657	0	0
518757	0	0
518857	0	0
518957	0	0
519057	0	0
519157	0	0
519257	0	0
519357	0	0
519457	0	0
519557	0	0
519657	0	0
519757	0	0
519857	0	0
519957	0	0
520057	0	0
520157	0	0
520257	0	0
520357	0	0
520457	0	0
520557	0	0
520657	0	0
520757	0	0
520857	0	0
520957	0	0
521057	0	0
521157	0	0
521257	0	0
521357	0	0
521457	0	0
521557	0	0
521657	0	0
521757	0	0
521857	0	0
521957	0	0
522057	0	0
522157	0	0
522257	0	0
522357	0	0
522457	0	0
522557	0	0
522657	0	0
522757	0	0
522857	0	0
522957	0	0
523057	0	0
523157	0	0
523257	0	0
523357	0	0
523457	0	0
523557	0	0
523657	0	0
523757	0	0
523857	0	0
523957	0	0
524057	0	0
524157	0	0
524257	0	0
524357	0	0
524457	0	0
524557	0	0
524657	0	0
524757	0	0
524857	0	0
524957	0	0
525057	0	0
525157	0	0
525257	0	0
525357	0	0
525457	0	0
525557	0	0
525657	0	0
525757	0	0
525857	0	0
525957	0	0
526057	0	0
526157	0	0
526257	0	0
526357	0	0
526457	0	0
526557	0	0
526657	0	0
526757	0	0
526857	0	0
526957	0	0
527057	0	0
527157	0	0
527257	0	0
527357	0	0
527457	0	0
527557	0	0
527658	0	0
527757	0	0
527857	0	0
527957	0	0
528057	0	0
528157	0	0
528257	0	0
528357	0	0
528457	0	0
528557	0	0
528657	0	0
528758	0	0
528857	0	0
528957	0	0
529057	0	0
529157	0	0
529257	0	0
529457	0	0
529557	0	0
529657	0	0
529757	0	0
529857	0	0
529957	0	0
530057	0	0
530157	0	0
530257	0	0
530357	0	0
530457	0	0
530557	0	0
530657	0	0
530757	0	0
530857	0	0
530957	0	0
531057	0	0
531157	0	0
531257	0	0
531357	0	0
531457	0	0
531557	0	0
531657	0	0
531757	0	0
531857	0	0
531957	0	0
532057	0	0
532157	0	0
532257	0	0
532357	0	0
532457	0	0
532558	0	0
532657	0	0
532757	0	0
532857	0	0
532957	0	0
533057	0	0
533157	0	0
533257	0	0
533357	0	0
533457	0	0
533557	0	0
533658	0	0
533757	0	0
533857	0	0
533957	0	0
534058	0	0
534157	0	0
534257	0	0
534357	0	0
534458	0	0
534557	0	0
534657	0	0
534757	0	0
534857	0	0
534957	0	0
535057	0	0
535158	0	0
535257	0	0
535357	0	0
535457	0	0
535558	0	0
535657	0	0
535757	0	0
535857	0	0
535958	0	0
536357	0	0
536557	0	0
536658	0	0
536757	0	0
536857	0	0
536957	0	0
537058	0	0
537157	0	0
537257	0	0
537357	0	0
537458	0	0
537557	0	0
537657	0	0
537757	0	0
537858	0	0
537957	0	0
538057	0	0
538158	0	0
538257	0	0
538357	0	0
538457	0	0
538558	0	0
538657	0	0
538757	0	0
538857	0	0
538958	0	0
539057	0	0
539157	0	0
539257	0	0
539358	0	0
539457	0	0
539557	0	0
539657	0	0
539758	0	0
539857	0	0
539957	0	0
540058	0	0
540157	0	0
540257	0	0
540357	0	0
540458	0	0
540557	0	0
540657	0	0
540757	0	0
540858	0	0
540957	0	0
541057	0	0
541157	0	0
541258	0	0
541357	0	0
541457	0	0
541558	0	0
541657	0	0
541757	0	0
541857	0	0
541958	0	0
542057	0	0
542157	0	0
542257	0	0
542358	0	0
542457	0	0
542557	0	0
542657	0	0
542758	0	0
542857	0	0
542957	0	0
543058	0	0
543158	0	0
543257	0	0
543357	0	0
543458	0	0
543557	0	0
543657	0	0
543757	0	0
543858	0	0
543957	0	0
544057	0	0
544157	0	0
544258	0	0
544357	0	0
544457	0	0
544558	0	0
544658	0	0
544757	0	0
544857	0	0
544958	0	0
545057	0	0
545157	0	0
545258	0	0
545358	0	0
545457	0	0
545558	0	0
545657	0	0
545758	0	0
545857	0	0
545958	0	0
546058	0	0
546158	0	0
546258	0	0
546358	0	0
546458	0	0
546558	0	0
546657	0	0
546757	0	0
546858	0	0
546958	0	0
547058	0	0
547158	0	0
547258	0	0
547358	0	0
547458	0	0
547558	0	0
547658	0	0
547758	0	0
547858	0	0
547958	0	0
548058	0	0
548158	0	0
548258	0	0
548358	0	0
548458	0	0
548558	0	0
548658	0	0
548758	0	0
548858	0	0
548958	0	0
549058	0	0
549158	0	0
549258	0	0
549358	0	0
549458	0	0
549558	0	0
549658	0	0
549758	0	0
549858	0	0
549958	0	0
550058	0	0
