timestamp	latitude_m	latitude_o	speed
337143	0	72	0
337244	0	72	0
337343	0	72	0
337443	0	72	0
337544	0	72	0
337644	0	72	0
337743	0	72	0
337843	0	72	0
337943	0	72	0
338044	0	72	0
338144	0	72	0
338244	0	72	0
338344	0	72	0
338444	0	72	0
338543	0	72	0
338643	0	72	0
338744	0	72	0
338844	0	72	0
338944	0	72	0
339044	0	72	0
339144	0	72	0
339243	0	72	0
339343	0	72	0
339443	0	72	0
339544	0	72	0
339643	0	72	0
339744	0	72	0
339843	0	72	0
339944	0	72	0
340045	0	72	0
340144	0	72	0
340244	0	72	0
340344	0	72	0
340444	0	72	0
340544	0	72	0
340644	0	72	0
340744	0	72	0
340844	0	72	0
340944	0	72	0
341044	0	72	0
341144	0	72	0
341244	0	72	0
341344	0	72	0
341444	0	72	0
341544	0	72	0
341644	0	72	0
341744	0	72	0
341844	0	72	0
341944	0	72	0
342044	0	72	0
342144	0	72	0
342244	0	72	0
342344	0	72	0
342444	0	72	0
342544	0	72	0
342644	0	72	0
342744	0	72	0
342844	0	72	0
342944	0	72	0
343044	0	72	0
343144	0	72	0
343244	0	72	0
343344	0	72	0
343444	0	72	0
343544	0	72	0
343644	0	72	0
343744	0	72	0
343844	0	72	0
343944	0	72	0
344044	0	72	0
344144	0	72	0
344244	0	72	0
344344	0	72	0
344444	0	72	0
344544	0	72	0
344644	0	72	0
344744	0	72	0
344844	0	72	0
344944	0	72	0
345044	0	72	0
345145	0	72	0
345244	0	72	0
345344	0	72	0
345444	0	72	0
345544	0	72	0
345644	0	72	0
345744	0	72	0
345844	0	72	0
345944	0	72	0
346044	0	72	0
346144	0	72	0
346244	0	72	0
346344	0	72	0
346444	0	72	0
346544	0	72	0
346644	0	72	0
346744	0	72	0
346844	0	72	0
346944	0	72	0
347044	0	72	0
347144	0	72	0
347244	0	72	0
347344	0	72	0
347444	0	72	0
347544	0	72	0
347644	0	72	0
347744	0	72	0
347844	0	72	0
347944	0	72	0
348044	0	72	0
348144	0	72	0
348244	0	72	0
348344	0	72	0
348544	0	72	0
348644	0	72	0
348744	0	72	0
348844	0	72	0
348944	0	72	0
349044	0	72	0
349144	0	72	0
349244	0	72	0
349344	0	72	0
349444	0	72	0
349544	0	72	0
349644	0	72	0
349744	0	72	0
349844	0	72	0
349944	0	72	0
350044	0	72	0
350144	0	72	0
350244	0	72	0
350344	0	72	0
350444	0	72	0
350544	0	72	0
350644	0	72	0
350744	0	72	0
350844	0	72	0
350944	0	72	0
351044	0	72	0
351144	0	72	0
351244	0	72	0
351344	0	72	0
351544	0	72	0
351644	0	72	0
351744	0	72	0
351844	0	72	0
352044	0	72	0
352144	0	72	0
352244	0	72	0
352344	0	72	0
352444	0	72	0
352544	0	72	0
352644	0	72	0
352744	0	72	0
352844	0	72	0
352944	0	72	0
353044	0	72	0
353144	0	72	0
353244	0	72	0
353344	0	72	0
353444	0	72	0
353544	0	72	0
353644	0	72	0
353744	0	72	0
353844	0	72	0
353944	0	72	0
354044	0	72	0
354144	0	72	0
354244	0	72	0
354344	0	72	0
354444	0	72	0
354544	0	72	0
354644	0	72	0
354744	0	72	0
354844	0	72	0
354944	0	72	0
355044	0	72	0
355144	0	72	0
355244	0	72	0
355344	0	72	0
355444	0	72	0
355544	0	72	0
355644	0	72	0
355744	0	72	0
355844	0	72	0
356044	0	72	0
356244	0	72	0
356344	0	72	0
356444	0	72	0
356544	0	72	0
356644	0	72	0
356744	0	72	0
356844	0	72	0
356944	0	72	0
357044	0	72	0
357144	0	72	0
357244	0	72	0
357344	0	72	0
357444	0	72	0
357544	0	72	0
357644	0	72	0
357744	0	72	0
357844	0	72	0
357944	0	72	0
358044	0	72	0
358144	0	72	0
358244	0	72	0
358344	0	72	0
358444	0	72	0
358544	0	72	0
358644	0	72	0
358744	0	72	0
358844	0	72	0
358944	0	72	0
359044	0	72	0
359144	0	72	0
359244	0	72	0
359344	0	72	0
359444	0	72	0
359544	0	72	0
359644	0	72	0
359744	0	72	0
359844	0	72	0
359944	0	72	0
360044	0	72	0
360144	0	72	0
360244	0	72	0
360344	0	72	0
360444	0	72	0
360544	0	72	0
360644	0	72	0
360744	0	72	0
360844	0	72	0
360944	0	72	0
361044	0	72	0
361144	0	72	0
361244	0	72	0
361344	0	72	0
361444	0	72	0
361544	0	72	0
361644	0	72	0
361744	0	72	0
361844	0	72	0
361944	0	72	0
362044	0	72	0
362144	0	72	0
362244	0	72	0
362344	0	72	0
362444	0	72	0
362544	0	72	0
362644	0	72	0
362744	0	72	0
362844	0	72	0
362944	0	72	0
363044	0	72	0
363144	0	72	0
363244	0	72	0
363344	0	72	0
363444	0	72	0
363544	0	72	0
363644	0	72	0
363844	0	72	0
363944	0	72	0
364044	0	72	0
364144	0	72	0
364244	0	72	0
364344	0	72	0
364444	0	72	0
364544	0	72	0
364644	0	72	0
364744	0	72	0
364844	0	72	0
364944	0	72	0
365044	0	72	0
365144	0	72	0
365244	0	72	0
365344	0	72	0
365444	0	72	0
365544	0	72	0
365644	0	72	0
365744	0	72	0
365844	0	72	0
365944	0	72	0
366044	0	72	0
366144	0	72	0
366248	0	72	0
366344	0	72	0
366444	0	72	0
366544	0	72	0
366644	0	72	0
366744	0	72	0
366844	0	72	0
366944	0	72	0
367044	0	72	0
367144	0	72	0
367244	0	72	0
367344	0	72	0
367444	0	72	0
367546	0	72	0
367644	0	72	0
367744	0	72	0
367844	0	72	0
367944	0	72	0
368044	0	72	0
368144	0	72	0
368244	0	72	0
368344	0	72	0
368444	0	72	0
368544	0	72	0
368644	0	72	0
368744	0	72	0
368845	0	72	0
368944	0	72	0
369044	0	72	0
369144	0	72	0
369245	0	72	0
369344	0	72	0
369444	0	72	0
369544	0	72	0
369644	0	72	0
369744	0	72	0
369844	0	72	0
369945	0	72	0
370044	0	72	0
370144	0	72	0
370244	0	72	0
370344	0	72	0
370444	0	72	0
370544	0	72	0
370644	0	72	0
370744	0	72	0
370844	0	72	0
370944	0	72	0
371044	0	72	0
371145	0	72	0
371244	0	72	0
371344	0	72	0
371444	0	72	0
371544	0	72	0
371644	0	72	0
371744	0	72	0
371845	0	72	0
371944	0	72	0
372044	0	72	0
372144	0	72	0
372244	0	72	0
372344	0	72	0
372444	0	72	0
372544	0	72	0
372645	0	72	0
372744	0	72	0
372844	0	72	0
372944	0	72	0
373044	0	72	0
373144	0	72	0
373244	0	72	0
373345	0	72	0
373444	0	72	0
373544	0	72	0
373645	0	72	0
373745	0	72	0
373844	0	72	0
373944	0	72	0
374044	0	72	0
374145	0	72	0
374244	0	72	0
374344	0	72	0
374544	0	72	0
374644	0	72	0
374744	0	72	0
374944	0	72	0
375144	0	72	0
375244	0	72	0
375344	0	72	0
375444	0	72	0
375544	0	72	0
375645	0	72	0
375744	0	72	0
375844	0	72	0
375944	0	72	0
376044	0	72	0
376144	0	72	0
376244	0	72	0
376344	0	72	0
376444	0	72	0
376544	0	72	0
376644	0	72	0
376745	0	72	0
376844	0	72	0
376944	0	72	0
377044	0	72	0
377145	0	72	0
377244	0	72	0
377344	0	72	0
377444	0	72	0
377545	0	72	0
377644	0	72	0
377744	0	72	0
377844	0	72	0
377944	0	72	0
378044	0	72	0
378144	0	72	0
378245	0	72	0
378344	0	72	0
378444	0	72	0
378544	0	72	0
378645	0	72	0
378747	0	72	0
378845	0	72	0
378944	0	72	0
379045	0	72	0
379144	0	72	0
379244	0	72	0
379344	0	72	0
379444	0	72	0
379545	0	72	0
379644	0	72	0
379745	0	72	0
379845	0	72	0
380044	0	72	0
380145	0	72	0
380245	0	72	0
380344	0	72	0
380444	0	72	0
380545	0	72	0
380644	0	72	0
380744	0	72	0
380845	0	72	0
380945	0	72	0
381044	0	72	0
381144	0	72	0
381245	0	72	0
381344	0	72	0
381444	0	72	0
381544	0	72	0
381645	0	72	0
381744	0	72	0
381844	0	72	0
381945	0	72	0
382045	0	72	0
382144	0	72	0
382244	0	72	0
382345	0	72	0
382445	0	72	0
382544	0	72	0
382645	0	72	0
382745	0	72	0
382845	0	72	0
382944	0	72	0
383044	0	72	0
383145	0	72	0
383244	0	72	0
383345	0	72	0
383444	0	72	0
383545	0	72	0
383644	0	72	0
383744	0	72	0
383846	0	72	0
383945	0	72	0
384044	0	72	0
384144	0	72	0
384245	0	72	0
384345	0	72	0
384445	0	72	0
384544	0	72	0
384645	0	72	0
384745	0	72	0
384844	0	72	0
384945	0	72	0
385045	0	72	0
385144	0	72	0
385244	0	72	0
385344	0	72	0
385445	0	72	0
385544	0	72	0
385644	0	72	0
385744	0	72	0
385845	0	72	0
385944	0	72	0
386044	0	72	0
386145	0	72	0
386244	0	72	0
386344	0	72	0
386444	0	72	0
386545	0	72	0
386644	0	72	0
386744	0	72	0
386844	0	72	0
386945	0	72	0
387044	0	72	0
387144	0	72	0
387244	0	72	0
387345	0	72	0
387444	0	72	0
387545	0	72	0
387645	0	72	0
387744	0	72	0
387845	0	72	0
387945	0	72	0
388045	0	72	0
388145	0	72	0
388244	0	72	0
388344	0	72	0
388445	0	72	0
388544	0	72	0
388644	0	72	0
388744	0	72	0
388845	0	72	0
388944	0	72	0
389044	0	72	0
389145	0	72	0
389244	0	72	0
389344	0	72	0
389444	0	72	0
389545	0	72	0
389644	0	72	0
389744	0	72	0
389844	0	72	0
