timestamp	value
3434525	0
3435026	0
3435526	0
3436026	0
3436526	0
3437026	0
3437526	0
3438026	0
3438526	0
3439026	0
3439526	0
3440026	0
3440526	0
3441026	0
3441526	0
3442026	0
3442526	0
3443026	0
3443526	0
3444026	0
3444526	0
3445026	0
3445526	0
3446026	0
3446526	0
3447026	0
3447526	0
3448026	0
3448526	0
3449026	0
3449526	0
3450026	0
3450526	0
3451026	0
3451526	0
3452026	0
3452526	0
3453026	0
3453526	0
3454026	0
3454526	0
3455026	0
3455526	0
3456026	0
3456526	0
3457026	0
3457526	0
3458026	0
3458526	0
3459026	0
3459526	0
3460026	0
3460526	0
3461026	0
3461526	0
3462026	0
3462526	0
3463026	0
3463526	0
3464026	0
3464526	0
3465026	0
3465526	0
3466026	0
3466526	0
3467026	0
3467526	0
3468026	0
3468526	0
3469026	0
3469526	0
3470026	0
3470526	0
3471026	0
3471526	0
3472026	0
3472526	0
3473026	0
3473526	0
3474026	0
3474526	0
3475026	0
3475526	0
3476026	0
3476527	0
3477027	0
3477527	0
3478027	0
3478527	0
3479027	0
3479527	0
3480027	0
3480527	0
3481027	0
3481527	0
3482027	0
3482527	0
3483027	0
3483527	0
3484027	0
3484527	0
3485027	0
3485527	0
3486027	0
3486527	0
3487027	0
3487527	0
3488027	0
3488527	0
3489027	0
3489527	0
3490027	0
3490527	0
3491027	0
3491527	0
3492027	0
3492527	0
3493027	0
3493527	0
3494027	0
3494527	0
3495027	0
3495527	0
3496027	0
3496527	0
3497027	0
3497527	0
3498027	0
3498527	0
3499027	0
3499527	0
3500027	0
3500527	0
3501027	0
3501527	0
3502027	0
3502527	0
3503027	0
3503527	0
3504027	0
3504527	0
3505027	0
3505527	0
3506027	0
3506527	0
3507027	0
3507527	0
3508027	0
3508527	0
3509027	0
3509527	0
3510027	0
3510527	0
3511027	0
3511527	0
3512027	0
3512527	0
3513027	0
3513527	0
3514027	0
3514527	0
3515027	0
3515527	0
3516027	0
3516527	0
3517027	0
3517527	0
3518027	0
3518528	0
3519028	0
3519528	0
3520028	0
3520528	0
3521028	0
3521528	0
3522028	0
3522530	0
3523028	0
3523528	0
3524028	0
3524528	0
3525028	0
3525528	0
3526028	0
3526528	0
3527028	0
3527528	0
3528028	0
3528528	0
3529028	0
3529528	0
3530028	0
3530528	0
3531028	0
3531528	0
3532028	0
3532528	0
3533028	0
3533528	0
3534028	0
3534528	0
3535028	0
3535528	0
3536028	0
3536528	0
3537028	0
3537528	0
3538028	0
3538528	0
3539028	0
3539528	0
3540028	0
3540528	0
3541028	0
3541528	0
3542028	0
3542528	0
3543028	0
3543528	0
3544028	0
3544528	0
3545028	0
3545528	0
3546028	0
3546528	0
3547028	0
3547528	0
3548028	0
3548528	0
3549028	0
3549528	0
3550028	0
3550528	0
3551028	0
3551528	0
3552028	0
3552528	0
3553028	0
3553528	0
3554028	0
3554528	0
3555028	0
3555528	0
3556028	0
3556528	0
3557028	0
3557528	0
3558028	0
3558528	0
3559029	0
3559529	0
3560029	0
3560529	0
3561029	0
3561529	0
3562029	0
3562529	0
3563029	0
3563529	0
3564029	0
3564529	0
3565029	0
3565529	0
3566029	0
3566529	0
3567029	0
3567529	0
3568029	0
3568529	0
3569029	0
3569529	0
3570029	0
3570529	0
3571029	0
3571529	0
3572029	0
3572529	0
3573029	0
3573529	0
3574029	0
3574529	0
3575029	0
3575529	0
3576029	0
3576529	0
3577029	0
3577529	0
3578029	0
3578529	0
3579029	0
3579529	0
3580029	0
3580529	0
3581031	0
3581529	0
3582029	0
3582529	0
3583029	0
3583529	0
