timestamp	x	y	z	scale
3434493	0.10000000000002274	-0.8999999999999773	0.6999999999999886	500
3434593	-0.30000000000001137	-1.3000000000000114	0.30000000000001137	500
3434693	-0.19999999999998863	-1.6999999999999886	0.10000000000002274	500
3434793	0.10000000000002274	-0.8999999999999773	0.6999999999999886	500
3434893	0.10000000000002274	-1.1999999999999886	0.6999999999999886	500
3434993	0.10000000000002274	-0.8000000000000114	0.6000000000000227	500
3435093	0	-1.5	0.39999999999997726	500
3435193	-0.5	-1.1999999999999886	0.5	500
3435293	-0.30000000000001137	-1.1000000000000227	0.39999999999997726	500
3435393	-0.30000000000001137	-1.3000000000000114	0.39999999999997726	500
3435493	-0.19999999999998863	-1	0.6999999999999886	500
3435593	-0.30000000000001137	-1	0.6000000000000227	500
3435693	0	-0.8000000000000114	0.6000000000000227	500
3435793	-0.30000000000001137	-1.1999999999999886	0.6999999999999886	500
3435893	0.10000000000002274	-1.3000000000000114	0.30000000000001137	500
3435993	0.10000000000002274	-1	0.30000000000001137	500
3436093	-0.19999999999998863	-1	0.6999999999999886	500
3436193	-0.39999999999997726	-1.3000000000000114	0.6000000000000227	500
3436293	-0.30000000000001137	-0.8999999999999773	0.8000000000000114	500
3436393	-0.39999999999997726	-1.3999999999999773	-0.10000000000002274	500
3436493	-0.19999999999998863	-1.3000000000000114	0.6000000000000227	500
3436593	0.39999999999997726	-1.1000000000000227	0.19999999999998863	500
3436693	0	-0.8999999999999773	0.39999999999997726	500
3436793	0.19999999999998863	-1.1000000000000227	0.6999999999999886	500
3436893	-0.10000000000002274	-1.5	0.30000000000001137	500
3436993	0	-1.1999999999999886	0.6000000000000227	500
3437093	-0.19999999999998863	-1.3000000000000114	0.30000000000001137	500
3437193	-0.5	-1.1999999999999886	0.8000000000000114	500
3437293	-0.10000000000002274	-0.8999999999999773	0.6000000000000227	500
3437393	-0.30000000000001137	-1.6000000000000227	0.19999999999998863	500
3437494	0.10000000000002274	-0.8000000000000114	0.6999999999999886	500
3437593	0.10000000000002274	-1.5	0.30000000000001137	500
3437693	-0.10000000000002274	-1.1999999999999886	0.30000000000001137	500
3437793	0	-1.1000000000000227	0.5	500
3437893	0	-1.1000000000000227	0.5	500
3437993	-0.30000000000001137	-1	0.30000000000001137	500
3438093	0.10000000000002274	-1.1000000000000227	0.5	500
3438193	-0.30000000000001137	2.3000000000000114	0.8999999999999773	500
3438293	-0.19999999999998863	-1.3000000000000114	0.5	500
3438393	-0.5	-0.8000000000000114	0.39999999999997726	500
3438493	0.10000000000002274	-1.1999999999999886	0.19999999999998863	500
3438593	-0.19999999999998863	-1.3000000000000114	0.30000000000001137	500
3438693	-0.19999999999998863	-1	0.8999999999999773	500
3438893	-0.19999999999998863	-1	0.6000000000000227	500
3438993	0.19999999999998863	-1	0.19999999999998863	500
3439193	0	-1.3999999999999773	0.6000000000000227	500
3439293	0.10000000000002274	-0.6999999999999886	0.8000000000000114	500
3439393	-0.39999999999997726	-1.3999999999999773	0.19999999999998863	500
3439493	-0.30000000000001137	-1.3000000000000114	0.39999999999997726	500
3439593	-0.39999999999997726	-1.5	-0.10000000000002274	500
3439693	-0.30000000000001137	-1.6000000000000227	0.5	500
3439793	-0.10000000000002274	-1.3000000000000114	0.30000000000001137	500
3439893	-0.39999999999997726	-1.1999999999999886	0.30000000000001137	500
3439993	-0.19999999999998863	-1.1000000000000227	0.39999999999997726	500
3440093	0.19999999999998863	-1.5	0.5	500
3440193	-0.10000000000002274	-1.3000000000000114	0.8999999999999773	500
3440293	0.6000000000000227	-1	0.5	500
3440393	0.10000000000002274	-1.1999999999999886	0.30000000000001137	500
3440493	0.10000000000002274	-1	0.5	500
3440593	0.10000000000002274	-1.1000000000000227	0.5	500
3440693	-0.30000000000001137	-1.5	0	500
3440793	0.30000000000001137	-1.3000000000000114	0.39999999999997726	500
3440893	-0.19999999999998863	-1	0.6000000000000227	500
3440993	-0.19999999999998863	-1	0.5	500
3441093	-0.19999999999998863	-1.5	0.39999999999997726	500
3441193	0.10000000000002274	-1.1000000000000227	0.5	500
3441293	0	-1.3999999999999773	0.5	500
3441393	-0.19999999999998863	-1.3999999999999773	0.19999999999998863	500
3441493	-0.19999999999998863	-1.3999999999999773	0.6000000000000227	500
3441593	0	-1	0.6999999999999886	500
3441693	-0.19999999999998863	-1.5	0.6000000000000227	500
3441793	0.19999999999998863	-1.8000000000000114	0.6999999999999886	500
3441893	-0.10000000000002274	-1.3999999999999773	0.19999999999998863	500
3441993	0.10000000000002274	-1.1000000000000227	0.19999999999998863	500
3442093	-0.30000000000001137	-1	0.6000000000000227	500
3442193	0.10000000000002274	-1.1000000000000227	0.6000000000000227	500
3442293	-0.19999999999998863	-1.1000000000000227	0.5	500
3442393	-0.19999999999998863	-1.3000000000000114	0.19999999999998863	500
3442493	-0.19999999999998863	-1.1000000000000227	0.30000000000001137	500
3442593	0.30000000000001137	-0.8000000000000114	0.6000000000000227	500
3442693	0.30000000000001137	-1.3999999999999773	0.19999999999998863	500
3442793	-0.19999999999998863	-1	0.6000000000000227	500
3442893	-0.10000000000002274	-1.1999999999999886	0.5	500
3442993	0.10000000000002274	-1.3000000000000114	0.39999999999997726	500
3443093	0	-1.1999999999999886	0.6000000000000227	500
3443193	-0.30000000000001137	-1.1999999999999886	0.5	500
3443293	0.19999999999998863	-1.3000000000000114	0.39999999999997726	500
3443393	0	-1.3999999999999773	0.39999999999997726	500
3443493	-0.10000000000002274	-0.39999999999997726	0.8000000000000114	500
3443593	0.10000000000002274	-1.1999999999999886	0.5	500
3443693	-0.10000000000002274	-1.6999999999999886	0.39999999999997726	500
3443793	0	-1	0.39999999999997726	500
3443893	0.10000000000002274	-1.5	0.30000000000001137	500
3443993	-0.10000000000002274	-1.5	0.39999999999997726	500
3444093	0	-1.3000000000000114	0.5	500
3444193	0	-1.3000000000000114	0.5	500
3444293	-0.10000000000002274	-1.1999999999999886	0.6999999999999886	500
3444393	-0.10000000000002274	-1	0.8000000000000114	500
3444493	0.10000000000002274	-1.5	0.5	500
3444593	0.10000000000002274	-1.1000000000000227	0.30000000000001137	500
3444693	-0.10000000000002274	-1.1999999999999886	0.39999999999997726	500
