timestamp	data1	data2
3434399	1254050049	0
3434499	1254050049	0
3434599	1254115585	0
3434699	1253722369	0
3434799	1253918977	0
3434898	1253787905	0
3434998	1254050049	0
3435098	1253787905	0
3435198	1253656833	0
3435298	1253591297	0
3435398	1254181121	0
3435497	1254115585	0
3435597	1253918977	0
3435697	1253656833	0
3435797	1253984513	0
3435897	1253984513	0
3435997	1254246657	0
3436097	1253984513	0
3436196	1253984513	0
3436296	1253984513	0
3436396	1253984513	0
3436496	1253525761	0
3436596	1253853441	0
3436695	1253722369	0
3436795	1254050049	0
3436895	1253984513	0
3436995	1254246657	0
3437095	1254181121	0
3437195	1253853441	0
3437295	1253656833	0
3437394	1253918977	0
3437494	1253722369	0
3437594	1253787905	0
3437694	1254115585	0
3437794	1254115585	0
3437894	1253787905	0
3437993	1253853441	0
3438093	1253787905	0
3438193	1254115585	0
3438293	1253918977	0
3438393	1253918977	0
3438493	1254181121	0
3438593	1253656833	0
3438692	1254181121	0
3438792	1253984513	0
3438892	1253918977	0
3438992	1253984513	0
3439092	1253787905	0
3439192	1253918977	0
3439291	1254050049	0
3439391	1253656833	0
3439491	1254115585	0
3439591	1254050049	0
3439691	1254050049	0
3439791	1254115585	0
3439890	1253918977	0
3439990	1254050049	0
3440090	1253984513	0
3440190	1253722369	0
3440290	1253591297	0
3440390	1253853441	0
3440490	1254115585	0
3440589	1253787905	0
3440689	1253918977	0
3440789	1253787905	0
3440889	1253984513	0
3440989	1253656833	0
3441089	1254181121	0
3441188	1253787905	0
3441288	1253722369	0
3441388	1253787905	0
3441488	1253918977	0
3441588	1254115585	0
3441688	1253984513	0
3441787	1254115585	0
3441887	1253918977	0
3441987	1254050049	0
3442087	1253984513	0
3442187	1254377729	0
3442287	1253787905	0
3442387	1254246657	0
3442486	1253853441	0
3442586	1253984513	0
3442686	1253984513	0
3442786	1253787905	0
3442886	1253787905	0
3442986	1254181121	0
3443085	1254050049	0
3443185	1253984513	0
3443285	1253984513	0
3443385	1253787905	0
3443485	1254115585	0
3443585	1253853441	0
3443684	1254181121	0
3443784	1253787905	0
3443884	1254115585	0
3443984	1253918977	0
3444084	1253918977	0
3444184	1253853441	0
3444284	1253918977	0
3444383	1253918977	0
3444483	1253984513	0
3444583	1253918977	0
3444683	1254115585	0
3444783	1254050049	0
3444883	1253787905	0
3444982	1253984513	0
3445082	1254181121	0
3445182	1253787905	0
3445282	1253787905	0
3445382	1253984513	0
3445482	1253722369	0
3445581	1253787905	0
3445681	1253787905	0
3445781	1254050049	0
3445881	1254115585	0
3445981	1253984513	0
3446081	1254050049	0
3446181	1254050049	0
3446280	1254115585	0
3446380	1254050049	0
3446480	1253787905	0
3446580	1254443265	0
3446680	1254050049	0
3446780	1253853441	0
3446879	1254050049	0
3446979	1253787905	0
3447079	1254050049	0
3447179	1253918977	0
3447279	1253918977	0
3447379	1254050049	0
3447478	1254115585	0
3447578	1254181121	0
3447678	1253984513	0
3447778	1254246657	0
3447878	1254050049	0
3447978	1253984513	0
3448077	1254115585	0
3448177	1253918977	0
3448277	1253918977	0
3448377	1254050049	0
3448477	1254115585	0
3448577	1253918977	0
3448677	1253984513	0
3448776	1254050049	0
3448876	1254115585	0
3448976	1254115585	0
3449076	1254246657	0
3449176	1254115585	0
3449276	1253787905	0
3449375	1254115585	0
3449475	1254050049	0
3449575	1253984513	0
3449675	1254050049	0
3449775	1253918977	0
3449875	1254050049	0
3449974	1253984513	0
3450074	1254246657	0
3450174	1253918977	0
3450274	1253918977	0
3450374	1254050049	0
3450474	1254050049	0
3450574	1253984513	0
3450673	1253853441	0
3450773	1253918977	0
3450873	1254181121	0
3450973	1254312193	0
3451073	1254050049	0
3451173	1253918977	0
3451272	1253984513	0
3451372	1253787905	0
3451472	1254377729	0
3451572	1254181121	0
3451672	1254050049	0
3451772	1254115585	0
3451871	1254050049	0
3451971	1253984513	0
3452071	1254443265	0
3452171	1253984513	0
3452271	1253984513	0
3452371	1254050049	0
3452471	1253853441	0
3452570	1254115585	0
3452670	1253984513	0
3452770	1254050049	0
3452870	1253918977	0
3452970	1254181121	0
3453070	1254050049	0
3453169	1253918977	0
3453269	1253984513	0
3453369	1254181121	0
3453469	1253918977	0
