timestamp	data1	data2
3434466	1254312450	0
3434566	1254377986	0
3434666	1254443522	0
3434766	1254509058	0
3434866	1254312450	0
3434966	1254705666	0
3435065	1254509058	0
3435165	1254050306	0
3435265	1254443522	0
3435365	1254377986	0
3435465	1254509058	0
3435565	1254377986	0
3435664	1254246914	0
3435764	1254574594	0
3435864	1254574594	0
3435964	1254640130	0
3436064	1254509058	0
3436164	1254443522	0
3436263	1254509058	0
3436363	1254509058	0
3436463	1254443522	0
3436563	1254705666	0
3436663	1254640130	0
3436763	1254312450	0
3436863	1254312450	0
3436962	1254443522	0
3437062	1254377986	0
3437162	1254246914	0
3437262	1254640130	0
3437362	1254509058	0
3437462	1254640130	0
3437561	1254509058	0
3437661	1254574594	0
3437761	1254509058	0
3437861	1254574594	0
3437961	1254377986	0
3438061	1254312450	0
3438160	1254443522	0
3438260	1254509058	0
3438360	1254574594	0
3438460	1254377986	0
3438560	1254181378	0
3438660	1254181378	0
3438760	1254705666	0
3438859	1254574594	0
3438959	1254509058	0
3439059	1254181378	0
3439159	1254246914	0
3439259	1254377986	0
3439359	1254246914	0
3439458	1254640130	0
3439558	1254312450	0
3439658	1254443522	0
3439758	1254443522	0
3439858	1254443522	0
3439958	1254705666	0
3440058	1254377986	0
3440157	1254246914	0
3440257	1254377986	0
3440357	1254312450	0
3440457	1254574594	0
3440559	1254443522	0
3440657	1254443522	0
3440756	1254509058	0
3440856	1254705666	0
3440956	1254705666	0
3441056	1254443522	0
3441156	1254312450	0
3441256	1254377986	0
3441355	1254574594	0
3441455	1254377986	0
3441555	1254509058	0
3441655	1254312450	0
3441755	1254443522	0
3441855	1254574594	0
3441954	1254312450	0
3442054	1254377986	0
3442154	1254312450	0
3442254	1254377986	0
3442354	1254312450	0
3442454	1254574594	0
3442554	1254574594	0
3442653	1254377986	0
3442753	1254377986	0
3442853	1254705666	0
3442953	1254771202	0
3443053	1254705666	0
3443153	1254246914	0
3443252	1254902274	0
3443352	1254246914	0
3443452	1254377986	0
3443552	1254312450	0
3443652	1254443522	0
3443752	1254246914	0
3443851	1254377986	0
3443951	1254574594	0
3444051	1254574594	0
3444151	1254377986	0
3444251	1254443522	0
3444351	1254181378	0
3444451	1254312450	0
3444550	1254246914	0
3444650	1254443522	0
3444750	1254312450	0
3444850	1254312450	0
3444950	1254312450	0
3445050	1254705666	0
3445149	1254443522	0
3445249	1254246914	0
3445349	1254181378	0
3445449	1254377986	0
3445549	1254377986	0
3445649	1254050306	0
3445748	1254312450	0
3445848	1254246914	0
3445948	1254181378	0
3446048	1254246914	0
3446148	1254377986	0
3446248	1254443522	0
3446348	1254640130	0
3446447	1254443522	0
3446547	1254377986	0
3446647	1254443522	0
3446747	1254312450	0
3446847	1254443522	0
3446947	1254115842	0
3447046	1254902274	0
3447146	1254443522	0
3447246	1254771202	0
3447346	1254312450	0
3447446	1254705666	0
3447546	1254509058	0
3447645	1254246914	0
3447745	1254509058	0
3447845	1254312450	0
3447945	1254377986	0
3448045	1254509058	0
3448145	1254574594	0
3448245	1254246914	0
3448344	1254377986	0
3448444	1254246914	0
3448544	1254640130	0
3448644	1254312450	0
3448744	1254443522	0
3448844	1254574594	0
3448943	1254246914	0
3449043	1254640130	0
3449143	1254705666	0
3449243	1254574594	0
3449343	1254246914	0
3449443	1254509058	0
3449542	1254246914	0
3449642	1254312450	0
3449742	1254509058	0
3449842	1254377986	0
3449942	1254377986	0
3450042	1254509058	0
3450142	1254574594	0
3450241	1254771202	0
3450341	1254443522	0
3450441	1254574594	0
3450541	1254181378	0
3450641	1254443522	0
3450741	1254443522	0
3450840	1254640130	0
3450940	1254509058	0
3451040	1254443522	0
3451140	1254181378	0
3451240	1254181378	0
3451340	1254377986	0
3451439	1254246914	0
3451539	1254443522	0
3451639	1254377986	0
3451739	1254443522	0
3451839	1254443522	0
3451939	1254377986	0
3452038	1254509058	0
3452138	1254246914	0
3452238	1254509058	0
3452338	1254771202	0
3452438	1254443522	0
3452538	1254509058	0
3452638	1254509058	0
3452737	1254246914	0
3452837	1254509058	0
3452937	1254443522	0
3453037	1254443522	0
3453137	1254574594	0
3453237	1254246914	0
3453336	1254181378	0
3453436	1254312450	0
3453536	1254312450	0
3453636	1254246914	0
3453736	1254312450	0
3453836	1254509058	0
3453935	1254509058	0
3454035	1254443522	0
3454135	1254377986	0
3454235	1254705666	0
3454335	1254574594	0
3454435	1254509058	0
3454535	1254377986	0
3454634	1254312450	0
3454734	1254377986	0
3454834	1254312450	0
3454934	1254443522	0
3455034	1254246914	0
3455134	1254705666	0
3455233	1254312450	0
3455333	1254312450	0
3455433	1254377986	0
3455533	1254246914	0
3455633	1254574594	0
3455733	1254377986	0
3455832	1254443522	0
3455932	1254115842	0
3456032	1254574594	0
3456132	1254312450	0
3456232	1254246914	0
3456332	1254509058	0
3456432	1254181378	0
3456531	1254574594	0
3456631	1254509058	0
3456731	1254509058	0
3456831	1254443522	0
3456931	1254246914	0
3457031	1254312450	0
3457130	1254509058	0
3457230	1254509058	0
3457330	1254312450	0
3457430	1254115842	0
3457530	1254181378	0
3457630	1254181378	0
3457729	1254181378	0
3457829	1254377986	0
3457929	1254246914	0
3458029	1254574594	0
3458129	1254443522	0
3458229	1254246914	0
3458329	1254377986	0
3458428	1254312450	0
3458528	1254443522	0
3458628	1254509058	0
3458728	1254377986	0
3458828	1254377986	0
3458928	1254312450	0
3459027	1254377986	0
3459127	1254509058	0
3459227	1254443522	0
3459327	1254377986	0
3459427	1254377986	0
3459527	1254705666	0
3459627	1254246914	0
3459726	1254443522	0
3459826	1254312450	0
3459926	1254640130	0
3460026	1254509058	0
3460126	1254640130	0
3460226	1254640130	0
3460325	1254509058	0
3460425	1254377986	0
3460525	1254115842	0
3460625	1254377986	0
3460725	1254574594	0
3460825	1254640130	0
3460924	1254312450	0
3461024	1254509058	0
3461124	1254640130	0
3461224	1254377986	0
3461324	1254509058	0
3461424	1254246914	0
3461523	1254377986	0
3461623	1254509058	0
3461723	1254509058	0
3461823	1254443522	0
3461923	1254443522	0
3462023	1254377986	0
3462122	1254246914	0
3462222	1254246914	0
3462322	1254640130	0
3462422	1254377986	0
3462522	1254509058	0
3462622	1254705666	0
3462722	1254574594	0
3462821	1254377986	0
3462921	1254312450	0
3463021	1254509058	0
3463121	1254509058	0
3463221	1254705666	0
3463321	1254574594	0
3463420	1254377986	0
3463520	1254574594	0
3463620	1254574594	0
3463720	1254509058	0
3463820	1254771202	0
3463920	1254574594	0
3464019	1254443522	0
3464119	1254443522	0
3464219	1254574594	0
3464319	1254574594	0
3464419	1254836738	0
3464519	1254115842	0
3464619	1254377986	0
3464718	1254443522	0
3464818	1254705666	0
3464918	1254574594	0
3465018	1254509058	0
3465118	1254640130	0
3465218	1254312450	0
3465317	1254509058	0
3465417	1254509058	0
3465517	1254115842	0
3465617	1254312450	0
3465717	1254312450	0
3465817	1254377986	0
3465917	1254771202	0
3466016	1254509058	0
3466116	1254574594	0
3466216	1254640130	0
3466316	1254509058	0
3466416	1254246914	0
3466516	1254574594	0
3466615	1254771202	0
3466715	1254771202	0
3466815	1254574594	0
3466915	1254640130	0
3467015	1254509058	0
3467115	1254115842	0
3467214	1254443522	0
3467314	1254509058	0
3467414	1254377986	0
3467514	1254377986	0
3467614	1254443522	0
3467714	1254771202	0
3467813	1254705666	0
3467913	1254509058	0
3468013	1254443522	0
3468113	1254443522	0
3468213	1254377986	0
3468313	1254377986	0
3468413	1254509058	0
3468512	1254509058	0
3468612	1254574594	0
3468712	1254640130	0
3468812	1254574594	0
3468912	1254574594	0
3469012	1254509058	0
3469111	1254640130	0
3469211	1254443522	0
3469311	1254443522	0
3469411	1254640130	0
3469511	1254574594	0
3469611	1254181378	0
3469710	1254443522	0
3469810	1254509058	0
3469910	1254640130	0
3470010	1254246914	0
3470110	1254377986	0
3470210	1254574594	0
3470310	1254377986	0
3470409	1254377986	0
3470509	1254246914	0
3470609	1254377986	0
3470709	1254509058	0
3470809	1254574594	0
3470909	1254640130	0
3471008	1254509058	0
3471108	1254115842	0
3471208	1254443522	0
3471308	1254443522	0
3471408	1254443522	0
3471508	1254443522	0
3471608	1254574594	0
3471707	1254377986	0
3471807	1254509058	0
3471907	1254377986	0
3472007	1254312450	0
3472107	1254836738	0
3472207	1254443522	0
3472306	1254705666	0
3472406	1254377986	0
3472506	1254443522	0
3472606	1254574594	0
3472706	1254705666	0
3472806	1254377986	0
3472905	1254705666	0
3473005	1254377986	0
3473105	1254640130	0
3473205	1254377986	0
3473305	1253853698	0
3473405	1254509058	0
3473504	1254509058	0
3473604	1254509058	0
3473704	1254312450	0
3473804	1254705666	0
3473904	1254640130	0
3474004	1254640130	0
3474103	1254509058	0
3474203	1254312450	0
3474303	1254640130	0
3474403	1254443522	0
3474503	1254443522	0
3474603	1254050306	0
3474703	1254640130	0
3474802	1254574594	0
3474902	1254443522	0
3475002	1254509058	0
3475102	1254509058	0
3475202	1254640130	0
3475302	1254443522	0
3475401	1254509058	0
3475501	1254443522	0
3475601	1254377986	0
3475701	1254312450	0
3475801	1254640130	0
3475901	1254705666	0
3476001	1254509058	0
3476100	1254574594	0
3476200	1254640130	0
3476300	1254443522	0
3476400	1254377986	0
3476500	1254574594	0
3476600	1254509058	0
3476701	1254640130	0
3476799	1254312450	0
3476899	1254705666	0
3476999	1254574594	0
3477099	1254443522	0
3477199	1254640130	0
3477298	1254509058	0
3477398	1254509058	0
3477498	1254246914	0
3477598	1254705666	0
3477698	1254509058	0
3477798	1254574594	0
3477897	1254509058	0
3477997	1254443522	0
3478097	1254246914	0
3478197	1254509058	0
3478297	1254443522	0
3478397	1254705666	0
3478497	1254771202	0
3478596	1254705666	0
3478696	1254312450	0
3478796	1254509058	0
3478896	1254312450	0
3478996	1254509058	0
3479096	1254640130	0
3479195	1254574594	0
3479295	1254640130	0
3479395	1254640130	0
3479495	1254509058	0
3479595	1254771202	0
3479695	1254902274	0
3479794	1254377986	0
3479894	1254377986	0
3479994	1254640130	0
3480094	1254640130	0
3480194	1254574594	0
3480294	1254836738	0
3480394	1254312450	0
3480493	1254443522	0
3480593	1254640130	0
3480693	1254509058	0
3480793	1254640130	0
3480893	1254509058	0
3480993	1254574594	0
3481092	1254574594	0
3481192	1254509058	0
3481292	1254312450	0
3481392	1254574594	0
3481492	1254705666	0
3481592	1254509058	0
3481692	1254443522	0
3481791	1254640130	0
3481891	1254509058	0
3481991	1254246914	0
3482091	1254377986	0
3482191	1254509058	0
3482291	1254181378	0
3482390	1254377986	0
3482490	1254640130	0
3482590	1254443522	0
3482690	1254377986	0
3482790	1254377986	0
3482890	1254771202	0
3482989	1254377986	0
3483089	1254443522	0
3483189	1254246914	0
3483289	1254574594	0
3483389	1254443522	0
3483489	1254640130	0
3483588	1254443522	0
3483688	1254443522	0
3483788	1254443522	0
3483888	1254443522	0
3483988	1254312450	0
3484088	1254509058	0
3484188	1254443522	0
3484287	1254509058	0
3484387	1254836738	0
3484487	1254443522	0
3484587	1254574594	0
3484687	1254443522	0
3484787	1254574594	0
3484886	1254509058	0
3484986	1254443522	0
3485086	1254377986	0
3485186	1254509058	0
3485286	1254705666	0
3485386	1254574594	0
3485485	1254509058	0
3485585	1254246914	0
3485685	1254443522	0
3485785	1254246914	0
3485885	1254443522	0
3485985	1254246914	0
3486085	1254509058	0
3486184	1254377986	0
3486284	1254836738	0
3486384	1254509058	0
3486484	1254574594	0
3486584	1254836738	0
3486684	1254640130	0
3486783	1254574594	0
3486883	1254705666	0
3486983	1254574594	0
3487083	1254705666	0
3487183	1254771202	0
3487283	1254443522	0
3487382	1254443522	0
3487482	1254574594	0
3487582	1254705666	0
3487682	1254509058	0
3487782	1254705666	0
3487882	1254443522	0
3487981	1254312450	0
3488081	1254377986	0
3488181	1254574594	0
3488281	1254509058	0
3488381	1254574594	0
3488481	1254312450	0
3488581	1254771202	0
3488680	1254443522	0
3488780	1254312450	0
3488880	1254705666	0
3488980	1254509058	0
3489080	1254574594	0
3489180	1254443522	0
3489279	1254181378	0
3489379	1254640130	0
3489479	1254312450	0
3489579	1254443522	0
3489679	1254181378	0
3489779	1254443522	0
3489878	1254443522	0
3489978	1254509058	0
3490078	1254640130	0
3490178	1254509058	0
3490278	1254509058	0
3490378	1254640130	0
3490478	1254509058	0
3490577	1254771202	0
3490677	1254705666	0
3490777	1254574594	0
3490877	1254443522	0
3490977	1254574594	0
3491077	1254509058	0
3491176	1254574594	0
3491276	1254836738	0
3491376	1254509058	0
3491476	1254771202	0
3491576	1254312450	0
3491676	1254443522	0
3491776	1254574594	0
3491875	1254509058	0
3491975	1254443522	0
3492075	1254574594	0
3492175	1254443522	0
3492275	1254443522	0
3492375	1254574594	0
3492474	1254640130	0
3492574	1254574594	0
3492674	1254574594	0
3492774	1254312450	0
3492874	1254509058	0
3492974	1254640130	0
3493073	1254312450	0
3493173	1254574594	0
3493273	1254443522	0
3493373	1254640130	0
3493473	1254640130	0
3493573	1254574594	0
3493672	1254443522	0
3493772	1254705666	0
3493872	1254902274	0
3493972	1254443522	0
3494072	1254836738	0
3494172	1254574594	0
3494272	1254574594	0
3494371	1254574594	0
3494471	1254509058	0
3494571	1254902274	0
3494671	1254640130	0
3494771	1254705666	0
3494871	1254509058	0
3494970	1254574594	0
3495070	1254509058	0
3495170	1254574594	0
3495270	1254574594	0
3495370	1254574594	0
3495470	1254377986	0
3495569	1254509058	0
3495669	1254509058	0
3495769	1254312450	0
3495869	1254574594	0
3495969	1254574594	0
3496070	1254705666	0
3496169	1254705666	0
3496268	1254443522	0
3496368	1254509058	0
3496468	1254509058	0
3496568	1254377986	0
3496668	1254705666	0
3496768	1254771202	0
3496867	1254705666	0
3496967	1254705666	0
3497067	1254246914	0
3497167	1254836738	0
3497267	1254377986	0
3497367	1254312450	0
3497467	1254640130	0
3497566	1254771202	0
3497666	1254377986	0
3497766	1254509058	0
3497866	1254902274	0
3497966	1254836738	0
3498066	1254836738	0
3498165	1254509058	0
3498265	1254705666	0
3498365	1254640130	0
3498465	1254574594	0
3498565	1254443522	0
3498665	1254640130	0
3498764	1254640130	0
3498864	1254574594	0
3498964	1254509058	0
3499064	1254771202	0
3499164	1254574594	0
3499264	1254443522	0
3499363	1254377986	0
3499463	1254640130	0
3499563	1254640130	0
3499663	1254509058	0
3499763	1254836738	0
3499863	1254509058	0
3499963	1254902274	0
3500062	1254574594	0
3500162	1254574594	0
3500262	1254509058	0
3500362	1254902274	0
3500462	1254640130	0
3500562	1254574594	0
3500661	1254509058	0
3500761	1254640130	0
3500861	1254509058	0
3500961	1254836738	0
3501061	1254246914	0
3501161	1254574594	0
3501260	1254705666	0
3501360	1254640130	0
3501460	1254705666	0
3501560	1254509058	0
3501660	1254509058	0
3501760	1254509058	0
3501860	1254705666	0
3501959	1254640130	0
3502059	1254443522	0
3502159	1254771202	0
3502259	1254640130	0
3502359	1254705666	0
3502459	1254640130	0
3502558	1254377986	0
3502658	1254574594	0
3502758	1254640130	0
3502858	1254377986	0
3502958	1254574594	0
3503058	1254181378	0
3503157	1254640130	0
3503257	1254377986	0
3503357	1254902274	0
3503457	1254705666	0
3503557	1254377986	0
3503657	1254574594	0
3503757	1254509058	0
3503856	1254377986	0
3503956	1254771202	0
3504056	1254574594	0
3504156	1254705666	0
3504256	1254640130	0
3504356	1254509058	0
3504455	1254509058	0
3504555	1254705666	0
3504655	1254574594	0
3504755	1254771202	0
3504855	1254640130	0
3504955	1254771202	0
3505054	1254640130	0
3505154	1254705666	0
3505254	1254967810	0
3505354	1254443522	0
3505454	1254246914	0
3505554	1254640130	0
3505653	1254377986	0
3505753	1254771202	0
3505853	1254574594	0
3505953	1254640130	0
3506053	1254836738	0
3506153	1254705666	0
3506253	1254640130	0
3506352	1254836738	0
3506452	1254574594	0
3506552	1254640130	0
3506652	1254443522	0
3506752	1254115842	0
3506852	1254509058	0
3506951	1254443522	0
3507051	1254443522	0
3507151	1254509058	0
3507251	1254836738	0
3507351	1255033346	0
3507451	1254443522	0
3507550	1254574594	0
3507650	1254705666	0
3507750	1254640130	0
3507850	1254509058	0
3507950	1254640130	0
3508050	1254640130	0
3508150	1254509058	0
3508249	1254443522	0
3508349	1254836738	0
3508449	1254640130	0
3508549	1254640130	0
3508649	1254443522	0
3508749	1254705666	0
3508848	1254509058	0
3508948	1254640130	0
3509048	1254443522	0
3509148	1254509058	0
3509248	1254574594	0
3509348	1254509058	0
3509447	1254312450	0
3509547	1254574594	0
3509647	1254509058	0
3509747	1254771202	0
3509847	1254836738	0
3509947	1254640130	0
3510047	1254509058	0
3510146	1254705666	0
3510246	1254705666	0
3510346	1254574594	0
3510446	1254640130	0
3510546	1254574594	0
3510646	1254640130	0
3510745	1254443522	0
3510845	1255033346	0
3510945	1254640130	0
3511045	1254640130	0
3511145	1254509058	0
3511245	1254771202	0
3511345	1254771202	0
3511444	1254640130	0
3511544	1254640130	0
3511644	1254640130	0
3511744	1254574594	0
3511844	1254640130	0
3511944	1254640130	0
3512043	1254377986	0
3512143	1254771202	0
3512243	1254443522	0
3512343	1254640130	0
3512443	1254836738	0
3512543	1254640130	0
3512642	1254574594	0
3512742	1254705666	0
3512842	1254574594	0
3512942	1254443522	0
3513042	1254377986	0
3513142	1254640130	0
3513241	1254902274	0
3513341	1254771202	0
3513441	1254640130	0
3513541	1254640130	0
3513641	1254836738	0
3513741	1254509058	0
3513841	1254509058	0
3513940	1254705666	0
3514040	1254640130	0
3514140	1254509058	0
3514240	1254509058	0
3514340	1254640130	0
3514440	1254836738	0
3514539	1254640130	0
3514639	1254443522	0
3514739	1254509058	0
3514839	1254705666	0
3514939	1254771202	0
3515039	1254574594	0
3515139	1254509058	0
3515238	1254640130	0
3515338	1254836738	0
3515438	1254377986	0
3515538	1254509058	0
3515638	1254836738	0
3515737	1254443522	0
3515837	1254443522	0
3515937	1254640130	0
3516037	1254640130	0
3516137	1254640130	0
3516237	1254246914	0
3516337	1254377986	0
3516437	1254443522	0
3516536	1254771202	0
3516636	1254640130	0
3516736	1254574594	0
3516836	1254902274	0
3516936	1254640130	0
3517035	1254574594	0
3517135	1254574594	0
3517235	1254640130	0
3517335	1254705666	0
3517435	1254640130	0
3517535	1254640130	0
3517634	1254771202	0
3517734	1254705666	0
3517834	1254509058	0
3517934	1254640130	0
3518034	1254836738	0
3518134	1254181378	0
3518234	1254640130	0
3518333	1254574594	0
3518433	1254705666	0
3518533	1254705666	0
3518633	1254443522	0
3518733	1254705666	0
3518833	1254574594	0
3518932	1254377986	0
3519032	1254509058	0
3519132	1254509058	0
3519232	1254836738	0
3519332	1254902274	0
3519432	1254640130	0
3519532	1254574594	0
3519631	1254640130	0
3519731	1254640130	0
3519831	1254509058	0
3519931	1254574594	0
3520031	1254509058	0
3520131	1254640130	0
3520230	1254509058	0
3520330	1254312450	0
3520430	1254640130	0
3520530	1254312450	0
3520630	1254509058	0
3520730	1254443522	0
3520829	1254509058	0
3520929	1254705666	0
3521029	1254771202	0
3521129	1254574594	0
3521229	1254443522	0
3521329	1254377986	0
3521428	1254574594	0
3521528	1254771202	0
3521628	1254443522	0
3521728	1254509058	0
3521828	1254640130	0
3521928	1254443522	0
3522028	1254509058	0
3522127	1254771202	0
3522227	1254771202	0
3522327	1254443522	0
3522427	1254312450	0
3522530	1254705666	0
3522627	1254771202	0
3522726	1254443522	0
3522826	1254640130	0
3522926	1254771202	0
3523026	1254509058	0
3523126	1254509058	0
3523226	1254246914	0
3523325	1254836738	0
3523425	1254902274	0
3523525	1254705666	0
3523625	1254574594	0
3523725	1254771202	0
3523825	1254443522	0
3523925	1254902274	0
3524024	1254902274	0
3524124	1254640130	0
3524224	1254443522	0
3524324	1254443522	0
3524424	1254443522	0
3524524	1254443522	0
3524623	1254640130	0
3524723	1254705666	0
3524823	1254509058	0
3524923	1254771202	0
3525023	1254640130	0
3525123	1254640130	0
3525222	1254443522	0
3525322	1254509058	0
3525422	1254771202	0
3525522	1254771202	0
3525622	1254705666	0
3525722	1254509058	0
3525822	1254574594	0
3525921	1254771202	0
3526021	1254312450	0
3526121	1254574594	0
3526221	1254705666	0
3526321	1254443522	0
