timestamp	meters	rotations	angle	clock_period
3458197	0	0	0	0
3458297	0	0	0	0
3458398	0	0	0	0
3458497	0	0	0	0
3458597	0	0	0	0
3458697	0	0	0	0
3458797	0	0	0	0
3458897	0	0	0	0
3458997	0	0	0	0
3459098	0	0	0	0
3459197	0	0	0	0
3459297	0	0	0	0
3459397	0	0	0	0
3459498	0	0	0	0
3459597	0	0	0	0
3459697	0	0	0	0
3459797	0	0	0	0
3459898	0	0	0	0
3459997	0	0	0	0
3460097	0	0	0	0
3460197	0	0	0	0
3460298	0	0	0	0
3460397	0	0	0	0
3460497	0	0	0	0
3460598	0	0	0	0
3460697	0	0	0	0
3460797	0	0	0	0
3460897	0	0	0	0
3460998	0	0	0	0
3461097	0	0	0	0
3461197	0	0	0	0
3461297	0	0	0	0
3461398	0	0	0	0
3461497	0	0	0	0
3461597	0	0	0	0
3461697	0	0	0	0
3461798	0	0	0	0
3461897	0	0	0	0
3461997	0	0	0	0
3462098	0	0	0	0
3462197	0	0	0	0
3462297	0	0	0	0
3462397	0	0	0	0
3462498	0	0	0	0
3462597	0	0	0	0
3462697	0	0	0	0
3462797	0	0	0	0
3462898	0	0	0	0
3462997	0	0	0	0
3463097	0	0	0	0
3463197	0	0	0	0
3463298	0	0	0	0
3463397	0	0	0	0
3463497	0	0	0	0
3463597	0	0	0	0
3463698	0	0	0	0
3463797	0	0	0	0
3463897	0	0	0	0
3463998	0	0	0	0
3464097	0	0	0	0
3464197	0	0	0	0
3464297	0	0	0	0
3464398	0	0	0	0
3464497	0	0	0	0
3464597	0	0	0	0
3464697	0	0	0	0
3464798	0	0	0	0
3464897	0	0	0	0
3464997	0	0	0	0
3465097	0	0	0	0
3465198	0	0	0	0
3465297	0	0	0	0
3465398	0	0	0	0
3465498	0	0	0	0
3465597	0	0	0	0
3465697	0	0	0	0
3465797	0	0	0	0
3465898	0	0	0	0
3465997	0	0	0	0
3466098	0	0	0	0
3466197	0	0	0	0
3466298	0	0	0	0
3466398	0	0	0	0
3466497	0	0	0	0
3466597	0	0	0	0
3466698	0	0	0	0
3466798	0	0	0	0
3466897	0	0	0	0
3466998	0	0	0	0
3467098	0	0	0	0
3467197	0	0	0	0
3467297	0	0	0	0
3467398	0	0	0	0
3467498	0	0	0	0
3467597	0	0	0	0
3467697	0	0	0	0
3467798	0	0	0	0
3467897	0	0	0	0
3467998	0	0	0	0
3468097	0	0	0	0
3468198	0	0	0	0
3468297	0	0	0	0
3468397	0	0	0	0
3468498	0	0	0	0
3468598	0	0	0	0
3468697	0	0	0	0
3468797	0	0	0	0
3468898	0	0	0	0
3468998	0	0	0	0
3469098	0	0	0	0
3469198	0	0	0	0
3469298	0	0	0	0
3469398	0	0	0	0
3469498	0	0	0	0
3469598	0	0	0	0
3469698	0	0	0	0
3469798	0	0	0	0
3469898	0	0	0	0
3469998	0	0	0	0
3470098	0	0	0	0
3470198	0	0	0	0
3470298	0	0	0	0
3470398	0	0	0	0
3470498	0	0	0	0
3470598	0	0	0	0
3470698	0	0	0	0
3470798	0	0	0	0
3470898	0	0	0	0
3470998	0	0	0	0
3471099	0	0	0	0
3471198	0	0	0	0
3471298	0	0	0	0
3471398	0	0	0	0
3471498	0	0	0	0
3471598	0	0	0	0
3471698	0	0	0	0
3471798	0	0	0	0
3471898	0	0	0	0
3471998	0	0	0	0
3472098	0	0	0	0
3472198	0	0	0	0
3472298	0	0	0	0
3472398	0	0	0	0
3472498	0	0	0	0
3472598	0	0	0	0
3472698	0	0	0	0
3472798	0	0	0	0
3472898	0	0	0	0
3472998	0	0	0	0
3473098	0	0	0	0
3473198	0	0	0	0
3473298	0	0	0	0
3473398	0	0	0	0
3473498	0	0	0	0
3473598	0	0	0	0
3473698	0	0	0	0
3473798	0	0	0	0
3473898	0	0	0	0
3473998	0	0	0	0
3474098	0	0	0	0
3474198	0	0	0	0
3474298	0	0	0	0
3474398	0	0	0	0
3474498	0	0	0	0
3474598	0	0	0	0
3474698	0	0	0	0
3474798	0	0	0	0
3474898	0	0	0	0
3475098	0	0	0	0
3475198	0	0	0	0
3475298	0	0	0	0
3475398	0	0	0	0
3475498	0	0	0	0
3475598	0	0	0	0
3475698	0	0	0	0
3475798	0	0	0	0
3475898	0	0	0	0
3475998	0	0	0	0
3476098	0	0	0	0
3476198	0	0	0	0
3476298	0	0	0	0
3476398	0	0	0	0
3476498	0	0	0	0
3476598	0	0	0	0
3476698	0	0	0	0
3476798	0	0	0	0
3476898	0	0	0	0
3476998	0	0	0	0
3477098	0	0	0	0
3477198	0	0	0	0
3477298	0	0	0	0
3477398	0	0	0	0
3477498	0	0	0	0
3477598	0	0	0	0
3477698	0	0	0	0
3477798	0	0	0	0
3477898	0	0	0	0
3477998	0	0	0	0
3478098	0	0	0	0
3478298	0	0	0	0
3478398	0	0	0	0
3478498	0	0	0	0
3478598	0	0	0	0
3478698	0	0	0	0
3478798	0	0	0	0
3478898	0	0	0	0
3478998	0	0	0	0
3479098	0	0	0	0
3479198	0	0	0	0
3479298	0	0	0	0
3479398	0	19	0	0
3479498	0	0	0	0
3479598	0	0	0	0
3479698	0	0	0	0
3479798	0	0	0	0
3479898	0	0	0	0
3479998	0	0	0	0
3480098	0	0	0	0
3480198	0	0	0	0
3480298	0	0	0	0
3480398	0	0	0	0
3480498	0	0	0	0
3480598	0	0	0	0
3480698	0	0	0	0
3480798	0	0	0	0
3480898	0	0	0	0
3480998	0	0	0	0
3481098	0	0	0	0
3481198	0	0	0	0
3481298	0	0	0	0
3481398	0	0	0	0
3481498	0	0	0	0
3481598	0	0	0	0
3481698	0	0	0	0
3481798	0	0	0	0
3481898	0	0	0	0
3481998	0	0	0	0
3482098	0	0	0	0
3482198	0	0	0	0
3482298	0	0	0	0
3482398	0	0	0	0
3482498	0	0	0	0
3482598	0	0	0	0
3482698	0	0	0	0
3482798	0	0	0	0
3482898	0	0	0	0
3482998	0	19	0	0
3483098	0	0	0	0
3483198	0	0	0	0
3483298	0	0	0	0
3483398	0	0	0	0
3483498	0	0	0	0
3483598	0	0	0	0
3483698	0	0	0	0
3483798	0	0	0	0
3483898	0	0	0	0
3483998	0	0	0	0
3484098	0	0	0	0
3484198	0	0	0	0
3484298	0	0	0	0
3484398	0	0	0	0
3484498	0	0	0	0
3484598	0	0	0	0
3484698	0	0	0	0
3484798	0	0	0	0
3484898	0	0	0	0
3484998	0	0	0	0
3485098	0	0	0	0
3485198	0	0	0	0
3485298	0	0	0	0
3485398	0	0	0	0
3485498	0	0	0	0
3485598	0	0	0	0
3485698	0	0	0	0
3485798	0	0	0	0
3485898	0	0	0	0
3485998	0	0	0	0
3486098	0	0	0	0
3486198	0	0	0	0
3486298	0	0	0	0
3486398	0	0	0	0
3486498	0	0	0	0
3486598	0	0	0	0
3486698	0	0	0	0
3486798	0	0	0	0
3486898	0	0	0	0
3486998	0	0	0	0
3487098	0	0	0	0
3487198	0	0	0	0
3487298	0	0	0	0
3487398	0	0	0	0
3487498	0	0	0	0
3487598	0	0	0	0
3487698	0	0	0	0
3487798	0	0	0	0
3487898	0	0	0	0
3487998	0	0	0	0
3488098	0	0	0	0
3488198	0	0	0	0
3488298	0	0	0	0
3488398	0	0	0	0
3488498	0	0	0	0
3488598	0	0	0	0
3488698	0	0	0	0
3488798	0	0	0	0
3488898	0	0	0	0
3488998	0	0	0	0
3489098	0	0	0	0
3489198	0	0	0	0
3489298	0	0	0	0
3489398	0	0	0	0
3489498	0	0	0	0
3489598	0	0	0	0
3489698	0	0	0	0
3489798	0	0	0	0
3489898	0	0	0	0
3489998	0	0	0	0
3490098	0	0	0	0
3490198	0	0	0	0
3490298	0	0	0	0
3490398	0	0	0	0
3490498	0	0	0	0
3490598	0	0	0	0
3490698	0	0	0	0
3490798	0	0	0	0
3490898	0	0	0	0
3490998	0	0	0	0
3491098	0	0	0	0
3491198	0	0	0	0
3491298	0	0	0	0
3491398	0	0	0	0
3491498	0	0	0	0
3491598	0	0	0	0
3491698	0	19	0	0
3491798	0	0	0	0
3491898	0	0	0	0
3491999	0	0	0	0
3492098	0	0	0	0
3492198	0	0	0	0
3492298	0	0	0	0
3492398	0	0	0	0
3492498	0	0	0	0
3492598	0	0	0	0
3492698	0	0	0	0
3492798	0	0	0	0
3492898	0	0	0	0
3492998	0	0	0	0
3493098	0	0	0	0
3493198	0	0	0	0
3493298	0	0	0	0
3493398	0	0	0	0
3493498	0	0	0	0
3493598	0	0	0	0
3493698	0	0	0	0
3493798	0	0	0	0
3493898	0	0	0	0
3493998	0	0	0	0
3494098	0	0	0	0
3494198	0	0	0	0
3494298	0	0	0	0
3494398	0	0	0	0
3494498	0	0	0	0
3494598	0	0	0	0
3494698	0	0	0	0
3494798	0	0	0	0
3494898	0	0	0	0
3494998	0	0	0	0
3495098	0	0	0	0
3495198	0	0	0	0
3495298	0	0	0	0
3495398	0	0	0	0
3495498	0	0	0	0
3495598	0	0	0	0
3495698	0	0	0	0
3495798	0	0	0	0
3495898	0	0	0	0
3495998	0	0	0	0
3496098	0	0	0	0
3496198	0	0	0	0
3496298	0	0	0	0
3496398	0	0	0	0
3496498	0	0	0	0
3496598	0	0	0	0
3496698	0	0	0	0
3496798	0	0	0	0
3496898	0	0	0	0
3496998	0	0	0	0
3497098	0	0	0	0
3497198	0	0	0	0
3497298	0	0	0	0
3497398	0	0	0	0
3497498	0	0	0	0
3497598	0	0	0	0
3497698	0	0	0	0
3497798	0	0	0	0
3497898	0	0	0	0
3497998	0	0	0	0
3498098	0	0	0	0
3498198	0	0	0	0
3498298	0	0	0	0
3498398	0	0	0	0
3498498	0	0	0	0
3498698	0	0	0	0
3498798	0	0	0	0
3498898	0	0	0	0
3498998	0	0	0	0
3499098	0	0	0	0
3499198	0	0	0	0
3499298	0	0	0	0
3499498	0	0	0	0
3499598	0	0	0	0
3499698	0	0	0	0
3499798	0	0	0	0
3499898	0	0	0	0
3499998	0	0	0	0
3500098	0	0	0	0
3500198	0	0	0	0
3500298	0	0	0	0
3500398	0	0	0	0
3500498	0	0	0	0
3500598	0	0	0	0
3500698	0	0	0	0
3500798	0	0	0	0
3500898	0	0	0	0
3500998	0	0	0	0
3501098	0	0	0	0
3501198	0	0	0	0
3501298	0	0	0	0
3501398	0	0	0	0
3501498	0	0	0	0
3501598	0	0	0	0
3501698	0	0	0	0
3501798	0	0	0	0
3501898	0	0	0	0
3501998	0	0	0	0
3502098	0	0	0	0
3502198	0	0	0	0
3502298	0	0	0	0
3502398	0	0	0	0
3502498	0	0	0	0
3502598	0	0	0	0
3502698	0	0	0	0
3502798	0	0	0	0
3502898	0	0	0	0
3502998	0	0	0	0
3503098	0	0	0	0
3503198	0	0	0	0
3503298	0	0	0	0
3503398	0	0	0	0
3503498	0	0	0	0
3503598	0	0	0	0
3503698	0	0	0	0
3503798	0	0	0	0
3503898	0	0	0	0
3503998	0	0	0	0
3504098	0	0	0	0
3504198	0	0	0	0
3504299	0	0	0	0
3504398	0	0	0	0
3504498	0	0	0	0
3504598	0	0	0	0
3504698	0	0	0	0
3504798	0	0	0	0
3504898	0	0	0	0
3504999	0	0	0	0
3505098	0	0	0	0
3505198	0	0	0	0
3505298	0	0	0	0
3505399	0	0	0	0
3505498	0	0	0	0
3505598	0	0	0	0
3505698	0	0	0	0
3505798	0	0	0	0
3505898	0	0	0	0
3505998	0	0	0	0
3506098	0	0	0	0
3506198	0	0	0	0
3506298	0	0	0	0
3506398	0	0	0	0
3506598	0	0	0	0
3506698	0	0	0	0
3506798	0	0	0	0
3506899	0	0	0	0
3506998	0	0	0	0
3507098	0	0	0	0
3507198	0	0	0	0
3507299	0	0	0	0
3507398	0	0	0	0
3507498	0	0	0	0
3507598	0	0	0	0
3507698	0	0	0	0
3507798	0	0	0	0
3507898	0	0	0	0
3507999	0	0	0	0
3508098	0	0	0	0
3508198	0	0	0	0
3508298	0	0	0	0
3508399	0	0	0	0
3508498	0	0	0	0
3508598	0	0	0	0
3508698	0	0	0	0
3508800	0	0	0	0
3508898	0	0	0	0
3508998	0	0	0	0
3509098	0	0	0	0
3509199	0	0	0	0
3509298	0	0	0	0
3509398	0	0	0	0
3509498	0	0	0	0
3509598	0	0	0	0
3509698	0	0	0	0
3509798	0	0	0	0
3509899	0	0	0	0
3509998	0	0	0	0
3510098	0	0	0	0
3510198	0	0	0	0
3510299	0	0	0	0
3510398	0	0	0	0
3510498	0	0	0	0
3510598	0	0	0	0
3510699	0	0	0	0
3510798	0	0	0	0
3510898	0	0	0	0
3510998	0	0	0	0
3511098	0	0	0	0
3511198	0	0	0	0
3511298	0	0	0	0
3511399	0	0	0	0
3511498	0	0	0	0
3511598	0	0	0	0
3511698	0	0	0	0
3511799	0	0	0	0
3511898	0	0	0	0
3511998	0	0	0	0
3512098	0	0	0	0
3512199	0	0	0	0
3512298	0	0	0	0
3512398	0	0	0	0
3512498	0	0	0	0
3512599	0	0	0	0
3512698	0	0	0	0
3512798	0	0	0	0
3512899	0	0	0	0
3512998	0	0	0	0
3513098	0	0	0	0
3513198	0	0	0	0
3513299	0	0	0	0
3513398	0	0	0	0
3513498	0	0	0	0
3513598	0	0	0	0
3513699	0	0	0	0
3513798	0	0	0	0
3513898	0	0	0	0
3513998	0	0	0	0
3514099	0	0	0	0
3514198	0	0	0	0
3514299	0	0	0	0
3514399	0	0	0	0
3514498	0	0	0	0
3514598	0	0	0	0
3514698	0	0	0	0
3514799	0	0	0	0
3514899	0	0	0	0
3514998	0	0	0	0
3515098	0	0	0	0
3515199	0	19	0	0
3515298	0	0	0	0
3515398	0	0	0	0
3515498	0	0	0	0
3515599	0	0	0	0
3515698	0	0	0	0
3515798	0	0	0	0
3515899	0	0	0	0
3515999	0	0	0	0
3516098	0	0	0	0
3516198	0	0	0	0
3516299	0	0	0	0
3516399	0	0	0	0
3516498	0	0	0	0
3516598	0	0	0	0
3516699	0	0	0	0
3516798	0	0	0	0
3516898	0	0	0	0
3516998	0	0	0	0
3517099	0	0	0	0
3517198	0	0	0	0
3517298	0	0	0	0
3517398	0	0	0	0
3517499	0	0	0	0
3517598	0	0	0	0
3517698	0	0	0	0
3517799	0	0	0	0
3517898	0	0	0	0
3517998	0	0	0	0
3518098	0	0	0	0
3518199	0	0	0	0
3518298	0	0	0	0
3518398	0	0	0	0
3518499	0	0	0	0
3518599	0	0	0	0
3518698	0	0	0	0
3518798	0	0	0	0
3518898	0	0	0	0
3518999	0	0	0	0
3519099	0	0	0	0
3519198	0	0	0	0
3519299	0	0	0	0
3519399	0	0	0	0
3519499	0	0	0	0
3519598	0	0	0	0
3519699	0	0	0	0
3519799	0	0	0	0
3519898	0	0	0	0
3519999	0	0	0	0
3520099	0	0	0	0
3520199	0	0	0	0
3520299	0	0	0	0
3520399	0	0	0	0
3520499	0	0	0	0
3520599	0	0	0	0
3520699	0	0	0	0
3520799	0	0	0	0
3520899	0	0	0	0
3521000	0	0	0	0
3521099	0	0	0	0
3521199	0	0	0	0
3521299	0	0	0	0
3521399	0	0	0	0
3521499	0	0	0	0
3521599	0	0	0	0
3521698	0	0	0	0
3521799	0	0	0	0
3521899	0	0	0	0
3521999	0	0	0	0
3522099	0	0	0	0
3522199	0	0	0	0
3522299	0	0	0	0
3522399	0	0	0	0
3522499	0	0	0	0
3522599	0	0	0	0
3522699	0	0	0	0
3522799	0	0	0	0
3522899	0	0	0	0
3522999	0	0	0	0
3523099	0	0	0	0
3523199	0	0	0	0
3523299	0	0	0	0
3523399	0	0	0	0
3523499	0	0	0	0
3523599	0	0	0	0
3523699	0	0	0	0
3523799	0	0	0	0
3523899	0	0	0	0
3523999	0	0	0	0
3524099	0	0	0	0
3524199	0	0	0	0
3524299	0	0	0	0
3524399	0	0	0	0
3524499	0	0	0	0
3524599	0	0	0	0
3524699	0	0	0	0
3524799	0	0	0	0
3524899	0	0	0	0
3524999	0	0	0	0
3525099	0	0	0	0
3525199	0	0	0	0
3525299	0	0	0	0
3525399	0	0	0	0
3525499	0	0	0	0
3525599	0	19	0	0
3525699	0	0	0	0
3525799	0	0	0	0
3525899	0	0	0	0
3525999	0	0	0	0
3526199	0	0	0	0
3526299	0	0	0	0
3526399	0	0	0	0
3526499	0	0	0	0
3526599	0	0	0	0
3526699	0	0	0	0
3526799	0	0	0	0
3526899	0	0	0	0
3526999	0	0	0	0
3527099	0	0	0	0
3527199	0	0	0	0
3527299	0	0	0	0
3527399	0	0	0	0
3527499	0	0	0	0
3527599	0	0	0	0
3527699	0	0	0	0
3527799	0	0	0	0
3527899	0	0	0	0
3527999	0	0	0	0
3528099	0	0	0	0
3528199	0	0	0	0
3528299	0	0	0	0
3528399	0	0	0	0
3528499	0	0	0	0
3528599	0	0	0	0
3528699	0	0	0	0
3528799	0	0	0	0
3528899	0	0	0	0
3528999	0	0	0	0
3529099	0	0	0	0
3529199	0	0	0	0
3529299	0	0	0	0
3529399	0	0	0	0
3529499	0	0	0	0
3529599	0	0	0	0
3529699	0	0	0	0
3529799	0	0	0	0
3529899	0	0	0	0
3529999	0	0	0	0
3530099	0	0	0	0
3530199	0	0	0	0
3530299	0	0	0	0
3530399	0	0	0	0
3530499	0	0	0	0
3530599	0	0	0	0
3530699	0	0	0	0
3530799	0	0	0	0
3530899	0	0	0	0
3530999	0	0	0	0
3531099	0	0	0	0
3531199	0	0	0	0
3531299	0	0	0	0
3531399	0	0	0	0
3531499	0	0	0	0
3531599	0	0	0	0
3531699	0	0	0	0
3531799	0	0	0	0
3531899	0	0	0	0
3531999	0	0	0	0
3532099	0	0	0	0
3532199	0	0	0	0
3532299	0	0	0	0
3532399	0	0	0	0
3532499	0	0	0	0
3532599	0	0	0	0
3532699	0	0	0	0
3532799	0	0	0	0
3532899	0	0	0	0
3532999	0	0	0	0
3533099	0	0	0	0
3533199	0	0	0	0
3533299	0	0	0	0
3533399	0	0	0	0
3533499	0	0	0	0
3533599	0	0	0	0
3533699	0	0	0	0
3533799	0	0	0	0
3533899	0	0	0	0
3533999	0	0	0	0
3534099	0	0	0	0
3534199	0	0	0	0
3534299	0	0	0	0
3534399	0	0	0	0
3534499	0	0	0	0
3534599	0	0	0	0
3534699	0	0	0	0
3534799	0	0	0	0
3534899	0	0	0	0
3534999	0	0	0	0
3535099	0	0	0	0
3535199	0	0	0	0
3535299	0	0	0	0
3535399	0	0	0	0
3535499	0	0	0	0
3535599	0	0	0	0
3535699	0	0	0	0
3535799	0	0	0	0
3535899	0	0	0	0
3535999	0	0	0	0
3536099	0	0	0	0
3536199	0	0	0	0
3536299	0	0	0	0
3536399	0	0	0	0
3536499	0	0	0	0
3536599	0	0	0	0
3536699	0	0	0	0
3536799	0	0	0	0
3536899	0	0	0	0
3536999	0	0	0	0
3537099	0	0	0	0
3537199	0	0	0	0
3537299	0	0	0	0
3537399	0	0	0	0
3537499	0	0	0	0
3537599	0	0	0	0
3537699	0	0	0	0
3537799	0	0	0	0
3537899	0	0	0	0
3537999	0	0	0	0
3538099	0	0	0	0
3538199	0	0	0	0
3538399	0	0	0	0
3538499	0	0	0	0
3538599	0	0	0	0
3538699	0	0	0	0
3538799	0	0	0	0
3538899	0	0	0	0
3538999	0	0	0	0
3539099	0	0	0	0
3539199	0	0	0	0
3539299	0	0	0	0
3539399	0	0	0	0
3539499	0	0	0	0
3539599	0	0	0	0
3539699	0	0	0	0
3539799	0	0	0	0
3539899	0	0	0	0
3539999	0	0	0	0
3540099	0	0	0	0
3540199	0	0	0	0
3540299	0	0	0	0
3540399	0	0	0	0
3540499	0	0	0	0
3540599	0	0	0	0
3540699	0	0	0	0
3540799	0	0	0	0
3540999	0	0	0	0
3541099	0	0	0	0
3541199	0	0	0	0
3541299	0	0	0	0
3541399	0	0	0	0
3541499	0	0	0	0
3541599	0	0	0	0
3541699	0	0	0	0
3541799	0	0	0	0
3541899	0	0	0	0
3541999	0	0	0	0
3542099	0	0	0	0
3542199	0	0	0	0
3542299	0	0	0	0
3542399	0	0	0	0
3542499	0	0	0	0
3542599	0	0	0	0
3542699	0	0	0	0
3542799	0	0	0	0
3542899	0	0	0	0
3542999	0	0	0	0
3543099	0	0	0	0
3543199	0	0	0	0
3543299	0	0	0	0
3543399	0	0	0	0
3543499	0	0	0	0
3543599	0	0	0	0
3543699	0	0	0	0
3543799	0	0	0	0
3543899	0	0	0	0
3543999	0	0	0	0
3544099	0	0	0	0
3544199	0	0	0	0
3544299	0	0	0	0
3544400	0	0	0	0
3544499	0	0	0	0
3544599	0	0	0	0
3544699	0	0	0	0
3544799	0	0	0	0
3544899	0	0	0	0
3544999	0	0	0	0
3545099	0	0	0	0
3545199	0	0	0	0
3545299	0	0	0	0
3545399	0	0	0	0
3545499	0	0	0	0
3545599	0	0	0	0
3545699	0	0	0	0
3545799	0	0	0	0
3545899	0	0	0	0
3545999	0	0	0	0
3546099	0	0	0	0
3546199	0	0	0	0
3546299	0	0	0	0
3546399	0	0	0	0
3546499	0	0	0	0
3546599	0	0	0	0
3546699	0	0	0	0
3546799	0	0	0	0
3546899	0	0	0	0
3546999	0	0	0	0
3547099	0	0	0	0
3547199	0	0	0	0
3547299	0	0	0	0
3547399	0	0	0	0
3547499	0	0	0	0
3547599	0	0	0	0
3547699	0	0	0	0
3547799	0	0	0	0
3547899	0	0	0	0
3547999	0	0	0	0
3548099	0	0	0	0
3548199	0	0	0	0
3548299	0	0	0	0
3548399	0	0	0	0
3548499	0	0	0	0
3548599	0	0	0	0
3548699	0	0	0	0
3548899	0	0	0	0
3548999	0	0	0	0
3549099	0	0	0	0
3549199	0	0	0	0
3549299	0	0	0	0
3549399	0	0	0	0
3549499	0	0	0	0
3549599	0	0	0	0
3549699	0	0	0	0
3549799	0	0	0	0
3549899	0	0	0	0
3549999	0	0	0	0
3550099	0	0	0	0
3550199	0	0	0	0
3550299	0	0	0	0
3550399	0	0	0	0
3550501	0	0	0	0
3550599	0	0	0	0
3550699	0	0	0	0
3550799	0	0	0	0
3550899	0	0	0	0
3550999	0	0	0	0
3551099	0	0	0	0
3551199	0	0	0	0
3551299	0	0	0	0
3551399	0	0	0	0
3551499	0	0	0	0
3551599	0	0	0	0
3551699	0	0	0	0
3551799	0	0	0	0
3551899	0	0	0	0
3551999	0	0	0	0
