timestamp	current	pow
141597	1.6	1
141666	1.9	1
141678	1.7	1
141717	2	1
141757	1.7	1
141798	1.9	1
141867	1.7	1
141879	1.7	1
141918	2	1
141958	1.9	1
141998	1.9	1
142067	1.9	1
142079	1.6	1
142118	1.9	1
142158	2	1
142198	1.7	1
142268	1.9	1
142280	2.1	1
142319	1.9	1
142359	2.1	1
142399	2	1
142468	1.7	1
142480	1.7	1
142519	2	1
142559	2	1
142599	1.9	1
142668	1.6	1
142680	1.9	1
142719	1.9	1
142760	1.7	1
142800	2	1
142869	1.7	1
142881	1.9	1
142920	2.2	1
142960	1.9	1
143000	1.9	1
143069	1.7	1
143081	1.7	1
143120	1.7	1
