timestamp	max	min	total
3464405	3.7279	3.6817	400.4186
3464445	3.7279	3.6817	400.422
3464514	3.7279	3.6817	400.4205
3464526	3.7279	3.6817	400.4213
3464565	3.728	3.6818	400.4204
3464605	3.728	3.6818	400.4207
3464645	3.7279	3.6817	400.4196
3464714	3.7279	3.6817	400.4208
3464726	3.7279	3.6817	400.4199
3464765	3.7279	3.6816	400.4206
3464805	3.7278	3.6816	400.4197
3464845	3.7279	3.6817	400.4205
3464915	3.7279	3.6818	400.4209
3464927	3.7279	3.6817	400.4205
3464966	3.7278	3.6818	400.4212
3465006	3.7279	3.6816	400.4202
3465046	3.7279	3.6817	400.4205
3465115	3.7279	3.6818	400.4204
3465127	3.7279	3.6817	400.4204
3465166	3.7279	3.6818	400.4196
3465206	3.7279	3.6818	400.4196
3465246	3.728	3.6817	400.4208
3465315	3.728	3.6818	400.4206
3465328	3.728	3.6816	400.4202
3465367	3.7279	3.6817	400.4204
3465407	3.7279	3.6818	400.4198
3465447	3.7279	3.6817	400.4206
3465516	3.728	3.6819	400.4211
3465528	3.728	3.6817	400.4197
3465567	3.7279	3.6818	400.4193
3465607	3.7279	3.6817	400.4208
3465647	3.7279	3.6818	400.4211
3465716	3.7279	3.6817	400.422
3465728	3.7279	3.6817	400.4218
3465767	3.728	3.6817	400.42
3465808	3.7279	3.6817	400.4202
3465848	3.7279	3.6818	400.4202
3465917	3.7279	3.6816	400.4198
3465929	3.7279	3.6816	400.42
3465968	3.7279	3.6817	400.4202
3466008	3.7279	3.6817	400.4201
3466048	3.7279	3.6817	400.4198
3466117	3.7279	3.6816	400.421
3466129	3.7279	3.6817	400.42
3466168	3.7279	3.6817	400.4209
3466208	3.7279	3.6817	400.42
3466249	3.7279	3.6817	400.4203
3466318	3.7279	3.6816	400.4211
3466330	3.7279	3.6817	400.4212
3466369	3.728	3.6818	400.4208
3466409	3.7278	3.6818	400.4208
3466449	3.7279	3.6818	400.4218
3466518	3.728	3.6817	400.4203
3466530	3.728	3.6816	400.4194
3466569	3.728	3.6817	400.4198
3466609	3.7279	3.6817	400.4196
3466649	3.7279	3.6817	400.4205
3466719	3.7279	3.6817	400.4198
3466731	3.7279	3.6817	400.4196
3466770	3.7279	3.6817	400.4202
3466810	3.7279	3.6818	400.4198
3466850	3.7278	3.6818	400.4206
3466919	3.7279	3.6817	400.4196
3466931	3.7279	3.6817	400.4195
3466970	3.728	3.6818	400.4212
3467014	3.7279	3.6818	400.4208
3467050	3.7279	3.6818	400.4217
3467119	3.7279	3.6818	400.4211
3467131	3.7279	3.6817	400.421
3467171	3.7279	3.6817	400.4211
3467211	3.7279	3.6818	400.4202
3467251	3.7278	3.6817	400.4188
3467320	3.7278	3.6817	400.421
3467332	3.7278	3.6818	400.4201
3467371	3.728	3.6818	400.4211
3467411	3.7279	3.6817	400.4208
3467451	3.7279	3.6817	400.4209
3467520	3.7279	3.6817	400.4201
3467532	3.7279	3.6817	400.4205
3467571	3.7278	3.6818	400.4206
3467611	3.7279	3.6817	400.4196
3467652	3.728	3.6816	400.4209
3467721	3.7279	3.6817	400.42
3467733	3.7279	3.6818	400.4208
3467772	3.7278	3.6818	400.421
3467812	3.7279	3.6818	400.4219
3467852	3.7279	3.6818	400.4204
3467921	3.7279	3.6818	400.4208
3467933	3.7279	3.6817	400.42
3467972	3.7279	3.6818	400.421
3468012	3.7279	3.6818	400.4195
3468052	3.7279	3.6817	400.421
3468122	3.728	3.6817	400.4209
3468134	3.728	3.6816	400.4206
3468173	3.7279	3.6818	400.4201
3468213	3.7279	3.6817	400.4212
3468253	3.7279	3.6818	400.4207
3468322	3.728	3.6816	400.4202
3468334	3.728	3.6816	400.4201
3468373	3.7279	3.6817	400.4202
3468413	3.7279	3.6817	400.4208
3468453	3.728	3.6818	400.4217
3468522	3.7279	3.6817	400.4207
3468537	3.7279	3.6817	400.4203
3468573	3.7279	3.6818	400.4204
3468614	3.7279	3.6818	400.4209
3468654	3.7279	3.6817	400.4212
3468723	3.728	3.6816	400.4205
3468735	3.728	3.6817	400.42
3468774	3.7279	3.6818	400.4212
3468814	3.7279	3.6817	400.4201
3468854	3.728	3.6818	400.421
3468923	3.728	3.6817	400.4209
3468935	3.728	3.6817	400.4203
3468974	3.7279	3.6817	400.4215
3469014	3.728	3.6817	400.4209
3469055	3.7279	3.6817	400.4207
3469124	3.7279	3.6816	400.4199
3469136	3.7279	3.6817	400.4203
3469175	3.7278	3.6817	400.4197
3469215	3.728	3.6817	400.4213
3469255	3.7279	3.6817	400.4211
3469324	3.7279	3.6817	400.4203
3469336	3.7279	3.6818	400.4208
3469375	3.7279	3.6818	400.4216
3469415	3.7279	3.6818	400.4206
3469455	3.728	3.6817	400.4226
3469524	3.7279	3.6818	400.4208
3469536	3.7279	3.6818	400.4213
3469579	3.7279	3.6818	400.4206
3469616	3.7279	3.6818	400.4208
3469656	3.7278	3.6817	400.4191
3469725	3.7278	3.6818	400.4217
3469737	3.7278	3.6817	400.421
3469776	3.7278	3.6817	400.4221
3469816	3.728	3.6818	400.421
3469856	3.7279	3.6818	400.4218
3469925	3.7279	3.6818	400.4213
3469937	3.7279	3.6818	400.4202
3469976	3.7279	3.6818	400.4194
3470017	3.7278	3.6818	400.4206
3470057	3.7279	3.6817	400.4204
3470126	3.7278	3.6818	400.4209
3470138	3.7278	3.6817	400.4189
3470177	3.7279	3.6817	400.4208
3470217	3.7279	3.6818	400.4202
3470257	3.7278	3.6817	400.42
3470326	3.7279	3.6818	400.4209
3470338	3.7279	3.6818	400.4215
3470377	3.728	3.6817	400.4213
3470417	3.7279	3.6818	400.4203
3470457	3.728	3.6817	400.4203
3470527	3.728	3.6817	400.4201
3470539	3.728	3.6818	400.4193
3470578	3.7279	3.6817	400.4201
3470618	3.7279	3.6817	400.4201
3470658	3.7279	3.6818	400.4216
3470727	3.7279	3.6816	400.4204
3470739	3.7279	3.6816	400.4208
3470778	3.728	3.6817	400.4189
3470818	3.7278	3.6817	400.4211
3470858	3.7279	3.6818	400.4205
3470927	3.7279	3.6817	400.4202
3470939	3.7279	3.6816	400.4191
3470979	3.7279	3.6818	400.4206
3471019	3.7279	3.6817	400.4215
3471059	3.728	3.6816	400.4206
3471128	3.7281	3.6817	400.4202
3471140	3.7281	3.6817	400.4212
3471179	3.728	3.6817	400.4217
3471219	3.7279	3.6817	400.4213
3471259	3.728	3.6817	400.4214
3471328	3.7279	3.6816	400.4195
3471340	3.7279	3.6816	400.4194
3471379	3.728	3.6817	400.4214
3471419	3.7279	3.6817	400.4197
3471460	3.7279	3.6818	400.4205
3471529	3.7279	3.6817	400.4202
3471541	3.7279	3.6818	400.4208
3471580	3.728	3.6818	400.4201
3471620	3.7279	3.6817	400.4206
3471660	3.7278	3.6817	400.4221
3471729	3.7279	3.6817	400.422
3471741	3.7279	3.6818	400.4214
3471780	3.7279	3.6818	400.42
3471820	3.7279	3.6816	400.4199
3471860	3.7279	3.6817	400.42
3471929	3.7279	3.6818	400.4208
3471942	3.7279	3.6816	400.421
3471981	3.7279	3.6817	400.4199
3472021	3.7279	3.6818	400.4213
3472061	3.7279	3.6817	400.4211
3472130	3.7279	3.6817	400.4198
3472142	3.7279	3.6817	400.4205
3472181	3.728	3.6817	400.4211
3472221	3.728	3.6818	400.4206
3472261	3.7278	3.6817	400.4212
3472330	3.7279	3.6818	400.4205
3472342	3.7279	3.6818	400.4203
3472381	3.7279	3.6818	400.4211
3472422	3.7278	3.6817	400.4201
3472462	3.7278	3.6818	400.4211
3472531	3.7279	3.6818	400.4211
3472543	3.7279	3.6817	400.4201
3472582	3.7278	3.6818	400.4214
3472625	3.728	3.6817	400.4202
3472662	3.728	3.6818	400.4216
3472731	3.7278	3.6818	400.421
3472743	3.7278	3.6818	400.4207
3472782	3.7279	3.6818	400.42
3472822	3.7279	3.6817	400.4206
3472862	3.7279	3.6817	400.421
3472932	3.7279	3.6817	400.4212
3472944	3.7279	3.6817	400.4209
3472983	3.7279	3.6816	400.4209
3473023	3.7279	3.6817	400.4212
3473063	3.7279	3.6816	400.4215
3473135	3.7279	3.6816	400.4197
3473144	3.7279	3.6817	400.4198
3473183	3.728	3.6818	400.4207
3473223	3.7279	3.6817	400.4213
3473263	3.7279	3.6818	400.4213
3473332	3.7279	3.6816	400.4201
3473344	3.7279	3.6817	400.4206
3473384	3.728	3.6816	400.4206
3473424	3.7279	3.6817	400.4206
3473464	3.7279	3.6817	400.4198
3473533	3.7279	3.6816	400.4201
3473545	3.7279	3.6816	400.4198
3473584	3.728	3.6818	400.4208
3473624	3.7279	3.6818	400.4214
3473664	3.728	3.6818	400.4212
3473733	3.728	3.6817	400.4204
3473745	3.728	3.6817	400.4201
3473784	3.7279	3.6817	400.4205
3473824	3.728	3.6818	400.4207
3473864	3.728	3.6816	400.4197
3473934	3.728	3.6816	400.421
3473946	3.728	3.6816	400.4201
3473985	3.7279	3.6817	400.4196
3474025	3.7278	3.6817	400.42
3474065	3.7279	3.6818	400.4197
3474134	3.7279	3.6818	400.42
3474149	3.7279	3.6817	400.4207
3474185	3.728	3.6818	400.4215
3474225	3.7279	3.6817	400.4208
3474265	3.728	3.6817	400.4194
3474334	3.7278	3.6817	400.4208
3474346	3.7278	3.6817	400.4207
3474386	3.7279	3.6817	400.4202
3474426	3.7279	3.6818	400.4205
3474466	3.7279	3.6817	400.4209
3474535	3.7279	3.6818	400.4206
3474547	3.7279	3.6818	400.4218
3474586	3.7279	3.6817	400.4197
3474626	3.7279	3.6818	400.4205
3474669	3.728	3.6817	400.4202
3474735	3.7279	3.6818	400.4202
3474747	3.7279	3.6818	400.4212
3474786	3.7278	3.6818	400.4205
3474826	3.728	3.6818	400.4205
3474866	3.728	3.6817	400.4207
3474936	3.7279	3.6817	400.4195
3474948	3.7279	3.6817	400.4189
3474987	3.7278	3.6817	400.4195
3475027	3.7279	3.6817	400.4204
3475067	3.7279	3.6818	400.4203
3475136	3.7279	3.6818	400.422
3475148	3.7279	3.6818	400.4209
3475189	3.7279	3.6818	400.4204
3475227	3.7278	3.6818	400.4208
3475267	3.7279	3.6818	400.4209
3475336	3.7279	3.6816	400.4196
3475348	3.7279	3.6817	400.4211
3475387	3.7279	3.6817	400.4202
3475428	3.7279	3.6817	400.419
3475468	3.7279	3.6818	400.4221
3475537	3.7279	3.6817	400.4201
3475549	3.7279	3.6817	400.4209
3475588	3.7279	3.6818	400.42
3475628	3.728	3.6817	400.4196
3475668	3.728	3.6818	400.4212
3475737	3.7279	3.6817	400.4203
3475749	3.7279	3.6817	400.4197
3475788	3.728	3.6817	400.4201
3475828	3.7279	3.6817	400.4215
3475868	3.728	3.6817	400.4191
3475938	3.7279	3.6816	400.4216
3475950	3.7279	3.6816	400.4205
3475989	3.7278	3.6817	400.4205
3476029	3.7279	3.6818	400.4207
3476069	3.7279	3.6818	400.4223
3476138	3.728	3.6817	400.4204
3476150	3.728	3.6816	400.4204
3476189	3.7279	3.6817	400.4208
3476229	3.7279	3.6817	400.421
3476269	3.7279	3.6817	400.4209
3476338	3.7279	3.6817	400.4205
3476350	3.7279	3.6817	400.421
3476390	3.7278	3.6817	400.4206
3476430	3.728	3.6818	400.4208
3476470	3.7279	3.6817	400.4199
3476539	3.7279	3.6818	400.4211
3476551	3.7279	3.6817	400.4203
3476590	3.7279	3.6818	400.4196
3476630	3.7279	3.6818	400.4214
3476670	3.728	3.6818	400.4213
3476739	3.7279	3.6818	400.4206
3476751	3.7279	3.6818	400.4202
3476790	3.7279	3.6818	400.4204
3476830	3.7279	3.6817	400.4215
3476870	3.728	3.6817	400.4203
3476940	3.7279	3.6818	400.4219
3476952	3.7279	3.6818	400.4212
3476991	3.7279	3.6817	400.4191
3477031	3.7279	3.6817	400.4203
3477071	3.728	3.6817	400.421
3477140	3.7279	3.6818	400.4202
3477152	3.7279	3.6818	400.4194
3477191	3.7278	3.6817	400.4202
3477231	3.7279	3.6818	400.4204
3477271	3.7279	3.6818	400.4203
3477340	3.728	3.6818	400.4209
3477352	3.728	3.6817	400.42
3477392	3.7279	3.6816	400.4211
3477432	3.728	3.6817	400.4202
3477472	3.7279	3.6817	400.4209
3477541	3.7278	3.6817	400.4202
3477553	3.7278	3.6817	400.4205
3477592	3.7278	3.6817	400.4208
3477632	3.7279	3.6817	400.4213
3477672	3.7279	3.6817	400.4195
3477741	3.728	3.6817	400.4207
3477753	3.728	3.6816	400.4203
3477792	3.7279	3.6817	400.4204
3477832	3.7279	3.6817	400.4202
3477872	3.7279	3.6817	400.4209
3477942	3.7279	3.6816	400.4199
3477954	3.7279	3.6817	400.4198
3477993	3.7279	3.6818	400.4205
3478033	3.7279	3.6816	400.4214
3478073	3.7279	3.6817	400.4199
3478142	3.7279	3.6817	400.4198
3478154	3.7279	3.6817	400.4195
3478193	3.7279	3.6818	400.4206
3478236	3.7279	3.6817	400.4191
3478273	3.728	3.6817	400.4206
3478342	3.7278	3.6817	400.4208
3478354	3.7278	3.6817	400.42
3478394	3.7279	3.6817	400.4204
3478434	3.7279	3.6818	400.4211
3478474	3.7279	3.6818	400.4204
3478543	3.7279	3.6817	400.4208
3478555	3.7279	3.6816	400.4204
3478594	3.728	3.6817	400.4207
3478634	3.728	3.6818	400.4217
3478674	3.7279	3.6818	400.4207
3478746	3.728	3.6817	400.4203
3478755	3.728	3.6817	400.4196
3478794	3.7279	3.6817	400.4197
3478834	3.7279	3.6817	400.4202
3478874	3.7279	3.6817	400.4214
3478944	3.7278	3.6818	400.4215
3478956	3.7278	3.6818	400.4201
3478995	3.7279	3.6817	400.4203
3479035	3.7279	3.6817	400.4201
3479075	3.7279	3.6817	400.4198
3479144	3.728	3.6818	400.4207
3479156	3.728	3.6818	400.4196
3479195	3.728	3.6817	400.4205
3479235	3.7279	3.6818	400.4209
3479275	3.7279	3.6818	400.421
3479344	3.7279	3.6818	400.4209
3479356	3.7279	3.6818	400.4213
3479396	3.728	3.6818	400.4207
3479436	3.728	3.6817	400.4199
3479476	3.7279	3.6818	400.4199
3479545	3.7279	3.6818	400.4209
3479557	3.7279	3.6818	400.4207
3479596	3.7279	3.6818	400.4218
3479636	3.7279	3.6818	400.4211
3479676	3.7279	3.6818	400.4208
3479745	3.728	3.6818	400.421
3479757	3.728	3.6818	400.4219
3479796	3.7278	3.6818	400.4205
3479836	3.7279	3.6818	400.4211
3479876	3.7279	3.6817	400.4196
3479946	3.728	3.6817	400.421
3479958	3.728	3.6818	400.4196
3479997	3.7278	3.6817	400.4197
3480037	3.728	3.6817	400.4207
3480077	3.728	3.6818	400.4214
3480146	3.7279	3.6816	400.4198
3480158	3.7279	3.6817	400.4211
3480197	3.7279	3.6818	400.4208
3480237	3.728	3.6818	400.4195
3480277	3.7279	3.6817	400.4214
3480346	3.7281	3.6817	400.4202
3480358	3.7281	3.6817	400.4208
3480398	3.7279	3.6816	400.4208
3480438	3.7279	3.6817	400.4194
3480478	3.7279	3.6818	400.4208
3480547	3.728	3.6817	400.4193
3480559	3.728	3.6816	400.4195
3480598	3.7279	3.6817	400.4194
3480638	3.728	3.6818	400.421
3480678	3.7279	3.6817	400.4206
3480747	3.7279	3.6816	400.42
3480759	3.7279	3.6816	400.4209
3480798	3.728	3.6818	400.4195
3480838	3.7279	3.6817	400.4201
3480878	3.728	3.6817	400.4192
3480948	3.7279	3.6816	400.4204
3480960	3.7279	3.6817	400.4194
3480999	3.7278	3.6817	400.4193
3481039	3.7279	3.6818	400.4198
3481079	3.7279	3.6817	400.4206
3481148	3.7279	3.6817	400.4205
3481160	3.7279	3.6817	400.4208
3481199	3.7279	3.6818	400.4209
3481239	3.728	3.6817	400.4212
3481279	3.7279	3.6817	400.4213
3481348	3.7278	3.6818	400.4216
3481360	3.7278	3.6818	400.4206
3481400	3.7279	3.6817	400.4198
3481440	3.7278	3.6817	400.4214
3481480	3.728	3.6817	400.4225
3481549	3.7279	3.6817	400.4214
3481561	3.7279	3.6817	400.4199
3481600	3.7279	3.6818	400.4207
3481640	3.7279	3.6817	400.4202
3481680	3.7279	3.6818	400.4216
3481749	3.7279	3.6818	400.4211
3481761	3.7279	3.6816	400.4209
3481801	3.7279	3.6817	400.421
3481841	3.7279	3.6818	400.4212
3481881	3.728	3.6818	400.4201
3481950	3.7279	3.6818	400.4212
3481962	3.7279	3.6817	400.42
3482001	3.7279	3.6818	400.42
3482041	3.7279	3.6817	400.4204
3482081	3.7279	3.6818	400.4212
3482150	3.7279	3.6818	400.4208
3482162	3.7279	3.6818	400.4206
3482201	3.7278	3.6817	400.4206
3482241	3.728	3.6818	400.4196
3482281	3.7279	3.6817	400.4208
3482351	3.7279	3.6817	400.4208
3482363	3.7279	3.6817	400.4209
3482402	3.7279	3.6817	400.4206
3482442	3.7279	3.6817	400.4213
3482482	3.7279	3.6819	400.42
3482551	3.728	3.6817	400.4207
3482563	3.728	3.6817	400.4212
3482602	3.7278	3.6816	400.4196
3482642	3.7279	3.6818	400.4203
3482682	3.7279	3.6817	400.4204
3482751	3.7279	3.6816	400.4197
3482764	3.7279	3.6817	400.4206
3482803	3.728	3.6817	400.421
3482843	3.728	3.6817	400.4208
3482883	3.7279	3.6817	400.4207
3482952	3.7279	3.6816	400.4209
3482964	3.7279	3.6816	400.4198
3483003	3.7279	3.6816	400.4199
3483043	3.7279	3.6817	400.4201
3483083	3.7278	3.6817	400.4206
3483152	3.7279	3.6817	400.4205
3483164	3.7279	3.6818	400.4202
3483203	3.728	3.6817	400.4205
3483244	3.728	3.6817	400.4192
3483284	3.7279	3.6818	400.4199
3483353	3.7279	3.6817	400.4193
3483365	3.7279	3.6817	400.4199
3483404	3.7279	3.6817	400.4188
3483444	3.728	3.6817	400.4203
3483484	3.7279	3.6817	400.4206
3483553	3.7279	3.6817	400.4203
3483565	3.7279	3.6817	400.4195
3483604	3.728	3.6818	400.4205
3483644	3.7278	3.6818	400.4202
3483684	3.7279	3.6816	400.4202
3483754	3.728	3.6818	400.4205
3483766	3.728	3.6818	400.4204
3483805	3.7279	3.6817	400.4216
3483848	3.728	3.6817	400.4203
3483885	3.7279	3.6816	400.4206
3483954	3.7278	3.6817	400.4201
3483966	3.7278	3.6817	400.4198
3484005	3.7279	3.6817	400.4203
3484045	3.7279	3.6817	400.42
3484085	3.7279	3.6818	400.4205
3484154	3.7279	3.6818	400.4207
3484167	3.7279	3.6817	400.4201
3484206	3.7279	3.6817	400.422
3484246	3.7278	3.6816	400.421
3484286	3.7279	3.6818	400.4224
3484358	3.7279	3.6818	400.4215
3484367	3.7279	3.6818	400.421
3484406	3.7279	3.6817	400.4197
3484446	3.7279	3.6816	400.4209
3484486	3.7279	3.6818	400.4211
3484555	3.7278	3.6818	400.4203
3484567	3.7278	3.6818	400.4205
3484606	3.7279	3.6818	400.4204
3484647	3.7279	3.6818	400.4209
3484687	3.7279	3.6817	400.4203
3484756	3.7279	3.6817	400.4207
3484768	3.7279	3.6817	400.4197
3484807	3.7279	3.6817	400.4196
3484847	3.7279	3.6818	400.4204
3484887	3.7279	3.6817	400.4197
3484956	3.7279	3.6817	400.4211
3484968	3.7279	3.6816	400.4205
3485008	3.7279	3.6817	400.4197
3485047	3.7279	3.6817	400.4196
3485087	3.7279	3.6817	400.4203
3485157	3.7279	3.6816	400.4198
3485169	3.7279	3.6817	400.4196
3485208	3.7279	3.6817	400.4209
3485248	3.7279	3.6818	400.4202
3485288	3.728	3.6817	400.4206
3485357	3.728	3.6816	400.4204
3485369	3.728	3.6817	400.4208
3485408	3.7279	3.6818	400.4189
3485448	3.728	3.6817	400.4205
3485488	3.728	3.6817	400.4201
3485557	3.7279	3.6816	400.421
3485569	3.7279	3.6816	400.4198
3485608	3.7279	3.6816	400.419
3485649	3.728	3.6817	400.4203
3485689	3.7279	3.6817	400.4211
3485758	3.7279	3.6816	400.4201
3485770	3.7279	3.6817	400.4208
3485809	3.7279	3.6817	400.4188
3485849	3.7279	3.6818	400.4212
3485889	3.728	3.6818	400.4214
3485958	3.7279	3.6817	400.4198
3485970	3.7279	3.6817	400.4204
3486009	3.728	3.6818	400.4212
3486049	3.7278	3.6817	400.4202
3486089	3.728	3.6816	400.4195
3486159	3.7278	3.6818	400.4209
3486171	3.7278	3.6817	400.4187
3486210	3.7279	3.6818	400.4208
3486250	3.728	3.6816	400.4212
3486290	3.7279	3.6817	400.422
3486359	3.7279	3.6817	400.4218
3486371	3.7279	3.6817	400.4209
3486410	3.7279	3.6818	400.4208
3486450	3.7279	3.6818	400.4215
3486490	3.7279	3.6817	400.4216
3486559	3.7278	3.6818	400.421
3486571	3.7278	3.6817	400.4192
3486611	3.7278	3.6817	400.4197
3486651	3.7279	3.6818	400.4189
3486691	3.7279	3.6817	400.4204
3486760	3.7279	3.6818	400.4205
3486772	3.7279	3.6817	400.4201
3486811	3.7279	3.6817	400.4215
3486851	3.7278	3.6818	400.4191
3486891	3.7279	3.6818	400.4201
3486960	3.728	3.6819	400.4217
3486972	3.728	3.6818	400.4214
3487011	3.7278	3.6818	400.4202
3487051	3.7279	3.6818	400.4212
3487092	3.7279	3.6817	400.4219
3487161	3.728	3.6817	400.4218
3487173	3.728	3.6817	400.4212
3487212	3.7278	3.6817	400.4192
3487252	3.728	3.6817	400.4222
3487292	3.7279	3.6817	400.4206
3487361	3.7279	3.6816	400.4192
3487373	3.7279	3.6817	400.4198
3487415	3.728	3.6818	400.4206
3487452	3.728	3.6818	400.4206
3487492	3.7279	3.6817	400.4205
3487561	3.7279	3.6816	400.4198
3487574	3.7279	3.6816	400.4216
3487613	3.7279	3.6817	400.4214
3487653	3.7279	3.6817	400.4205
3487693	3.7279	3.6818	400.4221
3487762	3.728	3.6816	400.4209
3487774	3.728	3.6816	400.4199
3487813	3.7279	3.6818	400.4206
3487853	3.7279	3.6818	400.4194
3487893	3.728	3.6818	400.4212
3487962	3.728	3.6817	400.4203
3487974	3.728	3.6818	400.4213
3488013	3.7279	3.6817	400.4213
3488054	3.7279	3.6817	400.4199
3488094	3.7279	3.6818	400.4204
3488163	3.7279	3.6816	400.4204
3488175	3.7279	3.6817	400.4191
3488214	3.728	3.6817	400.4206
3488254	3.7278	3.6817	400.4195
3488294	3.7279	3.6818	400.4215
3488363	3.728	3.6817	400.4193
3488375	3.728	3.6816	400.4203
3488414	3.7279	3.6817	400.4203
3488454	3.7279	3.6817	400.4202
3488494	3.7279	3.6818	400.4216
3488564	3.7279	3.6818	400.4209
3488576	3.7279	3.6818	400.4196
3488615	3.7279	3.6817	400.4206
3488655	3.728	3.6818	400.4214
3488695	3.7278	3.6817	400.4211
3488764	3.7279	3.6817	400.4207
3488776	3.7279	3.6817	400.4196
3488815	3.7279	3.6818	400.4209
3488855	3.7279	3.6818	400.4224
3488895	3.728	3.6817	400.4195
3488964	3.7279	3.6818	400.4206
3488976	3.7279	3.6818	400.4197
3489016	3.728	3.6818	400.4203
3489056	3.7278	3.6818	400.42
3489096	3.728	3.6817	400.4195
3489165	3.7279	3.6818	400.4207
3489177	3.7279	3.6817	400.4197
3489216	3.728	3.6817	400.4204
3489256	3.7279	3.6817	400.4195
3489296	3.7279	3.6816	400.4204
3489365	3.7279	3.6818	400.4216
3489377	3.7279	3.6818	400.421
3489416	3.728	3.6818	400.419
3489459	3.728	3.6818	400.4202
3489497	3.7279	3.6817	400.4206
3489566	3.7279	3.6817	400.4203
3489578	3.7279	3.6818	400.4202
3489617	3.7279	3.6818	400.4216
3489657	3.728	3.6818	400.4219
3489697	3.728	3.6818	400.4203
3489766	3.7279	3.6816	400.4195
3489778	3.7279	3.6816	400.419
3489817	3.7278	3.6817	400.4201
3489857	3.7279	3.6817	400.4201
3489897	3.7279	3.6817	400.4205
3489969	3.728	3.6817	400.4207
3489979	3.728	3.6818	400.4204
3490018	3.7279	3.6818	400.422
3490058	3.7279	3.6817	400.4212
3490098	3.7279	3.6817	400.4204
3490167	3.728	3.6816	400.4202
3490179	3.728	3.6817	400.4199
3490218	3.7279	3.6816	400.4204
3490258	3.7279	3.6817	400.419
3490298	3.7279	3.6818	400.4212
3490367	3.7279	3.6816	400.4211
3490379	3.7279	3.6817	400.4205
3490419	3.7279	3.6817	400.4205
3490459	3.7279	3.6817	400.42
3490499	3.7279	3.6817	400.4207
3490568	3.7279	3.6816	400.4199
3490580	3.7279	3.6817	400.4192
3490619	3.7279	3.6818	400.4196
3490659	3.728	3.6818	400.4208
3490699	3.7279	3.6818	400.4201
3490768	3.728	3.6816	400.4188
3490780	3.728	3.6817	400.4199
3490819	3.7279	3.6817	400.4205
3490859	3.7279	3.6818	400.42
3490899	3.7278	3.6817	400.4198
3490969	3.7279	3.6818	400.4207
3490981	3.7279	3.6817	400.4191
3491020	3.7279	3.6818	400.4206
3491060	3.7279	3.6818	400.4204
3491100	3.7279	3.6817	400.4205
3491169	3.7278	3.6817	400.4207
3491181	3.7278	3.6818	400.4215
3491220	3.728	3.6818	400.4213
3491260	3.728	3.6817	400.4205
3491300	3.7279	3.6818	400.4218
3491369	3.7278	3.6818	400.4198
3491381	3.7278	3.6818	400.4204
3491421	3.7279	3.6817	400.4204
3491461	3.7279	3.6818	400.4209
3491501	3.7279	3.6817	400.4205
3491570	3.7279	3.6818	400.4213
3491582	3.7279	3.6818	400.4205
3491621	3.728	3.6817	400.4204
3491661	3.7279	3.6818	400.4216
3491701	3.7279	3.6818	400.4207
3491770	3.7278	3.6818	400.4213
3491782	3.7278	3.6817	400.4198
3491821	3.7279	3.6818	400.4203
3491862	3.7278	3.6817	400.4208
3491902	3.7279	3.6817	400.419
3491971	3.7279	3.6817	400.4205
3491983	3.7279	3.6817	400.4193
3492022	3.7279	3.6817	400.4202
3492062	3.7279	3.6817	400.4194
3492102	3.7279	3.6817	400.42
3492171	3.728	3.6816	400.4221
3492183	3.728	3.6816	400.4205
3492222	3.7279	3.6817	400.4202
3492262	3.7279	3.6817	400.42
3492303	3.7279	3.6818	400.4204
3492372	3.728	3.6817	400.4207
3492384	3.728	3.6817	400.4203
3492423	3.7279	3.6816	400.4197
3492463	3.728	3.6818	400.4214
3492503	3.7279	3.6817	400.4203
3492572	3.7279	3.6816	400.4209
3492584	3.7279	3.6817	400.4206
3492623	3.7279	3.6817	400.4214
3492663	3.728	3.6817	400.4204
3492703	3.7279	3.6818	400.4215
3492772	3.7279	3.6816	400.4192
3492784	3.7279	3.6817	400.4202
3492824	3.728	3.6818	400.4215
3492864	3.7279	3.6817	400.4206
3492904	3.7279	3.6816	400.4203
3492973	3.7279	3.6816	400.4203
3492985	3.7279	3.6816	400.4195
3493024	3.7279	3.6817	400.421
3493064	3.7278	3.6817	400.4188
3493104	3.728	3.6817	400.4205
3493173	3.7279	3.6817	400.42
3493185	3.7279	3.6816	400.4206
3493224	3.7279	3.6818	400.4202
3493264	3.7279	3.6818	400.4204
3493305	3.7279	3.6817	400.4198
3493374	3.7279	3.6817	400.4206
3493386	3.7279	3.6817	400.4205
3493425	3.7279	3.6818	400.4206
3493465	3.7279	3.6818	400.4203
3493505	3.728	3.6817	400.4197
3493574	3.728	3.6818	400.4199
3493586	3.728	3.6817	400.4208
3493625	3.7279	3.6818	400.4212
3493665	3.7279	3.6817	400.4212
3493705	3.7279	3.6817	400.42
3493775	3.7279	3.6818	400.4211
3493787	3.7279	3.6816	400.4197
3493826	3.728	3.6817	400.4186
3493866	3.728	3.6817	400.4195
3493906	3.7279	3.6817	400.4198
3493975	3.7279	3.6818	400.4212
3493987	3.7279	3.6818	400.421
3494026	3.7279	3.6818	400.4194
3494066	3.728	3.6818	400.4191
3494106	3.728	3.6817	400.4202
3494176	3.7279	3.6818	400.421
3494187	3.7279	3.6817	400.4207
3494226	3.7278	3.6818	400.4193
3494267	3.7279	3.6817	400.4205
3494307	3.7279	3.6817	400.4202
3494376	3.7279	3.6819	400.4208
