timestamp	voltage	temperature
3463439	15	26
3463591	15	26.2
3463743	15	26.2
3463895	15	26.2
3464047	15	26.2
3464197	15	26.2
3464349	15	26.2
3464501	15	26.2
3464653	15	26.2
3464805	15	26.2
3464957	15	26.2
3465109	15	26.2
3465261	15	26.2
3465413	15	26.2
3465565	15	26.2
3465719	15	26.2
3465871	15	26
3466023	15	26.2
3466175	15	26.2
3466327	15	26.2
3466479	15	26.2
3466631	15	26.2
3466783	15	26.2
3466935	15	26.2
3467087	15	26.2
3467239	15	26.2
3467393	15	26.4
3467545	15	26.2
3467697	15	26.2
3467849	15	26.2
3468001	15	26.2
3468153	15	26.2
3468305	15	26.2
3468457	15	26.2
3468609	15	26.2
3468761	15	26.2
3468915	15	26.2
3469067	15	26.2
3469219	15	26.2
3469371	15	26.2
3469523	15	26.2
3469675	15	26.2
3469827	15	26.2
3469979	15	26.2
3470131	15	26.2
3470283	15	26.2
3470435	15	26.2
3470589	15	26.2
3470741	15	26.2
3470893	15	26.2
3471045	15	26.2
3471197	15	26.2
3471349	15	26.2
3471501	15	26.2
3471653	15	26.2
3471805	15	26.2
3471957	15	26.2
3472110	15	26.2
3472259	15	26.2
3472411	15	26.2
3472563	15	26.2
3472715	15	26.2
3472867	15	26.2
3473019	15	26.2
3473171	15	26.2
3473323	15	26.2
3473475	15	26.2
3473627	15	26.2
3473781	15	26.2
3473933	15	26.2
3474085	15	26.2
3474237	15	26.2
3474389	15	26.4
3474541	15	26.2
3474693	15	26.2
3474845	15	26.2
3474997	15	26.2
3475149	15	26.2
3475307	15	26.2
3475459	15	26.2
3475611	15	26.2
3475763	15	26.2
3475915	15	26.2
3476067	15	26.2
3476219	15	26.2
3476371	15	26.2
3476523	15	26.2
3476675	15	26.2
3476827	15	26.2
3476977	15	26.2
3477129	15	26.2
3477281	15	26.2
3477433	15	26.2
3477585	15	26.2
3477737	15	26.2
3477889	15	26.2
3478041	15	26.2
3478193	15	26.2
3478345	15	26.2
3478497	15	26.2
3478651	15	27.8
3478803	15	26.2
3478955	15	26.2
3479107	15	26.2
3479259	15	26.2
3479411	15	26.2
3479563	15	26.2
3479715	15	26.2
3479867	15	26.2
3480019	15	26.2
3480173	15	26.2
3480325	15	26.2
3480477	14.9	26.4
3480629	15	26.2
3480781	15	26.2
3480933	15	26.2
3481085	15	26.2
3481237	15	26.2
3481389	15	26.2
3481541	15	26.2
3481693	15	26.2
3481843	15	26.2
3481995	15	26.2
3482147	15	26.2
3482299	15	26.2
3482451	15	26.2
3482603	15	26.2
3482755	15	26.2
3482907	15	26.2
3483059	15	26.2
3483211	14.9	26.2
3483365	15	26.2
3483517	15	26.2
3483669	15	26
3483821	15	26.2
3483973	15	26.2
3484125	15	26.2
3484277	15	26.2
3484429	15	26.2
3484581	15	26.2
3484733	15	26.2
3484885	15	26.2
3485039	15	26.2
3485191	15	26.2
3485343	15	26.2
3485495	15	26.2
3485647	15	26.2
3485799	15	26.2
3485951	15	26.2
3486103	15	26.2
3486255	15	26.2
3486407	15	26.2
3486561	15	26.2
3486713	15	26.2
3486865	15	26.2
3487017	15	26.2
3487169	15	26.2
3487321	15	26.2
3487473	15	26.2
3487625	15	26
3487777	15	26.2
3487929	15	26.2
3488081	15	25
3488235	15	26.2
3488387	15	26.2
3488539	15	26.2
3488691	15	26.2
3488843	15	26.2
3488995	15	26.2
3489147	15	26.2
3489299	15	26.2
3489451	15	26.2
3489603	15	26.2
3489761	15	26.2
3489913	15	26.2
3490065	15	26.2
3490217	15	26.2
3490369	15	26.2
3490521	15	26.2
3490673	15	26.2
3490825	15	26.2
3490977	15	26.2
3491129	15	26.2
3491281	15	26.2
3491435	15	26.2
3491587	15	26.2
3491739	15	26.2
3491891	14.9	26.2
3492043	15	26.2
3492195	15	26.2
3492347	15	26.2
3492499	15	26.2
3492651	15	26.2
3492803	15	26.2
3492955	15	26.2
3493109	15	26.2
3493261	15	26.2
3493413	15	26.2
3493565	15	26.2
3493717	15	26.2
3493869	14.9	26.2
3494021	15	26.2
3494173	15	26.2
3494325	15	26.2
3494477	15	26.2
3494627	15	26.2
3494779	15	26.2
3494931	15	26.2
3495083	15	26.2
3495235	15	26.2
3495387	15	26.2
3495539	15	26.2
3495691	15	26.2
3495843	15	26.2
3495995	15	26.2
3496147	15	26.2
3496301	15	26.2
3496453	15	26.2
3496605	15	26.2
3496757	15	26.2
3496909	15	26.2
3497061	15	26.2
3497213	15	26.2
3497365	15	26.2
3497517	15	26.2
3497669	15	26.2
3497823	15	26.2
3497975	15	26.2
3498127	15	26.2
3498279	15	26.2
3498431	15	26.2
3498583	15	26.2
3498735	15	26.2
3498887	15	26.2
3499039	15	26.2
3499191	15	26.2
3499343	15	26.2
3499493	15	26.2
3499645	15	26.2
3499797	15	26.2
3499949	15	26.2
3500101	15	26.2
3500253	15	26.2
3500405	15	26.2
3500557	15	26.2
3500709	15	26.2
3500861	15	26.2
3501015	15	26.2
3501167	15	26.2
3501319	15	26.2
3501471	15	26.2
3501623	15	26.2
3501775	15	26.2
3501927	15	26.2
3502079	15	26.2
3502231	15	26.2
3502383	15	26.2
3502535	15	26.2
3502689	15	26.2
3502841	15	26.2
3502993	15	26.2
3503145	15	26.2
3503297	15	26.2
3503449	15	26.2
3503601	15	26.2
3503753	15	26.2
3503905	15	26.2
3504057	15	26.2
3504215	15	26.2
3504367	15	26.2
3504519	15	26.2
3504671	15	26.2
3504823	15	26.2
3504975	15	26.2
3505127	15	26.2
3505279	15	26.2
3505431	15	26.2
3505583	15	26.2
3505735	15	26.2
3505889	15	26.2
3506041	15	26.2
3506193	15	26.8
3506345	14.9	26.2
3506497	15	26.2
3506649	15	26.2
3506801	15	26.2
3506953	15	26.2
3507105	15	26.2
3507257	15	26.2
3507409	15	26.2
3507563	15	26.2
3507715	15	26.2
3507867	15	26.2
3508019	15	26.2
3508171	15	26.2
3508323	15	26.2
3508475	15	26.2
3508627	15	26.2
3508779	15	26.2
3508931	15	26.2
3509085	15	26.2
3509237	15	26.2
3509389	15	26.2
3509541	15	26.2
3509693	15	26.2
3509845	14.9	26.2
3509997	15	26.2
3510149	15	26.2
3510301	15	26.2
3510453	15	26.2
3510605	15	26.2
3510759	15	26.2
3510911	15	26.2
3511063	15	26.2
3511215	15	26.2
3511367	15	26.2
3511519	15	26.2
3511671	15	26.2
3511824	15	26.4
3511975	15	26.2
3512127	15	26.2
3512277	15	26.2
3512429	15	26.2
3512581	15	26.2
3512733	15	26.2
3512885	15	26.2
3513037	15	26.2
3513189	15	26.2
3513341	15	26.2
3513493	15	26.2
3513645	15	26.2
3513797	15	26.2
3513951	15	26.2
3514103	15	26.2
3514255	14.9	26.2
3514407	15	26.2
3514559	15	26.2
3514711	15	26.2
3514863	15	26.2
3515015	15	26.2
3515167	15	26.2
3515319	15	26.2
3515473	15	26.2
3515625	15	26.2
3515777	15	26.2
3515929	15	26.2
3516081	15	25.4
3516233	15	26.2
3516385	15	26.2
3516537	15	26.2
3516689	15	26.2
3516841	15	26.2
3516993	15	26.2
3517143	15	26.2
3517295	15	26.2
3517448	15	26.2
3517599	15	26.2
3517751	15	26.2
3517903	15	26.2
3518055	15	26.2
3518207	15	26.2
3518359	15	26.2
3518512	15	26.2
3518669	15	26.2
3518821	15	26.2
3518973	15	26.2
3519125	15	26.2
3519277	15	26.2
3519430	15	26.2
3519581	15	26.2
3519734	15	26.2
3519885	15	26.2
3520037	15	26.2
3520189	15	26.2
3520343	15	26.2
3520496	15	26.2
3520647	15	26.2
3520799	14.9	26.2
3520952	15	26.2
3521103	15	26.2
3521256	15	26.4
3521408	15	26.2
3521560	15	26.2
3521712	15	26.2
3521864	15	26.2
3522020	15	26.2
3522170	15	26.2
3522322	15	26.2
3522474	15	26.2
3522626	15	26.2
3522778	15	26.2
3522930	15	26.2
3523082	15	26.2
3523234	15	26.2
3523386	15	26.2
3523540	15	26.2
3523692	15	26.2
3523844	15	26.4
3523996	15	26.2
3524148	15	26.2
3524300	15	26.2
3524452	15	26.2
3524604	15	26.2
3524756	15	26.2
3524908	15	26.2
3525060	15	26.2
3525214	15	26.2
3525366	15	26.2
3525518	15	26.2
3525670	15	26.2
3525822	15	26.6
3525974	15	26.2
3526126	15	26.2
3526278	15	26.2
3526430	15	26.2
3526582	15	26.2
3526736	15	26.2
3526888	15	26.2
3527040	15	26.2
3527192	15	26.2
3527344	15	26.2
3527496	15	26.2
3527648	15	26.2
3527800	15	26.2
3527952	15	26.2
3528104	15	26.2
3528256	15	26.2
3528410	15	26.2
3528562	15	26.2
3528714	15	26.2
3528866	15	26.2
3529018	15	26.2
3529171	15	26.2
3529322	15	26.2
3529474	15	26.2
3529626	15	26.2
3529778	15	26.2
3529932	15	26.2
3530084	15	26.2
3530236	15	26.2
3530388	15	26.4
3530540	15	26.2
3530692	15	26.2
3530844	15	26.2
3530996	15	26.2
3531148	15	26.2
3531300	14.9	26.2
3531452	15	26.2
3531606	15	26.2
3531758	15	26.2
3531910	15	26.2
3532062	15	26.2
3532214	15	26.2
3532366	15	26.2
3532518	15	26.2
3532670	15	26.2
3532822	15	26.2
3532974	15	26.2
3533128	15	26.2
3533280	15	26.2
3533432	15	26.2
3533584	14.9	26.2
3533736	15	26.2
3533888	15	26.2
3534040	14.9	26.2
3534192	15	26.2
3534344	15	26.2
3534496	15	26.2
3534648	15	26.2
3534802	14.9	26.2
3534954	15	26.2
3535106	15	26.2
3535258	15	26.2
3535410	15	26.2
3535562	15	26.2
3535714	14.9	26.2
3535866	15	26.2
3536018	15	26.2
3536170	15	26.2
3536322	15	26.2
3536476	15	26.2
3536628	15	26.2
3536780	15	26.2
3536932	15	26.2
3537084	15	26.2
3537236	15	26.2
3537388	15	26.2
3537540	15	26.2
3537692	15	26.2
3537844	15	26.2
3537994	15	26.2
3538146	15	26.2
3538298	15	26.2
3538450	15	26.2
3538602	15	26.2
3538754	15	26.2
3538906	15	26.2
3539058	15	26.2
3539210	15	26.2
3539362	15	26.2
3539514	15	26.2
3539668	15	26.2
3539820	15	26.2
3539972	15	26.2
3540124	15	26.2
3540276	15	26.2
3540428	15	26.2
3540580	15	26.2
3540732	15	26.2
3540884	15	26.2
3541036	15	26.2
3541190	15	26.2
3541342	15	26.2
3541494	15	26.2
3541646	15	26.2
3541798	15	26.4
3541950	15	26.2
3542102	15	26.2
3542254	15	26.2
3542406	15	26.2
3542558	15	26.2
3542710	15	26.2
3542864	15	26.2
3543016	15	26.2
3543168	15	26.2
3543320	15	26.2
3543472	15	26.2
3543624	15	26.2
3543776	15	26.2
3543928	15	26.2
3544080	15	26.2
3544232	15	26.2
3544386	15	26.2
3544538	15	26.2
3544690	15	26.2
3544842	15	26.2
3544994	15	26.2
3545146	15	26.2
3545298	15	26.2
3545450	15	26.2
3545602	15	26.2
3545754	15	26.2
3545906	15	26.2
3546060	15	26.2
3546212	15	26.2
3546364	15	26.2
3546516	15	26.2
3546668	15	26.2
3546820	15	26.2
3546972	15	26.2
3547124	15	26.4
3547276	15	26.2
3547428	15	26.2
3547582	15	26.2
3547734	15	26.2
3547886	15	26.2
3548038	15	26.2
3548190	15	26.2
3548342	15	26.2
3548494	15	26.2
3548646	15	26.2
3548798	15	26.2
3548950	15	26.2
3549102	15	26.2
3549256	15	26.2
3549408	15	26.2
3549560	15	26.2
3549712	15	26.2
3549864	15	26.2
3550016	15	26.2
3550168	15	26.4
3550320	15	26.2
3550472	15	26.2
3550624	15	26.2
3550776	14.9	26.2
3550930	15	26.2
3551082	15	25.4
3551234	15	26.2
3551386	15	26.2
3551538	15	26.2
3551690	14.9	26.2
3551842	15	26.2
3551994	15	26.4
3552146	15	26.2
3552298	15	26.2
3552452	15	26.2
3552604	15	26.2
3552756	15	26.2
3552908	15	26.2
3553060	15	26.2
3553212	15	26.2
3553364	15	26.2
3553516	15	26.2
3553668	15	26.2
3553820	15	26.2
3553972	15	26.2
3554126	15	26.2
3554278	15	26
3554430	15	26.2
3554582	15	26.2
3554734	15	26.2
3554886	15	26.2
3555038	15	26.2
3555190	15	26.2
3555342	15	26.2
3555494	15	26.2
3555648	15	26.2
3555800	15	26.2
3555952	15	26.2
3556104	15	26.2
3556256	15	26.2
3556408	15	26.2
3556560	15	26.2
3556712	14.9	26.2
3556864	15	26.2
3557016	15	26.2
3557168	15	26.2
3557322	15	26.2
3557474	15	26.2
3557626	15	26
3557778	15	26.2
3557930	15	26.2
3558082	15	26.2
3558234	15	26.2
3558386	15	26.2
3558538	15	26.2
3558690	15	26.2
3558844	15	26.2
3558996	15	26.2
3559148	15	26.2
3559300	15	26.2
3559452	15	26.2
3559604	15	26.2
3559756	15	26.2
3559908	15	26.2
3560060	15	26.2
3560212	15	26.2
3560364	15	26.2
3560514	15	26.2
3560666	15	26.2
3560818	15	26.2
3560970	15	26.2
3561122	15	26
3561274	15	26.2
3561426	15	26.2
3561578	15	26.2
3561730	15	26.2
3561882	15	26.2
3562036	15	26.2
3562191	15	26.2
3562340	15	26.2
3562492	15	26.2
3562644	15	26
3562796	15	26.2
3562948	15	26.2
3563100	15	26.2
3563252	15	26.2
3563404	15	26.2
3563556	15	26.2
3563710	15	26.2
3563862	15	26.2
3564014	15	26.2
3564166	15	26.2
3564318	15	26.2
3564470	15	26.4
3564622	14.9	26.2
3564774	15	26.2
3564926	15	26.2
3565078	14.9	26.4
3565230	14.9	26.2
3565380	15	26.2
3565532	15	26.2
3565684	15	26.2
3565836	15	26.2
3565988	15	26.2
3566140	15	26.2
3566292	15	26.2
3566444	15	26.2
3566596	15	26.2
3566748	15	26.2
3566902	15	26.2
3567054	15	26.2
3567206	15	26.2
3567358	15	26.2
3567510	15	26.2
3567662	15	26.2
3567814	15	26.2
3567966	15	26.2
3568118	15	26.2
3568270	15	26.2
3568422	15	26.2
3568576	15	26.2
3568728	15	26.2
3568880	15	26.2
3569032	15	26.2
3569184	14.9	26.2
3569336	15	26.2
3569488	15	26.4
3569640	15	26.2
3569792	14.9	26.2
3569944	15	26.2
3570098	15	26.2
3570250	15	26.2
3570402	15	26.2
3570554	15	26.2
3570706	15	26.2
3570858	15	26.2
3571010	15	26.2
3571162	15	26.2
3571314	15	26.2
3571466	15	26.2
3571618	15	26.2
3571772	15	26.2
3571924	15	26.2
3572076	15	26.2
3572228	15	26.4
3572380	15	26.2
3572532	15	26.2
3572684	15	26.4
3572836	15	26.2
3572988	15	26.2
3573140	15	26.2
3573294	15	26.2
3573446	15	26.2
3573598	15	26.2
3573750	15	26.2
3573903	15	26.2
3574054	15	26.2
3574206	15	26.2
3574358	15	26.2
3574510	15	26.2
3574662	15	26.2
3574814	15	26.2
3574968	15	26.2
3575120	15	26.2
3575272	15	26.2
3575424	15	26.2
3575576	15	26.2
3575728	15	26.2
3575880	15	26.2
3576032	15	26.2
3576184	15	26.2
3576336	15	26.2
3576490	15	26.2
3576642	15	26.2
3576794	15	26.4
3576946	15	26.2
3577098	15	26.2
3577250	15	26.2
3577402	15	26.2
3577554	15	26.2
3577706	14.9	26.2
3577858	15	26.2
3578010	15	26.2
3578160	15	26.2
3578312	15	26.2
3578464	15	26.2
3578616	15	26.2
3578768	15	26.2
3578920	15	26.2
3579072	15	26.2
3579224	15	26.2
3579376	15	26.4
3579528	15	26.2
3579680	15	26.2
3579834	15	26.2
3579986	15	26.2
3580138	15	26.2
3580290	15	26.2
3580442	15	26.2
3580594	15	26.2
3580746	15	26.2
3580898	15	26.4
3581050	15	26.2
3581202	15	26.2
3581356	15	26.2
3581508	15	26.2
3581812	15	26.2
3581964	15	26.2
3582116	14.9	26.2
3582268	15	26.2
3582420	15	26.2
3582572	15	26.2
3582724	15	26.2
3582876	15	26.2
3583026	15	26.2
3583178	15	26.2
3583331	15	26.2
3583482	15	26.2
