timestamp	value
307445	39
307545	40
307645	39
307745	40
307845	39
308045	38
308145	40
308245	40
308345	40
308445	40
308645	40
308745	40
308845	40
308945	40
309045	39
309245	38
309345	39
309445	40
309545	38
309645	40
309845	40
309945	40
310045	40
310145	40
310245	40
310445	40
310545	40
310745	40
310845	39
311045	38
311145	41
311345	40
311445	40
311645	40
311745	40
311945	39
312045	39
312245	40
312345	40
312545	39
312645	40
312845	39
312945	37
313145	40
313245	40
313445	40
313545	37
313745	40
313845	40
314045	40
314145	37
314345	40
314445	40
314645	40
314945	40
315045	40
315245	40
315345	39
315445	40
315545	39
315645	40
315845	40
315945	39
316045	40
316145	40
316245	40
316345	40
316445	40
316545	40
316645	40
316745	40
316845	40
317045	40
317145	39
317345	40
317445	39
317645	38
317745	40
317845	40
317945	40
318045	39
318245	40
318345	40
318545	40
318645	40
318846	40
318945	38
319145	37
319245	40
319445	40
319545	40
319745	40
319845	40
320045	40
320145	40
320346	40
320445	39
320645	39
320745	39
320945	40
321046	40
321245	39
321345	40
321545	40
321645	38
321745	40
321845	40
321945	40
322145	39
322245	40
322345	38
322445	40
322545	40
322745	40
322845	40
323045	40
323145	40
323345	40
323445	38
323545	39
323645	40
323746	40
323945	40
324045	40
324145	40
324245	40
324345	40
324446	40
324545	40
324645	40
324745	40
324846	40
324945	40
325145	39
325245	39
325345	38
325445	40
325545	38
325745	40
325845	40
325945	40
326045	40
326145	40
326346	40
326445	40
326545	40
326645	39
326746	40
326945	40
327045	40
327145	40
327245	40
327345	40
327445	40
327545	40
327645	40
327745	40
327846	40
327945	39
328045	39
328145	40
328246	40
328345	39
328445	40
328545	39
328646	40
328745	38
328845	40
328946	40
329045	40
329145	40
329245	40
329346	40
329445	40
329545	39
329645	40
329746	38
329845	40
329946	40
330046	39
330146	40
330245	37
330345	40
330445	40
330545	40
330645	40
330745	40
330846	40
330945	40
331045	40
331145	39
331246	40
331345	38
331445	40
331545	38
331646	40
331745	38
331845	40
331945	37
332046	40
332145	40
332245	40
332346	40
332445	40
332545	40
332645	40
332746	39
332845	40
332945	40
333045	39
333146	39
333245	39
333345	38
333445	38
333546	40
333645	40
333745	40
333846	40
333945	40
334045	40
334145	40
334246	40
334345	40
334445	40
334545	40
334646	37
334745	38
334845	40
334946	40
335046	40
335145	40
335245	40
335346	40
335446	40
335545	40
335645	40
335746	40
335845	40
335945	40
336045	39
336146	40
336245	39
336345	40
336445	39
336546	40
336645	38
336745	40
336846	40
336946	40
337045	40
337145	40
337246	40
337345	40
337445	40
337546	40
337646	39
337745	40
337846	40
337945	39
338046	40
338145	38
338246	40
338345	37
338446	40
338546	40
338646	40
338746	40
338846	40
338946	40
339045	40
339146	40
339246	39
339346	40
339445	39
339546	40
339645	38
339745	40
339846	37
339946	40
340046	40
340146	40
340246	40
340346	40
340446	40
340546	40
340646	40
340746	40
340846	40
340946	39
341046	40
341146	39
341246	40
341346	38
341446	40
341546	40
341646	40
341746	40
341846	40
341946	40
342046	40
342146	38
342246	40
342346	40
342446	40
342546	40
342646	39
342746	40
342846	38
342946	40
343146	40
343246	40
343346	40
343446	40
343546	40
343746	40
343846	40
343946	38
344046	40
344146	39
344346	39
344446	40
344546	38
344646	40
344746	40
344946	40
345046	40
345146	40
345246	40
345346	40
345546	40
345646	40
345746	39
345846	39
345946	40
346046	37
346146	40
346246	37
346346	40
346446	40
346546	40
346746	40
346846	40
346946	40
347046	40
347146	39
347346	38
347446	40
347546	40
347646	40
347746	37
347946	40
348046	40
348146	40
348246	40
348346	40
348446	39
348546	40
348646	40
348746	40
348846	40
348946	40
349146	40
349246	38
349446	40
349546	40
349746	40
349846	40
350046	39
350146	40
350346	40
350446	40
350646	40
350746	38
350946	40
351046	40
351246	40
351346	40
351546	40
351646	40
351746	40
351846	39
351946	37
352046	38
352146	40
352250	39
352446	38
352546	40
352746	40
352846	40
353046	40
353146	40
353246	40
353346	40
353446	40
353646	39
353746	39
353846	40
353946	38
354046	40
354246	40
354346	40
354446	40
354546	39
354646	40
354846	40
355046	40
355146	40
355246	38
355346	40
355446	40
355546	37
355646	40
355746	40
355846	40
355946	39
356046	40
356146	40
356246	40
356346	40
356446	40
356546	39
356646	39
356746	37
356846	40
356946	39
357046	40
357146	39
357246	40
357346	40
357446	40
357546	40
357646	40
357746	40
357846	40
357946	39
358046	40
358146	39
358246	40
358346	40
358446	39
358546	40
358646	38
358746	40
358846	38
358946	40
359046	40
359146	40
359246	40
359346	40
359446	40
359646	40
359746	39
359846	40
359946	38
360046	40
360246	40
360346	38
360446	40
360546	40
360646	40
360846	40
360946	40
361046	40
361146	40
361246	40
361446	40
361546	40
361646	39
361746	40
361846	38
362046	37
362146	40
362246	40
362346	40
362448	40
362646	38
362746	40
362846	40
362946	40
363046	40
363246	40
363346	39
363446	40
363546	40
363646	40
363846	40
363946	40
364046	40
364146	40
364246	40
364346	40
364446	39
364546	40
364646	39
364746	40
364846	39
364946	40
365046	39
365146	40
365246	40
365346	40
365446	40
365546	40
365646	40
365746	40
365946	40
366046	39
366146	40
366248	39
366346	39
366546	38
366646	40
366746	39
366846	40
366946	39
367146	40
367246	40
367346	40
367446	40
367546	40
367746	40
367846	38
367946	40
368046	37
368146	40
368346	40
368446	40
368546	40
368646	40
368746	40
368846	40
368946	40
369048	40
369146	40
369247	40
369346	40
369546	39
369647	40
369746	38
369846	39
369947	37
370046	40
370146	40
370246	40
370346	40
370446	40
370546	39
370746	38
370846	40
370946	40
371046	40
371146	40
371346	40
371446	40
371546	40
371646	40
371746	40
371946	40
372046	40
372247	40
372346	39
372546	38
372647	40
372746	39
372846	40
372946	39
373146	40
373246	40
373446	40
373546	40
373747	40
373846	37
374046	40
374147	39
374346	38
374446	37
374646	40
374746	40
374946	40
375046	39
375247	40
375346	40
375446	37
375546	40
375647	40
375846	40
375946	38
376146	40
376446	40
376546	40
376646	40
376747	40
376846	40
377046	40
377147	40
377346	40
377446	39
377646	38
377746	40
377946	40
378046	40
378247	40
378346	40
378546	40
378647	38
378847	40
378946	40
379146	38
379246	40
379346	37
379446	40
379546	40
379646	40
379747	40
379847	40
379946	37
380046	40
380147	40
380346	40
380446	39
380646	39
380746	40
380947	40
381046	40
381247	40
381346	40
381546	40
381647	40
381846	40
381946	40
382146	39
382246	39
382447	40
382546	40
382747	40
382846	40
383046	40
383147	39
383246	40
383347	40
383446	40
383646	39
383746	40
383846	38
383947	40
384046	40
384146	40
384246	40
384347	40
384446	40
384546	40
384647	40
384847	40
384947	39
385047	40
385146	40
385246	40
385447	40
385546	38
385646	40
385747	38
385847	39
386046	40
386147	40
386246	40
386346	40
386446	40
386646	40
386746	38
386846	40
386947	40
387046	39
387246	37
387347	40
387446	39
387546	40
387647	40
387847	40
387946	40
388047	40
388146	39
388246	40
388346	38
388447	40
388547	37
388646	40
388847	40
388946	37
389046	40
389147	40
389247	40
389347	40
389446	40
389547	40
389646	40
389746	40
389846	40
