timestamp	voltage	temperature
411433	14.2	23.8
411585	14.2	23.8
411737	14.2	23.8
411891	14.2	23.8
412043	14.2	23.8
412195	14.2	23.8
412347	14.2	23.8
412499	14.2	23.8
412651	14.2	23.8
412803	14.2	23.8
412955	14.2	23.8
413107	14.2	23.8
413259	14.2	23.8
413413	14.2	23.8
413565	14.2	23.8
413717	14.2	23.8
413869	14.2	23.8
414021	14.2	23.8
414173	14.2	23.8
414325	14.2	23.8
414477	14.2	23.8
414629	14.2	23.8
414781	14.2	23.8
414933	14.2	23.8
415083	14.2	23.8
415235	14.2	23.8
415387	14.2	23.8
415539	14.2	23.8
415691	14.2	23.8
415843	14.2	23.8
415995	14.2	23.8
416147	14.2	23.8
416300	14.2	23.8
416451	14.2	23.8
416605	14.2	23.8
416757	14.2	23.8
416910	14.2	23.8
417062	14.2	23.8
417214	14.2	23.8
417366	14.2	23.8
417518	14.2	23.8
417670	14.2	23.8
417821	14.2	23.6
417973	14.2	23.8
418126	14.2	23.8
418280	14.2	23.8
418432	14.2	23.8
418584	14.2	24
418736	14.2	23.8
418888	14.2	23.8
419192	14.2	23.8
419344	14.2	23.8
419496	14.2	23.8
419648	14.2	23.8
419800	14.2	23.8
419950	14.2	23.8
420102	14.2	23.8
420254	14.2	23.8
420406	14.2	23.8
420558	14.2	23.8
420710	14.2	23.8
420862	14.2	23.8
421014	14.2	23.8
421166	14.2	23.8
421318	14.2	23.8
421472	14.2	23.8
421624	14.2	23.8
421776	14.2	23.8
421928	14.2	23.8
422080	14.2	23.8
422232	14.2	23.8
422384	14.2	23.8
422536	14.2	23.8
422688	14.2	23.8
422840	14.2	23.8
422992	14.2	23.8
423146	14.2	23.8
423298	14.2	23.8
423450	14.2	23.8
423602	14.2	23.8
423754	14.2	23.8
423906	14.2	23.8
424058	14.2	23.8
424210	14.2	23.8
424362	14.2	23.8
424514	14.2	23.8
424668	14.2	23.8
424820	14.2	23.8
424972	14.2	23.8
425124	14.2	23.8
425276	14.2	23.8
425428	14.2	23.8
425580	14.2	23.8
425732	14.2	23.8
425884	14.2	23.8
426036	14.2	23.8
426188	14.2	23.8
426342	14.2	23.8
426494	14.2	23.8
426646	14.2	23.8
426798	14.2	23.8
426950	14.2	23.8
427102	14.2	23.8
427254	14.2	23.8
427406	14.2	23.8
427558	14.2	23.8
427710	14.2	23.8
427864	14.2	23.8
428016	14.2	23.8
428168	14.2	23.8
428320	14.2	23.8
428472	14.2	23.8
428624	14.2	23.8
428776	14.2	23.8
428928	14.2	23.8
429080	14.2	23.8
429232	14.2	23.8
429384	14.2	23.8
429538	14.2	23.8
429690	14.2	23.8
429842	14.2	23.8
429994	14.2	23.8
430146	14.2	23.8
430298	14.2	23.8
430450	14.2	23.8
430602	14.2	23.8
430754	14.2	23.8
430906	14.2	23.8
431060	14.2	23.8
431212	14.2	23.8
431364	14.2	23.8
431516	14.2	23.8
431668	14.2	23.8
431820	14.2	23.8
431972	14.2	23.8
432124	14.2	23.8
432276	14.2	23.8
432428	14.2	23.8
432580	14.3	23.8
432730	14.2	23.8
432882	14.2	23.8
433034	14.2	23.8
433186	14.2	23.8
433338	14.2	23.8
433490	14.2	23.8
433642	14.2	23.8
433794	14.2	23.8
433946	14.2	23.8
434098	14.2	23.8
434250	14.2	23.8
434404	14.2	23.8
434556	14.2	23.8
434708	14.2	23.8
434860	14.2	23.8
435012	14.2	23.8
435164	14.2	23.8
435316	14.2	23.8
435468	14.2	23.8
435620	14.2	24
435772	14.2	23.8
435926	14.2	23.8
436078	14.2	23.8
436230	14.2	23.8
436382	14.2	23.8
436534	14.2	23.8
436686	14.2	23.8
436838	14.2	23.8
436990	14.2	23.8
437142	14.2	23.8
437294	14.2	23.8
437446	14.2	23.8
437596	14.2	23.8
437748	14.2	23.8
437900	14.2	23.8
438052	14.2	23.8
438204	14.2	23.8
438356	14.2	23.8
438508	14.2	23.8
438660	14.2	23.8
438812	14.2	23.8
438964	14.2	23.8
439118	14.2	23.8
439270	14.2	23.8
439422	14.2	23.8
439574	14.2	23.8
439726	14.2	23.8
439878	14.2	23.8
440030	14.2	23.8
440182	14.2	23.8
440334	14.2	23.8
440486	14.2	23.8
440638	14.2	23.8
440792	14.2	23.8
440944	14.2	23.8
441096	14.2	23.8
441248	14.2	23.8
441400	14.2	23.8
441552	14.2	23.8
441704	14.2	23.8
441856	14.2	23.8
442008	14.2	23.8
442160	14.2	23.8
442314	14.2	23.8
442466	14.2	23.8
442618	14.2	23.8
442770	14.3	23.8
442922	14.2	23.8
443074	14.2	23.8
443226	14.2	23.8
443378	14.2	23.8
443530	14.2	23.8
443682	14.2	23.8
443834	14.2	23.8
443988	14.3	23.8
444140	14.2	23.8
444292	14.2	24
444444	14.2	23.8
444596	14.2	23.8
444748	14.2	23.8
444900	14.2	23.8
445052	14.2	23.8
445204	14.2	23.8
445356	14.2	23.8
445514	14.2	23.8
445666	14.2	23.8
445818	14.2	23.6
446122	14.2	23.8
446274	14.2	23.8
446426	14.2	23.8
446578	14.2	23.8
446730	14.2	23.8
446882	14.2	23.8
447034	14.2	23.8
447188	14.2	23.8
447340	14.2	23.8
447492	14.2	23.8
447644	14.2	23.8
447796	14.2	23.8
447948	14.2	23.8
448100	14.2	23.6
448252	14.2	23.8
448404	14.2	23.8
448556	14.2	23.8
448708	14.2	23.8
448862	14.2	23.8
449014	14.2	24
449166	14.2	23.8
449318	14.2	23.8
449470	14.2	23.8
449622	14.2	23.8
449774	14.2	23.8
449926	14.2	23.8
450078	14.2	23.8
450230	14.2	23.8
450380	14.2	23.8
450532	14.2	23.8
450684	14.2	23.8
450836	14.2	23.8
450988	14.2	23.8
451140	14.2	23.8
451292	14.2	23.8
451444	14.2	23.8
451596	14.2	23.8
451748	14.2	23.8
451900	14.2	23.8
452054	14.2	23.8
452206	14.2	23.8
452358	14.2	23.8
452510	14.2	23.8
452662	14.2	23.8
452814	14.2	23.8
452966	14.2	23.8
453118	14.2	23.8
453270	14.2	23.8
453422	14.2	23.8
453576	14.2	23.8
453728	14.2	23.8
453880	14.2	23.8
454032	14.2	23.8
454184	14.2	23.8
454336	14.2	23.8
454488	14.2	23.8
454640	14.2	23.8
454792	14.2	23.8
454944	14.2	23.8
455096	14.2	23.8
455246	14.2	23.8
455398	14.2	23.8
455550	14.2	23.8
455702	14.2	23.8
455854	14.2	23.8
456006	14.2	23.8
456158	14.2	23.8
456310	14.2	23.8
456462	14.2	23.8
456614	14.2	23.8
456768	14.2	23.8
456920	14.2	23.8
457072	14.2	23.8
457224	14.2	23.8
457376	14.2	23.8
457530	14.2	23.8
457680	14.2	23.8
457832	14.2	23.8
457984	14.2	23.8
458136	14.2	23.8
458288	14.2	23.8
458442	14.2	23.8
458594	14.2	23.8
458746	14.2	23.8
458898	14.2	23.8
459051	14.2	23.8
459202	14.2	23.8
459354	14.2	23.8
459506	14.2	23.8
459658	14.2	23.8
459810	14.2	23.8
459968	14.2	23.8
460120	14.2	23.8
460272	14.2	23.8
460424	14.2	23.8
460576	14.2	23.8
460728	14.2	23.8
460880	14.2	23.8
461032	14.2	23.8
461184	14.2	23.8
461336	14.2	23.8
461488	14.2	23.8
461642	14.2	23.8
461794	14.2	23.8
461946	14.2	23.8
462098	14.2	23.8
462250	14.2	23.8
462402	14.2	23.8
462554	14.2	23.8
462706	14.2	23.8
462858	14.2	23.8
463010	14.2	23.8
463162	14.2	23.8
463316	14.2	23.8
463468	14.2	23.8
463620	14.2	23.8
463772	14.2	23.8
463924	14.2	23.8
464076	14.2	23.8
464228	14.2	23.8
464380	14.2	23.8
464532	14.2	23.8
464684	14.2	23.8
464838	14.2	23.8
464990	14.2	23.8
465142	14.2	23.8
465294	14.3	23.8
465446	14.2	23.8
465598	14.2	23.8
465750	14.2	23.8
465902	14.2	24
466054	14.2	23.8
466206	14.2	23.8
466358	14.2	23.8
466512	14.2	23.8
466664	14.2	23.8
466816	14.2	23.8
466968	14.2	23.8
467120	14.2	23.8
467272	14.2	23.8
467424	14.2	23.8
467576	14.2	23.8
467728	14.2	23.8
467880	14.2	23.8
468030	14.2	23.8
468182	14.2	23.8
468334	14.2	23.8
468486	14.2	23.8
468638	14.2	23.8
468790	14.2	23.8
468942	14.2	23.8
469094	14.2	23.8
469246	14.2	24
469398	14.2	23.8
469550	14.2	23.8
469704	14.2	23.8
469856	14.2	23.8
470008	14.2	23.8
470160	14.2	23.8
470312	14.2	23.8
470464	14.2	23.8
470616	14.2	23.8
470768	14.2	23.8
470920	14.2	23.8
471072	14.2	23.8
471226	14.2	23.8
471378	14.2	23.8
471530	14.2	23.8
471682	14.2	23.8
471834	14.2	23.8
471986	14.2	23.8
472138	14.2	23.8
472291	14.2	23.8
472442	14.2	23.8
472594	14.2	23.8
472746	14.2	23.8
472900	14.2	23.8
473052	14.2	23.8
473204	14.2	23.8
473356	14.2	23.8
473508	14.2	23.8
473660	14.2	23.8
473812	14.2	23.8
473964	14.2	23.8
474116	14.2	23.8
474268	14.2	23.8
474422	14.2	23.8
474574	14.2	23.8
474726	14.2	23.8
474878	14.2	23.8
475030	14.2	23.8
475182	14.2	23.8
475334	14.2	23.8
475486	14.2	23.8
475638	14.2	23.8
475790	14.2	23.8
475942	14.2	23.8
476096	14.2	23.8
476248	14.2	23.8
476400	14.2	23.8
476552	14.2	23.8
476704	14.2	23.8
476856	14.2	23.8
477008	14.2	23.8
477160	14.2	24
477312	14.2	23.8
477464	14.2	23.8
477616	14.2	23.8
477770	14.2	23.8
477922	14.2	23.8
478074	14.2	23.8
478226	14.2	23.8
478378	14.2	23.8
478530	14.2	23.8
478682	14.2	23.8
478834	14.2	23.8
478986	14.2	24
479138	14.2	23.8
479292	14.2	23.8
479444	14.2	23.8
479596	14.2	23.8
479748	14.2	24
479900	14.2	23.8
480052	14.2	23.8
480204	14.2	23.8
480356	14.2	23.8
480508	14.2	23.8
480660	14.2	23.8
480812	14.2	23.8
480966	14.2	23.8
481118	14.2	23.8
481422	14.2	23.8
481574	14.2	23.8
481726	14.2	23.8
481878	14.2	23.8
482030	14.2	23.8
482182	14.2	23.8
482334	14.2	23.8
482488	14.2	23.8
482640	14.2	23.8
482792	14.2	23.8
482944	14.2	23.8
483096	14.2	23.8
483248	14.2	23.8
483400	14.2	23.8
483552	14.2	23.8
483704	14.2	23.8
483856	14.2	23.8
484008	14.2	23.8
484162	14.2	23.8
484314	14.2	23.8
484466	14.2	23.8
484618	14.2	23.8
484770	14.2	23.8
484922	14.2	23.8
485074	14.2	23.8
485226	14.2	23.8
485379	14.2	23.8
485530	14.2	23.8
485684	14.2	23.8
485836	14.2	23.8
485988	14.2	23.8
486140	14.2	23.8
486292	14.2	23.8
486444	14.2	24
486597	14.2	23.8
486748	14.2	23.8
486900	14.2	23.8
487053	14.2	24
487205	14.2	23.8
487359	14.2	23.8
487511	14.2	23.8
487663	14.2	23.8
487815	14.2	23.8
487967	14.2	23.8
488119	14.2	23.8
488271	14.2	23.8
488423	14.2	23.8
488575	14.2	23.8
488727	14.2	23.8
488881	14.2	23.8
489033	14.2	23.8
489185	14.2	23.8
489337	14.2	23.8
489489	14.2	23.8
489641	14.2	23.8
489793	14.2	23.8
489945	14.2	23.8
490097	14.2	23.8
490249	14.2	23.8
490401	14.2	23.8
490555	14.2	23.8
