timestamp	latitude_m	latitude_o	speed
3464489	0	72	0
3464589	0	72	0
3464690	0	72	0
3464790	0	72	0
3464889	0	72	0
3464989	0	72	0
3465090	0	72	0
3465189	0	72	0
3465289	0	72	0
3465390	0	72	0
3465490	0	72	0
3465589	0	72	0
3465689	0	72	0
3465789	0	72	0
3465890	0	72	0
3465989	0	72	0
3466090	0	72	0
3466189	0	72	0
3466290	0	72	0
3466389	0	72	0
3466489	0	72	0
3466590	0	72	0
3466690	0	72	0
3466790	0	72	0
3466889	0	72	0
3466990	0	72	0
3467089	0	72	0
3467189	0	72	0
3467289	0	72	0
3467390	0	72	0
3467490	0	72	0
3467589	0	72	0
3467689	0	72	0
3467790	0	72	0
3467889	0	72	0
3467990	0	72	0
3468090	0	72	0
3468190	0	72	0
3468289	0	72	0
3468389	0	72	0
3468490	0	72	0
3468589	0	72	0
3468689	0	72	0
3468790	0	72	0
3468890	0	72	0
3468990	0	72	0
3469090	0	72	0
3469190	0	72	0
3469290	0	72	0
3469390	0	72	0
3469490	0	72	0
3469590	0	72	0
3469690	0	72	0
3469790	0	72	0
3469890	0	72	0
3469990	0	72	0
3470090	0	72	0
3470190	0	72	0
3470290	0	72	0
3470390	0	72	0
3470490	0	72	0
3470690	0	72	0
3470790	0	72	0
3470890	0	72	0
3470990	0	72	0
3471090	0	72	0
3471190	0	72	0
3471290	0	72	0
3471390	0	72	0
3471490	0	72	0
3471590	0	72	0
3471690	0	72	0
3471790	0	72	0
3471890	0	72	0
3471990	0	72	0
3472090	0	72	0
3472190	0	72	0
3472290	0	72	0
3472390	0	72	0
3472490	0	72	0
3472590	0	72	0
3472690	0	72	0
3472790	0	72	0
3472890	0	72	0
3472990	0	72	0
3473090	0	72	0
3473190	0	72	0
3473290	0	72	0
3473390	0	72	0
3473490	0	72	0
3473590	0	72	0
3473690	0	72	0
3473790	0	72	0
3473890	0	72	0
3473990	0	72	0
3474090	0	72	0
3474190	0	72	0
3474290	0	72	0
3474490	0	72	0
3474590	0	72	0
3474690	0	72	0
3474790	0	72	0
3474890	0	72	0
3474990	0	72	0
3475090	0	72	0
3475190	0	72	0
3475290	0	72	0
3475390	0	72	0
3475490	0	72	0
3475590	0	72	0
3475690	0	72	0
3475790	0	72	0
3475890	0	72	0
3475990	0	72	0
3476090	0	72	0
3476190	0	72	0
3476290	0	72	0
3476390	0	72	0
3476490	0	72	0
3476590	0	72	0
3476690	0	72	0
3476790	0	72	0
3476890	0	72	0
3476990	0	72	0
3477090	0	72	0
3477190	0	72	0
3477290	0	72	0
3477390	0	72	0
3477490	0	72	0
3477590	0	72	0
3477690	0	72	0
3477790	0	72	0
3477890	0	72	0
3477990	0	72	0
3478090	0	72	0
3478190	0	72	0
3478290	0	72	0
3478390	0	72	0
3478490	0	72	0
3478590	0	72	0
3478690	0	72	0
3478790	0	72	0
3478890	0	72	0
3478990	0	72	0
3479090	0	72	0
3479190	0	72	0
3479290	0	72	0
3479390	0	72	0
3479490	0	72	0
3479590	0	72	0
3479690	0	72	0
3479790	0	72	0
3479890	0	72	0
3479990	0	72	0
3480090	0	72	0
3480190	0	72	0
3480290	0	72	0
3480390	0	72	0
3480490	0	72	0
3480590	0	72	0
3480690	0	72	0
3480790	0	72	0
3480890	0	72	0
3480990	0	72	0
3481090	0	72	0
3481190	0	72	0
3481290	0	72	0
3481390	0	72	0
3481490	0	72	0
3481590	0	72	0
3481690	0	72	0
3481790	0	72	0
3481890	0	72	0
3481990	0	72	0
3482090	0	72	0
3482190	0	72	0
3482290	0	72	0
3482390	0	72	0
3482490	0	72	0
3482590	0	72	0
3482690	0	72	0
3482790	0	72	0
3482890	0	72	0
3482990	0	72	0
3483190	0	72	0
3483290	0	72	0
3483390	0	72	0
3483590	0	72	0
3483790	0	72	0
3483890	0	72	0
3483990	0	72	0
3484090	0	72	0
3484190	0	72	0
3484290	0	72	0
3484390	0	72	0
3484490	0	72	0
3484590	0	72	0
3484690	0	72	0
3484790	0	72	0
3484890	0	72	0
3484990	0	72	0
3485090	0	72	0
3485190	0	72	0
3485290	0	72	0
3485390	0	72	0
3485490	0	72	0
3485590	0	72	0
3485690	0	72	0
3485790	0	72	0
3485892	0	72	0
3485990	0	72	0
3486090	0	72	0
3486190	0	72	0
3486390	0	72	0
3486490	0	72	0
3486590	0	72	0
3486690	0	72	0
3486790	0	72	0
3486890	0	72	0
3486990	0	72	0
3487090	0	72	0
3487190	0	72	0
3487290	0	72	0
3487390	0	72	0
3487490	0	72	0
3487590	0	72	0
3487690	0	72	0
3487790	0	72	0
3487890	0	72	0
3487990	0	72	0
3488090	0	72	0
3488190	0	72	0
3488290	0	72	0
3488390	0	72	0
3488490	0	72	0
3488590	0	72	0
3488690	0	72	0
3488790	0	72	0
3488890	0	72	0
3488990	0	72	0
3489090	0	72	0
3489190	0	72	0
3489290	0	72	0
3489390	0	72	0
3489490	0	72	0
3489590	0	72	0
3489690	0	72	0
3489790	0	72	0
3489890	0	72	0
3489990	0	72	0
3490090	0	72	0
3490190	0	72	0
3490290	0	72	0
3490390	0	72	0
3490490	0	72	0
3490590	0	72	0
3490690	0	72	0
3490790	0	72	0
3490890	0	72	0
3490991	0	72	0
3491090	0	72	0
3491190	0	72	0
3491290	0	72	0
3491390	0	72	0
3491490	0	72	0
3491590	0	72	0
3491690	0	72	0
3491790	0	72	0
3491890	0	72	0
3491990	0	72	0
3492090	0	72	0
3492190	0	72	0
3492290	0	72	0
3492390	0	72	0
3492490	0	72	0
3492590	0	72	0
3492690	0	72	0
3492790	0	72	0
3492890	0	72	0
3492990	0	72	0
3493090	0	72	0
3493190	0	72	0
3493290	0	72	0
3493390	0	72	0
3493490	0	72	0
3493590	0	72	0
3493690	0	72	0
3493790	0	72	0
3493890	0	72	0
3493990	0	72	0
3494090	0	72	0
3494190	0	72	0
3494290	0	72	0
3494390	0	72	0
3494490	0	72	0
3494590	0	72	0
3494690	0	72	0
3494790	0	72	0
3494890	0	72	0
3494990	0	72	0
3495090	0	72	0
3495290	0	72	0
3495390	0	72	0
3495490	0	72	0
3495590	0	72	0
3495690	0	72	0
3495790	0	72	0
3495890	0	72	0
3495990	0	72	0
3496090	0	72	0
3496190	0	72	0
3496290	0	72	0
3496390	0	72	0
3496490	0	72	0
3496590	0	72	0
3496690	0	72	0
3496790	0	72	0
3496890	0	72	0
3496990	0	72	0
3497090	0	72	0
3497190	0	72	0
3497290	0	72	0
3497390	0	72	0
3497490	0	72	0
3497590	0	72	0
3497690	0	72	0
3497790	0	72	0
3497890	0	72	0
3497990	0	72	0
3498090	0	72	0
3498190	0	72	0
3498290	0	72	0
3498390	0	72	0
3498490	0	72	0
3498590	0	72	0
3498690	0	72	0
3498790	0	72	0
3498890	0	72	0
3498990	0	72	0
3499090	0	72	0
3499190	0	72	0
3499290	0	72	0
3499390	0	72	0
3499490	0	72	0
3499590	0	72	0
3499690	0	72	0
3499790	0	72	0
3499890	0	72	0
3499990	0	72	0
3500090	0	72	0
3500190	0	72	0
3500290	0	72	0
3500390	0	72	0
3500490	0	72	0
3500590	0	72	0
3500690	0	72	0
3500790	0	72	0
3500890	0	72	0
3500990	0	72	0
3501090	0	72	0
3501190	0	72	0
3501290	0	72	0
3501390	0	72	0
3501490	0	72	0
3501591	0	72	0
3501690	0	72	0
3501790	0	72	0
3501890	0	72	0
3501990	0	72	0
3502090	0	72	0
3502190	0	72	0
3502290	0	72	0
3502390	0	72	0
3502490	0	72	0
3502590	0	72	0
3502790	0	72	0
3502890	0	72	0
3502990	0	72	0
3503090	0	72	0
3503190	0	72	0
3503290	0	72	0
3503390	0	72	0
3503590	0	72	0
3503690	0	72	0
3503790	0	72	0
3503990	0	72	0
3504090	0	72	0
3504190	0	72	0
3504290	0	72	0
3504390	0	72	0
3504490	0	72	0
3504590	0	72	0
3504690	0	72	0
3504790	0	72	0
3504890	0	72	0
3504990	0	72	0
3505090	0	72	0
3505190	0	72	0
3505290	0	72	0
3505391	0	72	0
3505490	0	72	0
3505590	0	72	0
3505690	0	72	0
3505790	0	72	0
3505890	0	72	0
3505990	0	72	0
3506091	0	72	0
3506190	0	72	0
3506290	0	72	0
3506390	0	72	0
3506491	0	72	0
3506590	0	72	0
3506690	0	72	0
3506790	0	72	0
3506891	0	72	0
3506990	0	72	0
3507090	0	72	0
3507190	0	72	0
3507290	0	72	0
3507390	0	72	0
3507490	0	72	0
3507590	0	72	0
3507690	0	72	0
3507792	0	72	0
3507890	0	72	0
3507991	0	72	0
3508090	0	72	0
3508190	0	72	0
3508290	0	72	0
3508391	0	72	0
3508490	0	72	0
3508590	0	72	0
3508690	0	72	0
3508791	0	72	0
3508890	0	72	0
3508990	0	72	0
3509090	0	72	0
3509191	0	72	0
3509290	0	72	0
3509390	0	72	0
3509491	0	72	0
3509590	0	72	0
3509690	0	72	0
3509790	0	72	0
3509891	0	72	0
3509990	0	72	0
3510090	0	72	0
3510190	0	72	0
3510291	0	72	0
3510390	0	72	0
3510490	0	72	0
3510590	0	72	0
3510690	0	72	0
3510790	0	72	0
3510890	0	72	0
3510991	0	72	0
3511090	0	72	0
3511190	0	72	0
3511290	0	72	0
3511391	0	72	0
3511490	0	72	0
3511590	0	72	0
3511690	0	72	0
3511791	0	72	0
3511890	0	72	0
3511990	0	72	0
3512090	0	72	0
3512191	0	72	0
3512290	0	72	0
3512390	0	72	0
3512491	0	72	0
3512590	0	72	0
3512690	0	72	0
3512790	0	72	0
3512891	0	72	0
3512990	0	72	0
3513090	0	72	0
3513190	0	72	0
3513291	0	72	0
3513390	0	72	0
3513490	0	72	0
3513590	0	72	0
3513691	0	72	0
3513790	0	72	0
3513890	0	72	0
3513991	0	72	0
3514090	0	72	0
3514190	0	72	0
3514290	0	72	0
3514391	0	72	0
3514490	0	72	0
3514590	0	72	0
3514690	0	72	0
3514791	0	72	0
3514890	0	72	0
3514990	0	72	0
3515090	0	72	0
3515191	0	72	0
3515290	0	72	0
3515390	0	72	0
3515490	0	72	0
3515591	0	72	0
3515690	0	72	0
3515790	0	72	0
3515891	0	72	0
3515990	0	72	0
3516090	0	72	0
3516190	0	72	0
3516291	0	72	0
3516390	0	72	0
3516490	0	72	0
3516590	0	72	0
3516790	0	72	0
3516890	0	72	0
3516990	0	72	0
3517091	0	72	0
3517190	0	72	0
3517290	0	72	0
3517391	0	72	0
3517490	0	72	0
3517590	0	72	0
3517690	0	72	0
3517791	0	72	0
3517890	0	72	0
3517990	0	72	0
3518091	0	72	0
3518191	0	72	0
3518290	0	72	0
3518390	0	72	0
3518490	0	72	0
3518591	0	72	0
3518690	0	72	0
3518791	0	72	0
3518891	0	72	0
3518991	0	72	0
3519091	0	72	0
3519191	0	72	0
3519291	0	72	0
3519390	0	72	0
3519491	0	72	0
3519590	0	72	0
3519691	0	72	0
3519791	0	72	0
3519891	0	72	0
3519992	0	72	0
3520091	0	72	0
3520191	0	72	0
3520291	0	72	0
3520391	0	72	0
3520491	0	72	0
3520591	0	72	0
3520691	0	72	0
3520791	0	72	0
3520891	0	72	0
3520991	0	72	0
3521091	0	72	0
3521191	0	72	0
3521291	0	72	0
3521391	0	72	0
3521491	0	72	0
3521591	0	72	0
3521691	0	72	0
3521791	0	72	0
3521891	0	72	0
3521991	0	72	0
3522091	0	72	0
3522191	0	72	0
3522291	0	72	0
3522391	0	72	0
3522491	0	72	0
3522591	0	72	0
3522691	0	72	0
3522791	0	72	0
3522891	0	72	0
3522991	0	72	0
3523091	0	72	0
3523191	0	72	0
3523291	0	72	0
3523391	0	72	0
3523491	0	72	0
3523591	0	72	0
3523691	0	72	0
3523791	0	72	0
3523891	0	72	0
3523991	0	72	0
3524091	0	72	0
3524191	0	72	0
3524291	0	72	0
3524391	0	72	0
3524491	0	72	0
3524591	0	72	0
3524691	0	72	0
3524791	0	72	0
3524891	0	72	0
3524991	0	72	0
3525091	0	72	0
3525191	0	72	0
3525291	0	72	0
3525391	0	72	0
3525491	0	72	0
3525591	0	72	0
3525691	0	72	0
3525791	0	72	0
3525891	0	72	0
3525991	0	72	0
3526091	0	72	0
3526191	0	72	0
3526291	0	72	0
3526391	0	72	0
3526491	0	72	0
3526591	0	72	0
3526691	0	72	0
3526791	0	72	0
3526891	0	72	0
3526991	0	72	0
3527091	0	72	0
3527191	0	72	0
3527291	0	72	0
3527391	0	72	0
3527491	0	72	0
3527591	0	72	0
3527691	0	72	0
3527791	0	72	0
3527891	0	72	0
3527991	0	72	0
3528091	0	72	0
3528191	0	72	0
3528291	0	72	0
3528391	0	72	0
3528491	0	72	0
3528591	0	72	0
3528691	0	72	0
3528791	0	72	0
3528891	0	72	0
3528991	0	72	0
3529091	0	72	0
3529191	0	72	0
3529291	0	72	0
3529391	0	72	0
3529491	0	72	0
3529591	0	72	0
3529691	0	72	0
3529791	0	72	0
3529891	0	72	0
3529991	0	72	0
3530091	0	72	0
3530191	0	72	0
3530291	0	72	0
3530391	0	72	0
3530491	0	72	0
3530591	0	72	0
3530691	0	72	0
3530791	0	72	0
3530891	0	72	0
3530991	0	72	0
3531091	0	72	0
3531191	0	72	0
3531291	0	72	0
3531391	0	72	0
3531491	0	72	0
3531591	0	72	0
3531691	0	72	0
3531791	0	72	0
3531891	0	72	0
3531991	0	72	0
3532091	0	72	0
3532191	0	72	0
3532291	0	72	0
3532391	0	72	0
3532491	0	72	0
3532591	0	72	0
3532691	0	72	0
3532791	0	72	0
3532891	0	72	0
3532991	0	72	0
3533091	0	72	0
3533191	0	72	0
3533291	0	72	0
3533391	0	72	0
3533491	0	72	0
3533591	0	72	0
3533691	0	72	0
3533791	0	72	0
3533891	0	72	0
3533991	0	72	0
3534091	0	72	0
3534191	0	72	0
3534291	0	72	0
3534391	0	72	0
3534491	0	72	0
3534591	0	72	0
3534691	0	72	0
3534791	0	72	0
3534891	0	72	0
3534991	0	72	0
3535091	0	72	0
3535191	0	72	0
3535291	0	72	0
3535391	0	72	0
3535491	0	72	0
3535591	0	72	0
3535691	0	72	0
3535791	0	72	0
3535891	0	72	0
3535991	0	72	0
3536091	0	72	0
3536191	0	72	0
3536291	0	72	0
3536391	0	72	0
3536491	0	72	0
3536591	0	72	0
3536691	0	72	0
3536791	0	72	0
3536891	0	72	0
3536991	0	72	0
3537091	0	72	0
3537191	0	72	0
3537291	0	72	0
3537391	0	72	0
3537491	0	72	0
3537591	0	72	0
3537691	0	72	0
3537791	0	72	0
3537891	0	72	0
3537991	0	72	0
3538091	0	72	0
3538191	0	72	0
3538291	0	72	0
3538391	0	72	0
3538491	0	72	0
3538591	0	72	0
3538691	0	72	0
3538791	0	72	0
3538891	0	72	0
3538991	0	72	0
3539091	0	72	0
3539191	0	72	0
3539391	0	72	0
3539491	0	72	0
3539591	0	72	0
3539791	0	72	0
3539891	0	72	0
3539991	0	72	0
3540091	0	72	0
3540191	0	72	0
3540291	0	72	0
3540391	0	72	0
3540491	0	72	0
3540591	0	72	0
3540691	0	72	0
3540791	0	72	0
3540891	0	72	0
3540991	0	72	0
3541091	0	72	0
3541191	0	72	0
3541291	0	72	0
3541391	0	72	0
3541491	0	72	0
3541591	0	72	0
3541691	0	72	0
3541791	0	72	0
3541891	0	72	0
3541991	0	72	0
3542091	0	72	0
3542191	0	72	0
3542291	0	72	0
3542391	0	72	0
3542491	0	72	0
3542591	0	72	0
3542691	0	72	0
3542791	0	72	0
3542891	0	72	0
3542991	0	72	0
3543091	0	72	0
3543191	0	72	0
3543291	0	72	0
3543393	0	72	0
3543491	0	72	0
3543591	0	72	0
3543691	0	72	0
3543791	0	72	0
3543891	0	72	0
3543991	0	72	0
3544091	0	72	0
3544191	0	72	0
3544291	0	72	0
3544391	0	72	0
3544491	0	72	0
3544591	0	72	0
3544791	0	72	0
3544891	0	72	0
3544991	0	72	0
3545091	0	72	0
3545191	0	72	0
3545291	0	72	0
3545391	0	72	0
3545491	0	72	0
3545691	0	72	0
3545891	0	72	0
3545991	0	72	0
3546091	0	72	0
3546191	0	72	0
3546291	0	72	0
3546391	0	72	0
3546491	0	72	0
3546591	0	72	0
3546691	0	72	0
3546791	0	72	0
3546891	0	72	0
3546991	0	72	0
3547091	0	72	0
3547191	0	72	0
3547291	0	72	0
3547391	0	72	0
3547491	0	72	0
3547591	0	72	0
3547691	0	72	0
3547791	0	72	0
3547891	0	72	0
3547991	0	72	0
3548091	0	72	0
3548291	0	72	0
3548391	0	72	0
3548491	0	72	0
3548591	0	72	0
3548691	0	72	0
3548791	0	72	0
3548891	0	72	0
3548991	0	72	0
3549091	0	72	0
3549191	0	72	0
3549291	0	72	0
3549391	0	72	0
3549493	0	72	0
3549591	0	72	0
3549691	0	72	0
3549791	0	72	0
3549891	0	72	0
3549991	0	72	0
3550091	0	72	0
3550191	0	72	0
3550291	0	72	0
3550391	0	72	0
3550491	0	72	0
3550591	0	72	0
3550691	0	72	0
3550791	0	72	0
3550891	0	72	0
3550991	0	72	0
3551091	0	72	0
3551191	0	72	0
3551291	0	72	0
3551391	0	72	0
3551491	0	72	0
3551591	0	72	0
3551691	0	72	0
3551791	0	72	0
3551891	0	72	0
3551991	0	72	0
3552091	0	72	0
3552191	0	72	0
3552291	0	72	0
3552391	0	72	0
3552491	0	72	0
3552591	0	72	0
3552691	0	72	0
3552791	0	72	0
3552891	0	72	0
3552991	0	72	0
3553091	0	72	0
3553191	0	72	0
3553291	0	72	0
3553391	0	72	0
3553491	0	72	0
3553591	0	72	0
3553691	0	72	0
3553791	0	72	0
3553892	0	72	0
3553991	0	72	0
3554091	0	72	0
3554191	0	72	0
3554292	0	72	0
3554391	0	72	0
3554491	0	72	0
3554591	0	72	0
3554691	0	72	0
3554791	0	72	0
3554891	0	72	0
3554991	0	72	0
3555091	0	72	0
3555191	0	72	0
3555291	0	72	0
3555391	0	72	0
3555491	0	72	0
3555591	0	72	0
3555691	0	72	0
3555791	0	72	0
3555891	0	72	0
3555991	0	72	0
3556091	0	72	0
3556191	0	72	0
3556291	0	72	0
3556391	0	72	0
3556491	0	72	0
3556591	0	72	0
3556691	0	72	0
3556791	0	72	0
3556891	0	72	0
3556991	0	72	0
3557091	0	72	0
3557191	0	72	0
3557292	0	72	0
3557391	0	72	0
3557491	0	72	0
3557591	0	72	0
3557692	0	72	0
3557791	0	72	0
3557891	0	72	0
3557991	0	72	0
3558092	0	72	0
3558191	0	72	0
3558291	0	72	0
3558392	0	72	0
3558491	0	72	0
3558591	0	72	0
3558691	0	72	0
3558792	0	72	0
3558891	0	72	0
3558991	0	72	0
3559091	0	72	0
3559192	0	72	0
3559291	0	72	0
3559391	0	72	0
3559491	0	72	0
3559592	0	72	0
3559691	0	72	0
3559791	0	72	0
3559892	0	72	0
3559991	0	72	0
3560091	0	72	0
3560191	0	72	0
3560292	0	72	0
3560391	0	72	0
3560491	0	72	0
3560591	0	72	0
3560692	0	72	0
3560791	0	72	0
3560891	0	72	0
3560991	0	72	0
3561092	0	72	0
3561191	0	72	0
3561291	0	72	0
3561392	0	72	0
3561491	0	72	0
3561591	0	72	0
3561691	0	72	0
3561792	0	72	0
3561891	0	72	0
3561991	0	72	0
3562091	0	72	0
3562192	0	72	0
3562291	0	72	0
3562391	0	72	0
3562491	0	72	0
3562592	0	72	0
3562691	0	72	0
3562791	0	72	0
3562891	0	72	0
3562991	0	72	0
3563091	0	72	0
3563191	0	72	0
3563292	0	72	0
3563391	0	72	0
3563491	0	72	0
3563591	0	72	0
3563692	0	72	0
3563791	0	72	0
3563891	0	72	0
3563991	0	72	0
3564092	0	72	0
3564191	0	72	0
3564291	0	72	0
3564391	0	72	0
3564492	0	72	0
3564591	0	72	0
3564691	0	72	0
3564792	0	72	0
3564892	0	72	0
3564991	0	72	0
3565091	0	72	0
3565192	0	72	0
3565291	0	72	0
3565391	0	72	0
3565491	0	72	0
3565691	0	72	0
3565791	0	72	0
3565891	0	72	0
3565992	0	72	0
3566091	0	72	0
3566292	0	72	0
3566391	0	72	0
3566491	0	72	0
3566591	0	72	0
3566692	0	72	0
3566791	0	72	0
3566891	0	72	0
3566992	0	72	0
3567092	0	72	0
3567191	0	72	0
3567291	0	72	0
3567391	0	72	0
3567492	0	72	0
3567591	0	72	0
3567692	0	72	0
3567792	0	72	0
3567892	0	72	0
3567991	0	72	0
3568091	0	72	0
3568291	0	72	0
3568392	0	72	0
3568491	0	72	0
3568592	0	72	0
3568691	0	72	0
3568791	0	72	0
3568891	0	72	0
3568992	0	72	0
3569092	0	72	0
3569192	0	72	0
3569292	0	72	0
3569392	0	72	0
3569491	0	72	0
3569591	0	72	0
3569692	0	72	0
3569792	0	72	0
3569891	0	72	0
3569991	0	72	0
3570092	0	72	0
3570192	0	72	0
3570292	0	72	0
3570392	0	72	0
3570492	0	72	0
3570592	0	72	0
3570692	0	72	0
3570792	0	72	0
3570892	0	72	0
3570992	0	72	0
3571091	0	72	0
3571192	0	72	0
3571292	0	72	0
3571392	0	72	0
3571492	0	72	0
3571592	0	72	0
3571692	0	72	0
3571792	0	72	0
3571892	0	72	0
3571992	0	72	0
3572092	0	72	0
3572192	0	72	0
3572292	0	72	0
3572392	0	72	0
3572492	0	72	0
3572592	0	72	0
3572692	0	72	0
3572792	0	72	0
3572892	0	72	0
3572992	0	72	0
3573092	0	72	0
3573192	0	72	0
3573292	0	72	0
3573392	0	72	0
3573492	0	72	0
3573592	0	72	0
3573692	0	72	0
3573792	0	72	0
3573892	0	72	0
3573992	0	72	0
3574092	0	72	0
3574192	0	72	0
3574292	0	72	0
3574392	0	72	0
3574492	0	72	0
3574592	0	72	0
3574692	0	72	0
3574792	0	72	0
3574892	0	72	0
3574992	0	72	0
3575092	0	72	0
3575192	0	72	0
3575292	0	72	0
3575392	0	72	0
3575492	0	72	0
3575592	0	72	0
3575692	0	72	0
3575792	0	72	0
3575892	0	72	0
3575992	0	72	0
3576092	0	72	0
3576192	0	72	0
3576292	0	72	0
