timestamp	data1	data2
389954	1248479746	0
390053	1248283138	0
390153	1248152066	0
390253	1248414210	0
390353	1248545282	0
390488	1248479746	0
390553	1248283138	0
390653	1248414210	0
390752	1248152066	0
390852	1248217602	0
390952	1248283138	0
391052	1248479746	0
391152	1248348674	0
391252	1248283138	0
391351	1248479746	0
391451	1248348674	0
391551	1248152066	0
391651	1248217602	0
391751	1248545282	0
391851	1248152066	0
391950	1248414210	0
392050	1248217602	0
392150	1248217602	0
392250	1248283138	0
392350	1248479746	0
392450	1248414210	0
392549	1248610818	0
392649	1248348674	0
392749	1248283138	0
392849	1248152066	0
392949	1248152066	0
393049	1248217602	0
393149	1248348674	0
393248	1248283138	0
393348	1248348674	0
393448	1248152066	0
393548	1248348674	0
393648	1248217602	0
393748	1248086530	0
393847	1248217602	0
393947	1248348674	0
394047	1248283138	0
394147	1248348674	0
394247	1248020994	0
394347	1248152066	0
394446	1248152066	0
394546	1248414210	0
394646	1248348674	0
394746	1248348674	0
394846	1248479746	0
394946	1248283138	0
395045	1248479746	0
395145	1248479746	0
395245	1248217602	0
395345	1248348674	0
395445	1248086530	0
395545	1248348674	0
395645	1248545282	0
395744	1248545282	0
395844	1248348674	0
395944	1248152066	0
396044	1248414210	0
396144	1248610818	0
396244	1248414210	0
396343	1248479746	0
396443	1247889922	0
396543	1248414210	0
396643	1248479746	0
396743	1248283138	0
396843	1248348674	0
396943	1248676354	0
397042	1248020994	0
397142	1248283138	0
397242	1248479746	0
397342	1248217602	0
397442	1248610818	0
397542	1248414210	0
397641	1248283138	0
397741	1248152066	0
397841	1248348674	0
397941	1248545282	0
398041	1248545282	0
398141	1248414210	0
398240	1248414210	0
398340	1248414210	0
398440	1248152066	0
398540	1247955458	0
398640	1248217602	0
398740	1248545282	0
398840	1248479746	0
398939	1248479746	0
399039	1248414210	0
399139	1248545282	0
399239	1248545282	0
399339	1248479746	0
399439	1248217602	0
399538	1248479746	0
399638	1248414210	0
399738	1248479746	0
399838	1248283138	0
399938	1247955458	0
400038	1248545282	0
400139	1248545282	0
400237	1248741890	0
400337	1248414210	0
400437	1248152066	0
400537	1248348674	0
400637	1248479746	0
400736	1248610818	0
400836	1248086530	0
400936	1248479746	0
401036	1248414210	0
401136	1248348674	0
401236	1248086530	0
401336	1248020994	0
401435	1248348674	0
401535	1248217602	0
401635	1248217602	0
401735	1248348674	0
401835	1248545282	0
401935	1248610818	0
402034	1248152066	0
402134	1248217602	0
402234	1248217602	0
402334	1248152066	0
402434	1248152066	0
402534	1248348674	0
402633	1248545282	0
402733	1248610818	0
402833	1248217602	0
402933	1248348674	0
403033	1248545282	0
403133	1248283138	0
403233	1248217602	0
403332	1248283138	0
403432	1248348674	0
403532	1248283138	0
403632	1248283138	0
403732	1248545282	0
403832	1248479746	0
403931	1248479746	0
404031	1248283138	0
404131	1248217602	0
404231	1248020994	0
404331	1248283138	0
404431	1248086530	0
404530	1248348674	0
404630	1248086530	0
404730	1248217602	0
404830	1248283138	0
404930	1248348674	0
405030	1248283138	0
405130	1248217602	0
405229	1248152066	0
405329	1248348674	0
405429	1248807426	0
405529	1248348674	0
405629	1248217602	0
405729	1248676354	0
405828	1248414210	0
405928	1248741890	0
406028	1248414210	0
406128	1248348674	0
406228	1248283138	0
406328	1248152066	0
406427	1248545282	0
406527	1248348674	0
406627	1248414210	0
406727	1248545282	0
406827	1248479746	0
406927	1248348674	0
407026	1248283138	0
407126	1248348674	0
407226	1248348674	0
407326	1248152066	0
407426	1248676354	0
407526	1248414210	0
407626	1248414210	0
407725	1248283138	0
407825	1248545282	0
407925	1248741890	0
408025	1248414210	0
408125	1248152066	0
408225	1248348674	0
408324	1248283138	0
408424	1248545282	0
408524	1248479746	0
408624	1248414210	0
408724	1248545282	0
408824	1248348674	0
408924	1248283138	0
409023	1248283138	0
409123	1248545282	0
409223	1248152066	0
409323	1248348674	0
409423	1248479746	0
409523	1248152066	0
409622	1248283138	0
409722	1248086530	0
409822	1248283138	0
409922	1248414210	0
410022	1248348674	0
410122	1248545282	0
410221	1248545282	0
410321	1248283138	0
410421	1248348674	0
410521	1248610818	0
410621	1248545282	0
410721	1248479746	0
410821	1248348674	0
410920	1248479746	0
411020	1248348674	0
411120	1248283138	0
411220	1248610818	0
411320	1248217602	0
411420	1248741890	0
411519	1248545282	0
411619	1248479746	0
411719	1248414210	0
411819	1248348674	0
411919	1248217602	0
412019	1248676354	0
412118	1248610818	0
412218	1248283138	0
412319	1247955458	0
412418	1248676354	0
412518	1248545282	0
412618	1248283138	0
412717	1248479746	0
412817	1248283138	0
412917	1248152066	0
413017	1248610818	0
413117	1248479746	0
413217	1248348674	0
413317	1248545282	0
413416	1248283138	0
413516	1248414210	0
413616	1248348674	0
413716	1248545282	0
413816	1248479746	0
413916	1248676354	0
414015	1248545282	0
414115	1248348674	0
414215	1248545282	0
414315	1248086530	0
414415	1248414210	0
414515	1248807426	0
414614	1248610818	0
414714	1248217602	0
414814	1248610818	0
414914	1248414210	0
415014	1248086530	0
415114	1248348674	0
415214	1248610818	0
415313	1248283138	0
415413	1248348674	0
415513	1248283138	0
415613	1248217602	0
415713	1248610818	0
415813	1248479746	0
415912	1248283138	0
416012	1248610818	0
416112	1248545282	0
416212	1248676354	0
416312	1248152066	0
416412	1248348674	0
416511	1248283138	0
416611	1248217602	0
416711	1248348674	0
416811	1248545282	0
416911	1248348674	0
417011	1248217602	0
417111	1248414210	0
417211	1248283138	0
417310	1248610818	0
417410	1248283138	0
417510	1248479746	0
417610	1248479746	0
417710	1248283138	0
417809	1248545282	0
417909	1248152066	0
418009	1248610818	0
418109	1248086530	0
418209	1248545282	0
418309	1248479746	0
418408	1248545282	0
418508	1248283138	0
418608	1248086530	0
418708	1248479746	0
418808	1248283138	0
418908	1248545282	0
419007	1248479746	0
419107	1248414210	0
419207	1248414210	0
419307	1248348674	0
419407	1248348674	0
419507	1248348674	0
419607	1248283138	0
419706	1248152066	0
419806	1248479746	0
419906	1248020994	0
420006	1248348674	0
420106	1248479746	0
420206	1248283138	0
420305	1248610818	0
420405	1248741890	0
420505	1248545282	0
420605	1248217602	0
420705	1248283138	0
420805	1248414210	0
420904	1248545282	0
421004	1248283138	0
421104	1248217602	0
421204	1248348674	0
421304	1248479746	0
421404	1248479746	0
421504	1248217602	0
421603	1248479746	0
421703	1248152066	0
421803	1248348674	0
421903	1248610818	0
422003	1248545282	0
422103	1248414210	0
422202	1248610818	0
422302	1248283138	0
422402	1248152066	0
422502	1248414210	0
422602	1248872962	0
422702	1248479746	0
422802	1248348674	0
422901	1248414210	0
423001	1248414210	0
423101	1248414210	0
423201	1248676354	0
423301	1248479746	0
423401	1248414210	0
423500	1248152066	0
423600	1248676354	0
423700	1248217602	0
423800	1248545282	0
423900	1248348674	0
424000	1248283138	0
424099	1248545282	0
424199	1248676354	0
424299	1248283138	0
424399	1248348674	0
424499	1248217602	0
424599	1248545282	0
424698	1248217602	0
424798	1248676354	0
424898	1248479746	0
424998	1248217602	0
425098	1248348674	0
425198	1248479746	0
425298	1248741890	0
425397	1248479746	0
425497	1248414210	0
425597	1248414210	0
425697	1248545282	0
425797	1248479746	0
425897	1248741890	0
425996	1248545282	0
426096	1248545282	0
426196	1248479746	0
426296	1248610818	0
426396	1248348674	0
426496	1248348674	0
426596	1248348674	0
426695	1248283138	0
426795	1248414210	0
426895	1248676354	0
426995	1248283138	0
427095	1248545282	0
427195	1248610818	0
427294	1248283138	0
427394	1248348674	0
427494	1248545282	0
427594	1248348674	0
427694	1248479746	0
427794	1248283138	0
427893	1248479746	0
427993	1248479746	0
428093	1248414210	0
428193	1248348674	0
428293	1248348674	0
428393	1248348674	0
428492	1248545282	0
428592	1248545282	0
428692	1248414210	0
428792	1248545282	0
428892	1248217602	0
428992	1248741890	0
429092	1248217602	0
429191	1248479746	0
429291	1248414210	0
429391	1248610818	0
429491	1248283138	0
429591	1248676354	0
429691	1248741890	0
429790	1248086530	0
429890	1248545282	0
429990	1248348674	0
430090	1248283138	0
430190	1248414210	0
430290	1248610818	0
430389	1248610818	0
430489	1248610818	0
430589	1248610818	0
430689	1248348674	0
430789	1248479746	0
430889	1248479746	0
430989	1248545282	0
431088	1248676354	0
431188	1248479746	0
431288	1248479746	0
431388	1248610818	0
431488	1248676354	0
431588	1248807426	0
431687	1248479746	0
431787	1248676354	0
431887	1248610818	0
431987	1248348674	0
432087	1248545282	0
432187	1248152066	0
432286	1248414210	0
432386	1248414210	0
432486	1248610818	0
432586	1248610818	0
432686	1248676354	0
432786	1248610818	0
432885	1248545282	0
432985	1248807426	0
433085	1248545282	0
433185	1248545282	0
433285	1248348674	0
433385	1248479746	0
