timestamp	value
390176	0
390676	0
391176	0
391676	0
392176	0
392676	0
393176	0
393676	0
394177	0
394677	0
395177	0
395677	0
396177	0
396677	0
397177	0
397677	0
398177	0
398677	0
399177	0
399677	0
400177	0
400677	0
401177	0
401677	0
402177	0
402677	0
403177	0
403679	0
404177	0
404677	0
405177	0
405677	0
406177	0
406677	0
407177	0
407677	0
408177	0
408677	0
409177	0
409677	0
410177	0
410677	0
411177	0
411677	0
412177	0
412677	0
413177	0
413677	0
414177	0
414677	0
415177	0
415677	0
416177	0
416677	0
417177	0
417677	0
418177	0
418677	0
419177	0
419677	0
420177	0
420677	0
421177	0
421677	0
422177	0
422677	0
423177	0
423677	0
424177	0
424677	0
425177	0
425677	0
426177	0
426677	0
427177	0
427677	0
428177	0
428677	0
429177	0
429677	0
430177	0
430677	0
431177	0
431677	0
432177	0
432677	0
433177	0
433677	0
434178	0
434678	0
435179	0
435678	0
436178	0
436678	0
437178	0
437678	0
438178	0
438678	0
439178	0
439678	0
440178	0
440678	0
441178	0
441678	0
442178	0
442678	0
443178	0
443678	0
444178	0
444678	0
445178	0
445678	0
446178	0
446678	0
447178	0
447678	0
448178	0
448678	0
449178	0
449678	0
450178	0
450678	0
451178	0
451678	0
452178	0
452678	0
453178	0
453678	0
454178	0
454678	0
455178	0
455678	0
456178	0
456678	0
457178	0
457678	0
458178	0
458678	0
459178	0
459678	0
460178	0
460678	0
461178	0
461678	0
462178	0
462678	0
463178	0
463678	0
464178	0
464678	0
465178	0
465678	0
466178	0
466678	0
467178	0
467678	0
468178	0
468678	0
469178	0
469678	0
470178	0
470678	0
471178	0
471678	0
472178	0
472678	0
473178	0
473678	0
474178	0
474679	0
475178	0
475678	0
476178	0
476678	0
477178	0
477678	0
478179	0
478678	0
479179	0
479679	0
480179	0
480679	0
481179	0
481679	0
482179	0
482679	0
483179	0
483679	0
484179	0
484679	0
485179	0
486179	0
486679	0
487179	0
487679	0
488179	0
488679	0
489179	0
489679	0
490179	0
