timestamp	speed	speedms
450056	0	0
450156	0	0
450256	0	0
450356	0	0
450456	0	0
450556	0	0
450656	0	0
450756	0	0
450856	0	0
450956	0	0
451056	0	0
451156	0	0
451256	0	0
451356	0	0
451456	0	0
451556	0	0
451656	0	0
451756	0	0
451856	0	0
451956	0	0
452056	0	0
452156	0	0
452256	0	0
452356	0	0
452456	0	0
452556	0	0
452656	0	0
452756	0	0
452856	0	0
452956	0	0
453056	0	0
453156	0	0
453256	0	0
453356	0	0
453456	0	0
453556	0	0
453656	0	0
453756	0	0
453856	0	0
453956	0	0
454056	0	0
454156	0	0
454256	0	0
454356	0	0
454456	0	0
454556	0	0
454656	0	0
454756	0	0
454856	0	0
454956	0	0
455056	0	0
455156	0	0
455256	0	0
455356	0	0
455456	0	0
455556	0	0
455656	0	0
455756	0	0
455856	0	0
455956	0	0
456056	0	0
456156	0	0
456256	0	0
456356	0	0
456456	0	0
456556	0	0
456656	0	0
456756	0	0
456856	0	0
456956	0	0
457056	0	0
457156	0	0
457256	0	0
457356	0	0
457456	0	0
457556	0	0
457656	0	0
457756	0	0
457856	0	0
457956	0	0
458056	0	0
458156	0	0
458256	0	0
458356	0	0
458456	0	0
458556	0	0
458656	0	0
458756	0	0
458856	0	0
458956	0	0
459056	0	0
459156	0	0
459256	0	0
459356	0	0
459456	0	0
459556	0	0
459656	0	0
459756	0	0
459856	0	0
459956	0	0
460056	0	0
460156	0	0
460256	0	0
460356	0	0
460456	0	0
460556	0	0
460656	0	0
460756	0	0
460856	0	0
460956	0	0
461056	0	0
461156	0	0
461256	0	0
461356	0	0
461456	0	0
461556	0	0
461656	0	0
461756	0	0
461856	0	0
461956	0	0
462056	0	0
462156	0	0
462256	0	0
462356	0	0
462456	0	0
462556	0	0
462656	0	0
462756	0	0
462856	0	0
462956	0	0
463056	0	0
463156	0	0
463256	0	0
463356	0	0
463456	0	0
463556	0	0
463656	0	0
463756	0	0
463856	0	0
463956	0	0
464056	0	0
464156	0	0
464256	0	0
464356	0	0
464456	0	0
464556	0	0
464656	0	0
464756	0	0
464856	0	0
464956	0	0
465056	0	0
465156	0	0
465256	0	0
465356	0	0
465456	0	0
465556	0	0
465656	0	0
465756	0	0
465856	0	0
465956	0	0
466056	0	0
466156	0	0
466256	0	0
466356	0	0
466456	0	0
466556	0	0
466656	0	0
466756	0	0
466856	0	0
466956	0	0
467056	0	0
467156	0	0
467256	0	0
467356	0	0
467456	0	0
467556	0	0
467656	0	0
467756	0	0
467856	0	0
467956	0	0
468056	0	0
468156	0	0
468256	0	0
468356	0	0
468456	0	0
468556	0	0
468656	0	0
468756	0	0
468856	0	0
468956	0	0
469056	0	0
469156	0	0
469256	0	0
469356	0	0
469456	0	0
469556	0	0
469656	0	0
469756	0	0
469856	0	0
469956	0	0
470056	0	0
470156	0	0
470256	0	0
470356	0	0
470456	0	0
470556	0	0
470656	0	0
470756	0	0
470856	0	0
470956	0	0
471056	0	0
471156	0	0
471256	0	0
471356	0	0
471456	0	0
471556	0	0
471656	0	0
471756	0	0
471856	0	0
471956	0	0
472056	0	0
472156	0	0
472256	0	0
472356	0	0
472456	0	0
472556	0	0
472656	0	0
472756	0	0
472856	0	0
472956	0	0
473056	0	0
473156	0	0
473256	0	0
473356	0	0
473456	0	0
473556	0	0
473656	0	0
473756	0	0
473856	0	0
474056	0	0
474156	0	0
474256	0	0
474456	0	0
474556	0	0
474656	0	0
474756	0	0
474856	0	0
474956	0	0
475056	0	0
475156	0	0
475256	0	0
475356	0	0
475456	0	0
475556	0	0
475656	0	0
475756	0	0
475856	0	0
475956	0	0
476056	0	0
476156	0	0
476256	0	0
476356	0	0
476456	0	0
476556	0	0
476656	0	0
476756	0	0
476859	0	0
476956	0	0
477056	0	0
477156	0	0
477256	0	0
477356	0	0
477456	0	0
477556	0	0
477656	0	0
477756	0	0
477856	0	0
477956	0	0
478056	0	0
478156	0	0
478256	0	0
478356	0	0
478456	0	0
478556	0	0
478656	0	0
478757	0	0
478856	0	0
478956	0	0
479056	0	0
479156	0	0
479256	0	0
479356	0	0
479457	0	0
479556	0	0
479656	0	0
479756	0	0
479856	0	0
479956	0	0
480056	0	0
480156	0	0
480256	0	0
480356	0	0
480456	0	0
480556	0	0
480656	0	0
480756	0	0
480856	0	0
480956	0	0
481056	0	0
481156	0	0
481256	0	0
481356	0	0
481456	0	0
481556	0	0
481656	0	0
481756	0	0
481856	0	0
481956	0	0
482056	0	0
482157	0	0
482256	0	0
482356	0	0
482456	0	0
482557	0	0
482656	0	0
482756	0	0
482857	0	0
482956	0	0
483056	0	0
483156	0	0
483257	0	0
483356	0	0
483456	0	0
483556	0	0
483657	0	0
483756	0	0
483856	0	0
483956	0	0
484057	0	0
484156	0	0
484256	0	0
484357	0	0
484456	0	0
484556	0	0
484656	0	0
484757	0	0
484856	0	0
484956	0	0
485056	0	0
485157	0	0
485256	0	0
485356	0	0
485456	0	0
485557	0	0
485656	0	0
485756	0	0
485856	0	0
485957	0	0
486056	0	0
486156	0	0
486257	0	0
486356	0	0
486456	0	0
486556	0	0
486657	0	0
486756	0	0
486856	0	0
486956	0	0
487057	0	0
487156	0	0
487256	0	0
487357	0	0
487456	0	0
487556	0	0
487656	0	0
487757	0	0
487856	0	0
487956	0	0
488056	0	0
488157	0	0
488256	0	0
488356	0	0
488456	0	0
488557	0	0
488656	0	0
488756	0	0
488856	0	0
488957	0	0
489056	0	0
489156	0	0
489257	0	0
489356	0	0
489456	0	0
489556	0	0
489657	0	0
489757	0	0
489856	0	0
489956	0	0
490057	0	0
490157	0	0
490256	0	0
490356	0	0
490457	0	0
490556	0	0
