timestamp	meters	rotations	angle	clock_period
438953	0	0	0	0
439053	0	0	0	0
439153	0	0	0	0
439254	0	0	0	0
439353	0	0	0	0
439453	0	0	0	0
439553	0	0	0	0
439654	0	0	0	0
439755	0	0	0	0
439854	0	0	0	0
439953	0	0	0	0
440054	0	0	0	0
440154	0	0	0	0
440253	0	0	0	0
440354	0	0	0	0
440453	0	0	0	0
440554	0	0	0	0
440653	0	0	0	0
440754	0	0	0	0
440854	0	0	0	0
440953	0	0	0	0
441053	0	0	0	0
441154	0	0	0	0
441253	0	0	0	0
441353	0	0	0	0
441453	0	0	0	0
441554	0	0	0	0
441653	0	0	0	0
441753	0	0	0	0
441854	0	0	0	0
441953	0	0	0	0
442053	0	0	0	0
442153	0	0	0	0
442254	0	0	0	0
442353	0	0	0	0
442453	0	0	0	0
442553	0	0	0	0
442654	0	0	0	0
442753	0	0	0	0
442854	0	19	0	0
442954	0	0	0	0
443054	0	0	0	0
443153	0	0	0	0
443253	0	0	0	0
443354	0	0	0	0
443454	0	0	0	0
443554	0	19	0	0
443654	0	0	0	0
443853	0	0	0	0
443954	0	0	0	0
444054	0	0	0	0
444154	0	0	0	0
444254	0	0	0	0
444354	0	0	0	0
444454	0	0	0	0
444554	0	0	0	0
444654	0	0	0	0
444754	0	0	0	0
444854	0	0	0	0
444954	0	0	0	0
445054	0	0	0	0
445154	0	0	0	0
445254	0	0	0	0
445354	0	0	0	0
445454	0	0	0	0
445554	0	0	0	0
445654	0	0	0	0
445754	0	0	0	0
445854	0	0	0	0
445954	0	0	0	0
446054	0	0	0	0
446154	0	0	0	0
446254	0	0	0	0
446355	0	0	0	0
446454	0	0	0	0
446554	0	0	0	0
446654	0	0	0	0
446754	0	0	0	0
446854	0	0	0	0
446954	0	0	0	0
447054	0	0	0	0
447154	0	0	0	0
447254	0	0	0	0
447354	0	0	0	0
447454	0	0	0	0
447554	0	19	0	0
447654	0	19	0	0
447754	0	0	0	0
447854	0	0	0	0
447954	0	0	0	0
448054	0	0	0	0
448154	0	0	0	0
448254	0	0	0	0
448354	0	0	0	0
448454	0	0	0	0
448554	0	0	0	0
448654	0	0	0	0
448754	0	0	0	0
448854	0	0	0	0
448954	0	0	0	0
449054	0	0	0	0
449154	0	0	0	0
449254	0	0	0	0
449354	0	0	0	0
449454	0	0	0	0
449554	0	19	0	0
449654	0	0	0	0
449754	0	19	0	0
449854	0	19	0	0
449954	0	0	0	0
450054	0	0	0	0
450154	0	0	0	0
450254	0	0	0	0
450354	0	0	0	0
450454	0	0	0	0
450554	0	19	0	0
450654	0	0	0	0
450754	0	0	0	0
450854	0	0	0	0
450954	0	19	0	0
451054	0	0	0	0
451154	0	0	0	0
451254	0	0	0	0
451354	0	0	0	0
451454	0	0	0	0
451554	0	0	0	0
451654	0	0	0	0
451754	0	0	0	0
451854	0	0	0	0
451954	0	0	0	0
452054	0	0	0	0
452154	0	0	0	0
452254	0	0	0	0
452354	0	0	0	0
452454	0	0	0	0
452554	0	0	0	0
452654	0	0	0	0
452754	0	0	0	0
452854	0	0	0	0
452955	0	0	0	0
453054	0	0	0	0
453154	0	0	0	0
453254	0	0	0	0
453354	0	0	0	0
453454	0	0	0	0
453554	0	0	0	0
453654	0	0	0	0
453754	0	0	0	0
453854	0	0	0	0
453954	0	0	0	0
454054	0	0	0	0
454154	0	0	0	0
454254	0	0	0	0
454354	0	0	0	0
454454	0	0	0	0
454554	0	0	0	0
454654	0	0	0	0
454754	0	0	0	0
454854	0	0	0	0
454954	0	0	0	0
455054	0	0	0	0
455154	0	0	0	0
455254	0	0	0	0
455354	0	0	0	0
455454	0	0	0	0
455554	0	0	0	0
455654	0	0	0	0
455754	0	0	0	0
455854	0	0	0	0
455954	0	0	0	0
456054	0	0	0	0
456154	0	0	0	0
456254	0	0	0	0
456354	0	0	0	0
456454	0	0	0	0
456554	0	0	0	0
456654	0	0	0	0
456754	0	0	0	0
456854	0	0	0	0
456954	0	0	0	0
457054	0	0	0	0
457154	0	0	0	0
457254	0	0	0	0
457354	0	0	0	0
457454	0	0	0	0
457554	0	0	0	0
457654	0	0	0	0
457754	0	0	0	0
457854	0	0	0	0
457954	0	0	0	0
458054	0	0	0	0
458154	0	0	0	0
458254	0	0	0	0
458354	0	0	0	0
458454	0	0	0	0
458554	0	0	0	0
458654	0	0	0	0
458754	0	0	0	0
458854	0	0	0	0
458954	0	0	0	0
459054	0	0	0	0
459154	0	0	0	0
459254	0	0	0	0
459354	0	0	0	0
459454	0	0	0	0
459555	0	0	0	0
459654	0	0	0	0
459754	0	0	0	0
459854	0	0	0	0
459954	0	0	0	0
460054	0	0	0	0
460154	0	0	0	0
460254	0	0	0	0
460354	0	0	0	0
460454	0	0	0	0
460554	0	0	0	0
460654	0	0	0	0
460754	0	0	0	0
460854	0	0	0	0
460954	0	0	0	0
461054	0	0	0	0
461154	0	0	0	0
461254	0	0	0	0
461354	0	0	0	0
461454	0	0	0	0
461554	0	0	0	0
461654	0	0	0	0
461754	0	0	0	0
461854	0	0	0	0
461954	0	0	0	0
462054	0	0	0	0
462154	0	0	0	0
462254	0	0	0	0
462354	0	0	0	0
462454	0	0	0	0
462554	0	0	0	0
462654	0	0	0	0
462754	0	0	0	0
462854	0	0	0	0
462954	0	0	0	0
463054	0	0	0	0
463154	0	0	0	0
463254	0	0	0	0
463354	0	0	0	0
463454	0	0	0	0
463554	0	0	0	0
463654	0	0	0	0
463754	0	0	0	0
463854	0	0	0	0
463954	0	0	0	0
464054	0	0	0	0
464154	0	0	0	0
464254	0	0	0	0
464354	0	0	0	0
464454	0	0	0	0
464554	0	0	0	0
464655	0	0	0	0
464754	0	0	0	0
464854	0	0	0	0
464954	0	0	0	0
465054	0	0	0	0
465154	0	0	0	0
465254	0	0	0	0
465354	0	0	0	0
465454	0	0	0	0
465554	0	0	0	0
465654	0	0	0	0
465754	0	0	0	0
465854	0	0	0	0
465954	0	0	0	0
466054	0	0	0	0
466154	0	0	0	0
466254	0	0	0	0
466354	0	0	0	0
466454	0	0	0	0
466554	0	0	0	0
466654	0	0	0	0
466754	0	0	0	0
466854	0	0	0	0
466954	0	0	0	0
467054	0	0	0	0
467154	0	0	0	0
467254	0	0	0	0
467354	0	0	0	0
467454	0	0	0	0
467554	0	0	0	0
467654	0	0	0	0
467754	0	0	0	0
467854	0	0	0	0
467954	0	0	0	0
468054	0	0	0	0
468154	0	0	0	0
468254	0	0	0	0
468354	0	19	0	0
468454	0	0	0	0
468554	0	0	0	0
468654	0	0	0	0
468754	0	0	0	0
468854	0	0	0	0
468954	0	0	0	0
469054	0	0	0	0
469154	0	0	0	0
469254	0	0	0	0
469354	0	0	0	0
469454	0	0	0	0
469554	0	0	0	0
469654	0	0	0	0
469754	0	0	0	0
469854	0	0	0	0
469954	0	0	0	0
470054	0	0	0	0
470154	0	0	0	0
470254	0	0	0	0
470354	0	0	0	0
470454	0	0	0	0
470554	0	0	0	0
470654	0	0	0	0
470754	0	0	0	0
470854	0	0	0	0
470954	0	0	0	0
471054	0	0	0	0
471154	0	0	0	0
471255	0	0	0	0
471354	0	0	0	0
471454	0	0	0	0
471554	0	0	0	0
471654	0	19	0	0
471754	0	19	0	0
471854	0	0	0	0
471954	0	0	0	0
472054	0	0	0	0
472154	0	0	0	0
472254	0	0	0	0
472354	0	0	0	0
472454	0	0	0	0
472554	0	0	0	0
472654	0	0	0	0
472754	0	0	0	0
472854	0	0	0	0
472954	0	0	0	0
473054	0	0	0	0
473154	0	0	0	0
473254	0	0	0	0
473354	0	0	0	0
473454	0	0	0	0
473554	0	0	0	0
473654	0	0	0	0
473754	0	0	0	0
473854	0	19	0	0
473954	0	0	0	0
474054	0	0	0	0
474154	0	0	0	0
474254	0	0	0	0
474354	0	0	0	0
474454	0	0	0	0
474554	0	0	0	0
474654	0	0	0	0
474754	0	0	0	0
474854	0	0	0	0
474954	0	0	0	0
475054	0	0	0	0
475254	0	0	0	0
475354	0	0	0	0
475454	0	0	0	0
475654	0	0	0	0
475754	0	0	0	0
475854	0	0	0	0
475954	0	0	0	0
476054	0	0	0	0
476154	0	0	0	0
476254	0	0	0	0
476355	0	0	0	0
476454	0	0	0	0
476554	0	0	0	0
476654	0	19	0	0
476754	0	0	0	0
476854	0	0	0	0
476954	0	0	0	0
477054	0	0	0	0
477154	0	0	0	0
477254	0	0	0	0
477354	0	0	0	0
477454	0	0	0	0
477554	0	0	0	0
477654	0	0	0	0
477754	0	0	0	0
477854	0	0	0	0
477954	0	0	0	0
478054	0	19	0	0
478154	0	0	0	0
478254	0	0	0	0
478354	0	0	0	0
478454	0	0	0	0
478554	0	0	0	0
478654	0	0	0	0
478755	0	0	0	0
478854	0	0	0	0
478954	0	0	0	0
479054	0	0	0	0
479155	0	0	0	0
479254	0	0	0	0
479354	0	0	0	0
479455	0	0	0	0
479554	0	0	0	0
479654	0	0	0	0
479754	0	0	0	0
479855	0	0	0	0
479954	0	0	0	0
480054	0	0	0	0
480154	0	0	0	0
480254	0	0	0	0
480354	0	0	0	0
480454	0	19	0	0
480554	0	0	0	0
480655	0	19	0	0
480754	0	0	0	0
480854	0	0	0	0
480954	0	0	0	0
481054	0	0	0	0
481154	0	0	0	0
481254	0	0	0	0
481355	0	0	0	0
481456	0	0	0	0
481554	0	0	0	0
481654	0	0	0	0
481754	0	0	0	0
481854	0	0	0	0
481954	0	0	0	0
482054	0	0	0	0
482155	0	0	0	0
482254	0	0	0	0
482354	0	0	0	0
482454	0	0	0	0
482554	0	0	0	0
482654	0	0	0	0
482754	0	0	0	0
482855	0	0	0	0
482954	0	0	0	0
483054	0	0	0	0
483154	0	0	0	0
483255	0	0	0	0
483454	0	0	0	0
483554	0	0	0	0
483655	0	0	0	0
483754	0	0	0	0
483854	0	0	0	0
483954	0	0	0	0
484054	0	0	0	0
484154	0	0	0	0
484254	0	0	0	0
484355	0	0	0	0
484454	0	0	0	0
484554	0	0	0	0
484654	0	0	0	0
484755	0	0	0	0
484854	0	0	0	0
484954	0	0	0	0
485054	0	0	0	0
485155	0	0	0	0
485254	0	0	0	0
485354	0	0	0	0
485454	0	19	0	0
485555	0	0	0	0
485654	0	0	0	0
485754	0	0	0	0
485855	0	0	0	0
485955	0	0	0	0
486054	0	0	0	0
486154	0	0	0	0
486255	0	0	0	0
486354	0	0	0	0
486454	0	0	0	0
486554	0	0	0	0
486655	0	0	0	0
486754	0	0	0	0
486854	0	0	0	0
486954	0	0	0	0
487055	0	0	0	0
487154	0	0	0	0
487254	0	0	0	0
487355	0	0	0	0
487454	0	0	0	0
487556	0	0	0	0
487654	0	0	0	0
487755	0	0	0	0
487854	0	0	0	0
487954	0	0	0	0
488054	0	0	0	0
488155	0	0	0	0
488254	0	0	0	0
488354	0	0	0	0
488454	0	0	0	0
488555	0	0	0	0
488654	0	0	0	0
488754	0	0	0	0
488854	0	0	0	0
488955	0	0	0	0
489054	0	0	0	0
489154	0	0	0	0
489255	0	0	0	0
489354	0	0	0	0
489454	0	0	0	0
489554	0	0	0	0
489655	0	0	0	0
489754	0	19	0	0
489854	0	0	0	0
489954	0	0	0	0
490055	0	0	0	0
490154	0	0	0	0
490254	0	0	0	0
490354	0	0	0	0
490455	0	0	0	0
490554	0	0	0	0
