timestamp	data1	data2
389989	1247889665	0
390089	1247824129	0
390189	1247758593	0
390288	1247824129	0
390388	1247758593	0
390488	1247627521	0
390588	1247758593	0
390688	1247955201	0
390788	1247824129	0
390887	1247627521	0
390987	1247889665	0
391087	1247824129	0
391187	1247693057	0
391287	1247627521	0
391387	1247693057	0
391487	1247561985	0
391586	1247693057	0
391686	1247430913	0
391786	1247561985	0
391886	1247824129	0
391986	1247693057	0
392086	1247758593	0
392185	1247824129	0
392285	1247955201	0
392385	1247693057	0
392485	1247758593	0
392585	1247758593	0
392685	1247561985	0
392784	1247889665	0
392884	1247627521	0
392984	1247627521	0
393084	1247758593	0
393184	1247693057	0
393284	1247889665	0
393384	1247627521	0
393483	1247693057	0
393583	1248086273	0
393683	1247758593	0
393783	1247561985	0
393883	1247889665	0
393983	1247824129	0
394082	1247758593	0
394182	1247758593	0
394282	1247889665	0
394382	1247955201	0
394482	1247561985	0
394582	1247758593	0
394681	1247889665	0
394781	1247889665	0
394881	1247889665	0
394981	1247824129	0
395081	1247955201	0
395181	1247627521	0
395280	1247693057	0
395380	1247758593	0
395480	1247693057	0
395580	1247627521	0
395680	1247955201	0
395780	1247693057	0
395880	1247693057	0
395979	1247496449	0
396079	1247758593	0
396179	1247824129	0
396279	1247561985	0
396379	1247693057	0
396479	1247561985	0
396578	1247824129	0
396678	1247561985	0
396778	1247758593	0
396878	1247824129	0
396978	1247561985	0
397078	1248020737	0
397177	1247496449	0
397277	1247430913	0
397377	1247627521	0
397477	1247889665	0
397577	1247561985	0
397677	1247758593	0
397777	1247824129	0
397876	1247693057	0
397976	1247889665	0
398076	1247889665	0
398176	1248020737	0
398276	1247758593	0
398376	1247693057	0
398475	1247561985	0
398575	1247561985	0
398675	1247758593	0
398775	1247693057	0
398875	1247955201	0
398975	1247824129	0
399074	1247693057	0
399174	1247758593	0
399274	1248020737	0
399374	1247824129	0
399474	1247824129	0
399574	1247561985	0
399674	1247824129	0
399773	1247561985	0
399873	1247561985	0
399973	1247889665	0
400073	1247824129	0
400173	1248020737	0
400273	1247693057	0
400372	1247627521	0
400472	1247889665	0
400572	1247693057	0
400672	1247758593	0
400772	1247889665	0
400872	1247693057	0
400971	1247824129	0
401071	1247758593	0
401171	1248020737	0
401271	1247627521	0
401371	1247561985	0
401471	1247627521	0
401570	1247627521	0
401670	1247693057	0
401770	1247758593	0
401870	1247758593	0
401970	1247693057	0
402070	1247824129	0
402170	1247758593	0
402269	1248020737	0
402369	1247496449	0
402469	1247758593	0
402569	1247693057	0
402671	1247693057	0
402769	1247889665	0
402868	1247955201	0
402968	1247824129	0
403068	1247561985	0
403168	1247889665	0
403268	1247824129	0
403368	1247693057	0
403467	1247496449	0
403567	1247693057	0
403667	1247955201	0
403767	1247627521	0
403867	1247889665	0
403967	1247758593	0
404067	1247824129	0
404166	1247955201	0
404266	1247693057	0
404366	1247561985	0
404466	1247824129	0
404566	1247627521	0
404666	1247693057	0
404765	1247758593	0
404865	1247693057	0
