timestamp	longitude_m	longitude_o	altitude
429943	0	104	0
430043	0	104	0
430143	0	104	0
430243	0	104	0
430343	0	104	0
430443	0	104	0
430544	0	104	0
430643	0	104	0
430743	0	104	0
430843	0	104	0
431043	0	104	0
431243	0	104	0
431343	0	104	0
431443	0	104	0
431543	0	104	0
431644	0	104	0
431743	0	104	0
431843	0	104	0
431943	0	104	0
432044	0	104	0
432143	0	104	0
432243	0	104	0
432343	0	104	0
432444	0	104	0
432543	0	104	0
432643	0	104	0
432743	0	104	0
432844	0	104	0
432943	0	104	0
433043	0	104	0
433143	0	104	0
433244	0	104	0
433343	0	104	0
433443	0	104	0
433544	0	104	0
433643	0	104	0
433743	0	104	0
433843	0	104	0
433944	0	104	0
434043	0	104	0
434143	0	104	0
434243	0	104	0
434344	0	104	0
434443	0	104	0
434543	0	104	0
434644	0	104	0
434744	0	104	0
434843	0	104	0
434943	0	104	0
435044	0	104	0
435143	0	104	0
435243	0	104	0
435343	0	104	0
435444	0	104	0
435543	0	104	0
435643	0	104	0
435743	0	104	0
435844	0	104	0
435943	0	104	0
436043	0	104	0
436143	0	104	0
436244	0	104	0
436343	0	104	0
436443	0	104	0
436544	0	104	0
436643	0	104	0
436743	0	104	0
436843	0	104	0
436944	0	104	0
437043	0	104	0
437143	0	104	0
437243	0	104	0
437344	0	104	0
437443	0	104	0
437543	0	104	0
437643	0	104	0
437744	0	104	0
437843	0	104	0
437943	0	104	0
438044	0	104	0
438144	0	104	0
438243	0	104	0
438343	0	104	0
438444	0	104	0
438543	0	104	0
438643	0	104	0
438743	0	104	0
438844	0	104	0
438943	0	104	0
439043	0	104	0
439143	0	104	0
439244	0	104	0
439343	0	104	0
439443	0	104	0
439544	0	104	0
439643	0	104	0
439743	0	104	0
439843	0	104	0
439944	0	104	0
440043	0	104	0
440143	0	104	0
440243	0	104	0
440344	0	104	0
440443	0	104	0
440543	0	104	0
440643	0	104	0
440744	0	104	0
440844	0	104	0
440943	0	104	0
441043	0	104	0
441144	0	104	0
441243	0	104	0
441343	0	104	0
441444	0	104	0
441544	0	104	0
441643	0	104	0
441743	0	104	0
441844	0	104	0
441943	0	104	0
442043	0	104	0
442143	0	104	0
442244	0	104	0
442343	0	104	0
442443	0	104	0
442543	0	104	0
442644	0	104	0
442743	0	104	0
442843	0	104	0
442944	0	104	0
443043	0	104	0
443143	0	104	0
443244	0	104	0
443344	0	104	0
443444	0	104	0
443543	0	104	0
443644	0	104	0
443744	0	104	0
443844	0	104	0
443944	0	104	0
444044	0	104	0
444144	0	104	0
444244	0	104	0
444344	0	104	0
444444	0	104	0
444544	0	104	0
444644	0	104	0
444744	0	104	0
444844	0	104	0
444944	0	104	0
445044	0	104	0
445144	0	104	0
445244	0	104	0
445344	0	104	0
445444	0	104	0
445544	0	104	0
445644	0	104	0
445744	0	104	0
445844	0	104	0
445944	0	104	0
446044	0	104	0
446144	0	104	0
446244	0	104	0
446344	0	104	0
446444	0	104	0
446544	0	104	0
446644	0	104	0
446744	0	104	0
446844	0	104	0
446944	0	104	0
447044	0	104	0
447144	0	104	0
447244	0	104	0
447344	0	104	0
447444	0	104	0
447544	0	104	0
447644	0	104	0
447744	0	104	0
447844	0	104	0
447944	0	104	0
448044	0	104	0
448144	0	104	0
448244	0	104	0
448344	0	104	0
448444	0	104	0
448544	0	104	0
448644	0	104	0
448744	0	104	0
448844	0	104	0
448944	0	104	0
449044	0	104	0
449144	0	104	0
449244	0	104	0
449344	0	104	0
449444	0	104	0
449544	0	104	0
449644	0	104	0
449744	0	104	0
449844	0	104	0
449944	0	104	0
450044	0	104	0
450144	0	104	0
450244	0	104	0
450344	0	104	0
450444	0	104	0
450544	0	104	0
450644	0	104	0
450744	0	104	0
450844	0	104	0
450944	0	104	0
451044	0	104	0
451144	0	104	0
451244	0	104	0
451344	0	104	0
451444	0	104	0
451544	0	104	0
451644	0	104	0
451744	0	104	0
451844	0	104	0
451944	0	104	0
452044	0	104	0
452144	0	104	0
452244	0	104	0
452344	0	104	0
452444	0	104	0
452544	0	104	0
452644	0	104	0
452744	0	104	0
452844	0	104	0
452944	0	104	0
453044	0	104	0
453144	0	104	0
453244	0	104	0
453344	0	104	0
453444	0	104	0
453544	0	104	0
453644	0	104	0
453744	0	104	0
453844	0	104	0
453944	0	104	0
454044	0	104	0
454144	0	104	0
454244	0	104	0
454344	0	104	0
454444	0	104	0
454544	0	104	0
454644	0	104	0
454744	0	104	0
454844	0	104	0
454944	0	104	0
455044	0	104	0
455144	0	104	0
455244	0	104	0
455344	0	104	0
455444	0	104	0
455544	0	104	0
455644	0	104	0
455744	0	104	0
455844	0	104	0
455944	0	104	0
456044	0	104	0
456144	0	104	0
456244	0	104	0
456344	0	104	0
456444	0	104	0
456544	0	104	0
456644	0	104	0
456744	0	104	0
456844	0	104	0
456944	0	104	0
457044	0	104	0
457144	0	104	0
457244	0	104	0
457344	0	104	0
457444	0	104	0
457544	0	104	0
457644	0	104	0
457744	0	104	0
457844	0	104	0
457944	0	104	0
458044	0	104	0
458144	0	104	0
458244	0	104	0
458344	0	104	0
458444	0	104	0
458544	0	104	0
458644	0	104	0
458744	0	104	0
458844	0	104	0
458944	0	104	0
459044	0	104	0
459144	0	104	0
459244	0	104	0
459344	0	104	0
459544	0	104	0
459744	0	104	0
459844	0	104	0
459944	0	104	0
460144	0	104	0
460244	0	104	0
460344	0	104	0
460444	0	104	0
460544	0	104	0
460644	0	104	0
460744	0	104	0
460844	0	104	0
460944	0	104	0
461044	0	104	0
461144	0	104	0
461244	0	104	0
461344	0	104	0
461444	0	104	0
461544	0	104	0
461644	0	104	0
461744	0	104	0
461844	0	104	0
461944	0	104	0
462044	0	104	0
462144	0	104	0
462244	0	104	0
462344	0	104	0
462444	0	104	0
462544	0	104	0
462644	0	104	0
462744	0	104	0
462844	0	104	0
462944	0	104	0
463044	0	104	0
463144	0	104	0
463244	0	104	0
463344	0	104	0
463444	0	104	0
463544	0	104	0
463644	0	104	0
463744	0	104	0
463844	0	104	0
463944	0	104	0
464044	0	104	0
464144	0	104	0
464244	0	104	0
464344	0	104	0
464444	0	104	0
464544	0	104	0
464644	0	104	0
464744	0	104	0
464844	0	104	0
464944	0	104	0
465044	0	104	0
465144	0	104	0
465244	0	104	0
465344	0	104	0
465444	0	104	0
465544	0	104	0
465644	0	104	0
465744	0	104	0
465844	0	104	0
465944	0	104	0
466044	0	104	0
466144	0	104	0
466344	0	104	0
466444	0	104	0
466544	0	104	0
466644	0	104	0
466744	0	104	0
466844	0	104	0
466944	0	104	0
467044	0	104	0
467144	0	104	0
467244	0	104	0
467344	0	104	0
467444	0	104	0
467544	0	104	0
467644	0	104	0
467744	0	104	0
