timestamp	latitude_m	latitude_o	speed
464846	0	72	0
464946	0	72	0
465046	0	72	0
465146	0	72	0
465246	0	72	0
465346	0	72	0
465446	0	72	0
465546	0	72	0
465646	0	72	0
465746	0	72	0
465846	0	72	0
465946	0	72	0
466046	0	72	0
466146	0	72	0
466246	0	72	0
466346	0	72	0
466446	0	72	0
466546	0	72	0
466646	0	72	0
466746	0	72	0
466846	0	72	0
466946	0	72	0
467046	0	72	0
467146	0	72	0
467246	0	72	0
467346	0	72	0
467446	0	72	0
467546	0	72	0
467646	0	72	0
467746	0	72	0
467846	0	72	0
467946	0	72	0
468046	0	72	0
468146	0	72	0
468246	0	72	0
468346	0	72	0
468446	0	72	0
468546	0	72	0
468646	0	72	0
468746	0	72	0
468846	0	72	0
468946	0	72	0
469046	0	72	0
469146	0	72	0
469246	0	72	0
469346	0	72	0
469446	0	72	0
469546	0	72	0
469646	0	72	0
469746	0	72	0
469846	0	72	0
469946	0	72	0
470046	0	72	0
470146	0	72	0
470247	0	72	0
470346	0	72	0
470446	0	72	0
470546	0	72	0
470646	0	72	0
470746	0	72	0
470846	0	72	0
470946	0	72	0
471046	0	72	0
471146	0	72	0
471246	0	72	0
471346	0	72	0
471446	0	72	0
471546	0	72	0
471646	0	72	0
471746	0	72	0
471846	0	72	0
471946	0	72	0
472046	0	72	0
472146	0	72	0
472246	0	72	0
472346	0	72	0
472446	0	72	0
472546	0	72	0
472646	0	72	0
472746	0	72	0
472846	0	72	0
472946	0	72	0
473046	0	72	0
473146	0	72	0
473246	0	72	0
473346	0	72	0
473446	0	72	0
473546	0	72	0
473646	0	72	0
473746	0	72	0
473846	0	72	0
473946	0	72	0
474046	0	72	0
474146	0	72	0
474246	0	72	0
474346	0	72	0
474446	0	72	0
474546	0	72	0
474646	0	72	0
474746	0	72	0
474846	0	72	0
474946	0	72	0
475046	0	72	0
475146	0	72	0
475246	0	72	0
475348	0	72	0
475446	0	72	0
475546	0	72	0
475646	0	72	0
475746	0	72	0
475846	0	72	0
475946	0	72	0
476047	0	72	0
476146	0	72	0
476246	0	72	0
476346	0	72	0
476446	0	72	0
476546	0	72	0
476646	0	72	0
476746	0	72	0
476846	0	72	0
476946	0	72	0
477046	0	72	0
477146	0	72	0
477246	0	72	0
477346	0	72	0
477446	0	72	0
477546	0	72	0
477646	0	72	0
477746	0	72	0
477846	0	72	0
477946	0	72	0
478046	0	72	0
478146	0	72	0
478246	0	72	0
478346	0	72	0
478446	0	72	0
478546	0	72	0
478646	0	72	0
478746	0	72	0
478846	0	72	0
478946	0	72	0
479046	0	72	0
479146	0	72	0
479246	0	72	0
479346	0	72	0
479446	0	72	0
479546	0	72	0
479646	0	72	0
479746	0	72	0
479847	0	72	0
479946	0	72	0
480046	0	72	0
480146	0	72	0
480246	0	72	0
480346	0	72	0
480546	0	72	0
480746	0	72	0
480846	0	72	0
480946	0	72	0
481046	0	72	0
481146	0	72	0
481246	0	72	0
481346	0	72	0
481446	0	72	0
481546	0	72	0
481646	0	72	0
481746	0	72	0
481846	0	72	0
481946	0	72	0
482046	0	72	0
482146	0	72	0
482246	0	72	0
482346	0	72	0
482447	0	72	0
482546	0	72	0
482646	0	72	0
482746	0	72	0
482847	0	72	0
482946	0	72	0
483046	0	72	0
483146	0	72	0
483247	0	72	0
483346	0	72	0
483446	0	72	0
483546	0	72	0
483646	0	72	0
483746	0	72	0
483846	0	72	0
483947	0	72	0
484046	0	72	0
484146	0	72	0
484246	0	72	0
484347	0	72	0
484446	0	72	0
484546	0	72	0
484646	0	72	0
484747	0	72	0
484846	0	72	0
484946	0	72	0
485046	0	72	0
485147	0	72	0
485246	0	72	0
485346	0	72	0
485446	0	72	0
485546	0	72	0
485646	0	72	0
485746	0	72	0
485847	0	72	0
485946	0	72	0
486046	0	72	0
486146	0	72	0
486247	0	72	0
486346	0	72	0
486446	0	72	0
486548	0	72	0
486647	0	72	0
486746	0	72	0
486846	0	72	0
486946	0	72	0
487047	0	72	0
487146	0	72	0
487246	0	72	0
487347	0	72	0
487446	0	72	0
487546	0	72	0
487646	0	72	0
487747	0	72	0
487846	0	72	0
487946	0	72	0
488046	0	72	0
488147	0	72	0
488246	0	72	0
488346	0	72	0
488446	0	72	0
488547	0	72	0
488646	0	72	0
488746	0	72	0
488946	0	72	0
489146	0	72	0
489247	0	72	0
489346	0	72	0
489446	0	72	0
489546	0	72	0
489647	0	72	0
489746	0	72	0
489846	0	72	0
489946	0	72	0
490047	0	72	0
490146	0	72	0
490246	0	72	0
490347	0	72	0
490447	0	72	0
490546	0	72	0
