timestamp	value
121225	83
121255	83
121285	83
121315	83
121345	83
121375	83
121405	83
121435	83
121465	83
121495	82
121525	84
121555	83
121585	82
121615	83
121645	84
121675	83
121705	83
121779	82
121779	84
121795	83
121825	83
121855	82
121885	84
121915	83
121945	83
121975	82
122005	83
122035	83
122065	84
122095	84
122125	82
122155	83
122185	82
122215	82
122245	83
122275	83
122305	83
122335	82
122365	83
122395	84
122425	83
122455	84
122485	83
122515	83
122545	82
122575	83
122605	83
122635	83
122665	83
122695	83
122725	83
122755	83
122785	83
122817	83
122845	83
122875	83
122905	83
122935	84
122965	83
122995	83
123025	83
123055	84
123085	83
123115	84
123145	84
123175	83
123205	84
123235	82
123265	83
123295	84
123325	83
123355	83
123385	84
123415	84
123445	83
123475	83
123505	84
123535	83
123565	84
123595	83
123625	83
123655	83
123685	83
123715	83
123745	83
123775	83
123805	83
123835	83
123865	84
123895	83
123925	83
123955	83
123985	83
124015	83
124045	84
124075	83
124105	84
124135	83
124165	83
124195	84
124225	83
124255	83
124285	83
124315	83
124345	84
124375	82
124405	83
124435	84
124465	84
124495	83
124525	83
124555	83
124585	83
124615	83
124645	83
124675	83
124705	84
124735	82
124766	84
124795	84
124825	83
124855	83
124885	84
124915	83
124945	83
124975	84
125005	83
125035	83
125065	83
125095	83
125125	84
125155	84
125185	83
125215	83
125245	83
125275	83
125305	83
125335	83
125365	83
125395	83
125425	84
125455	84
125485	82
125515	82
125545	83
125575	83
125605	83
125635	83
125665	84
125695	84
125725	83
125755	83
125785	83
125815	83
125847	84
125875	84
125905	83
125935	81
125965	83
125995	84
126025	84
126055	83
126085	84
126115	82
126145	84
126175	83
126205	82
126235	83
126265	83
126295	84
126325	83
126355	83
126385	84
126415	83
126445	82
126475	82
126505	83
126535	84
126565	83
126595	83
126625	83
126655	83
126685	83
126715	83
126745	83
126775	83
126805	84
126835	84
126867	84
126895	83
126925	84
126955	83
126985	82
127015	84
127045	83
127075	83
127105	83
127135	83
127165	82
127195	84
127225	84
127255	83
127285	84
127315	84
127345	82
127375	84
127405	83
127435	84
127465	83
127495	83
127525	83
127555	82
127585	83
127615	83
127645	83
127675	83
127705	84
127735	82
127766	82
127795	84
127825	83
127855	82
127885	83
127915	83
127945	83
127975	83
128005	83
128035	83
128065	82
128095	83
128125	84
128155	83
128185	83
128215	82
128245	83
128275	83
128305	83
128335	83
128365	83
128395	83
128425	83
128455	83
128485	84
128515	83
128545	83
128575	84
128605	83
128635	83
128665	83
128695	83
128725	83
128755	82
128785	83
128815	83
128845	83
128875	84
128905	83
128935	83
128965	83
128995	83
129025	83
129055	83
129085	83
129115	83
129145	83
129175	82
129205	83
129235	84
129265	82
129295	83
129325	84
129355	83
129385	83
129417	84
129445	83
129475	83
129505	84
129535	83
129565	83
129595	82
129625	84
129655	83
129685	83
129715	83
129745	83
129776	84
129805	83
129835	82
129865	83
129895	83
129925	84
129955	83
129985	83
130015	82
130045	83
130075	83
130105	83
130135	84
130165	84
130195	83
130225	83
130255	83
130285	84
130315	83
130345	84
130375	83
130405	83
130435	82
130465	83
130495	83
130525	84
130555	82
130585	84
130615	83
130645	83
130675	83
130705	83
130735	84
130766	84
130795	83
130825	83
130855	84
130885	85
130915	83
130945	83
130975	83
131006	84
131035	84
131065	83
131095	83
131125	83
131155	83
131185	84
131215	83
131245	83
131275	83
131305	83
131335	82
131365	83
131395	83
131425	81
131455	83
131485	83
131515	83
131545	83
131575	82
131605	82
131635	83
131665	84
131695	83
131725	83
131755	83
131785	82
131815	82
131845	83
131875	83
131905	84
131935	83
131966	83
131995	83
132025	83
132055	83
132085	84
132115	83
132145	83
132175	84
132205	82
132235	84
132266	84
132295	84
132325	83
132355	82
132385	82
132415	83
132446	83
132475	83
132505	83
132535	83
132565	83
132595	82
132625	83
132655	84
132685	83
132715	83
132745	81
132775	84
132805	83
132835	84
132865	81
132895	84
132925	83
132957	84
132985	83
133015	83
133045	84
133075	83
133105	84
133135	84
133165	83
133196	83
133225	83
133255	83
133285	83
133315	83
133345	83
133375	83
133405	82
133435	84
133466	83
133496	83
133525	84
133555	83
133586	83
133615	83
133645	82
133675	83
133705	83
133735	83
133766	83
133796	83
133825	83
133855	83
133885	83
133915	83
133945	83
133975	84
134006	83
134035	83
134065	84
134095	84
134125	84
134155	83
134186	83
134215	83
134245	82
134275	83
134305	83
134335	84
134365	84
134396	83
134426	82
134455	84
134486	83
134515	82
134545	84
134575	83
134606	83
134636	84
134665	82
134695	83
134725	84
134756	83
134785	83
134815	83
134845	83
134876	83
134905	83
134935	81
134965	82
134996	83
135025	83
135055	82
135085	83
135115	83
135146	82
135176	82
135206	83
135236	83
135265	83
135296	83
135325	83
135355	83
135386	83
135415	83
135446	84
135475	82
135507	83
135536	83
135566	83
135596	83
135625	83
135655	83
135685	84
135715	83
135745	83
135776	84
135806	82
135835	83
135865	83
135896	84
135926	83
135955	83
135986	83
136017	84
136046	83
136076	84
136106	83
136136	84
136166	83
136196	84
136226	84
136255	83
136285	84
136316	83
136345	83
136376	83
136405	83
136436	83
136466	83
136496	83
136525	84
136556	83
136586	84
136616	83
136646	82
136676	84
136706	83
136736	83
136766	83
136796	83
136825	82
136856	84
136886	84
136916	84
136946	83
136976	83
137006	84
137036	83
137066	84
137096	83
137125	82
137156	83
137186	83
137216	82
137245	83
137276	83
137306	83
137336	82
137366	83
137396	84
137426	82
137456	83
137486	83
137516	83
137546	83
137576	83
137606	84
137636	83
137666	83
137696	84
137726	84
137756	82
137786	83
137816	83
137846	82
137876	83
137906	84
137936	83
137966	84
137996	82
138026	83
138056	83
138086	84
138116	84
138146	83
138176	83
138206	82
138236	83
138266	83
138296	83
138326	82
138356	83
138386	83
138416	84
138446	83
138476	84
138506	83
138536	83
138566	84
138596	83
138626	84
138656	83
138686	83
138716	84
138746	84
138776	84
138806	83
138836	83
138866	83
138896	84
138926	83
138956	83
138986	83
139016	84
139046	84
139076	83
139106	83
139136	84
139166	83
139196	84
139226	83
139256	83
139286	83
139316	84
139346	84
139376	83
139406	83
139436	83
139466	83
139496	84
139526	83
139556	84
139586	84
139616	83
139646	83
139676	82
139706	83
139736	84
139766	84
139796	84
139826	83
139856	83
139886	84
139916	83
139946	83
139976	83
140006	83
140036	83
140066	83
140096	82
140126	83
140156	83
140186	83
140216	84
140246	82
140276	85
140306	83
140336	83
140366	83
140396	82
140426	84
140456	83
140486	83
140516	82
140546	81
140576	84
140606	83
140636	82
140666	82
140696	83
140726	82
140756	83
140786	83
140816	85
140846	83
140876	83
140906	83
140936	83
140966	83
140996	83
141026	83
141056	84
141086	82
141116	84
141146	82
141176	83
141206	83
141236	84
141266	84
141296	82
141326	83
141356	83
141386	85
141416	83
141446	83
141476	83
141506	83
141536	83
141566	83
141596	84
141626	84
141656	84
141686	83
141716	83
141746	83
141776	84
141806	83
141836	83
141866	83
141896	83
141926	83
141956	83
141986	83
142016	84
142046	84
142076	84
142106	84
142136	83
142166	83
142196	83
142226	83
142256	84
142286	84
142316	83
142346	84
142376	84
142406	83
142436	83
142466	83
142496	84
142526	84
142556	84
142586	84
142616	83
142646	83
142676	83
142706	84
142736	84
142766	82
142796	83
142826	83
142856	84
142886	83
142916	84
142946	84
142976	83
143006	83
143036	83
143066	82
143096	84
143126	83
