timestamp	x	y	z	scale
307449	-0.040000000000000036	-0.06000000000000005	0.08000000000000007	4
307549	-0.009999999999999787	-0.040000000000000036	0.05999999999999961	4
307649	-0.020000000000000018	-0.040000000000000036	0.05999999999999961	4
307749	-0.04999999999999982	-0.040000000000000036	0.040000000000000036	4
307849	-0.029999999999999805	-0.029999999999999805	0.019999999999999574	4
307986	-0.029999999999999805	-0.009999999999999787	-0.020000000000000018	4
308049	-0.040000000000000036	-0.040000000000000036	-0.009999999999999787	4
308149	-0.06999999999999984	-0.029999999999999805	0	4
308249	-0.06000000000000005	-0.040000000000000036	-0.029999999999999805	4
308349	-0.040000000000000036	-0.040000000000000036	0	4
308449	-0.029999999999999805	-0.029999999999999805	0.05999999999999961	4
308549	-0.029999999999999805	-0.020000000000000018	-0.04999999999999982	4
308649	-0.020000000000000018	0	0.05999999999999961	4
308749	0	-0.040000000000000036	-0.020000000000000018	4
308849	-0.040000000000000036	-0.020000000000000018	-0.029999999999999805	4
308949	-0.06000000000000005	-0.029999999999999805	0.07000000000000028	4
309049	-0.040000000000000036	-0.029999999999999805	0.04999999999999982	4
309149	-0.029999999999999805	-0.040000000000000036	0.05999999999999961	4
309249	-0.020000000000000018	-0.040000000000000036	-0.040000000000000036	4
309349	-0.06000000000000005	-0.020000000000000018	-0.029999999999999805	4
309449	-0.040000000000000036	-0.029999999999999805	0.009999999999999787	4
309549	-0.04999999999999982	-0.020000000000000018	0.08000000000000007	4
309649	-0.040000000000000036	-0.009999999999999787	-0.020000000000000018	4
309749	-0.020000000000000018	-0.020000000000000018	0.03000000000000025	4
309849	-0.029999999999999805	-0.040000000000000036	0.009999999999999787	4
309949	-0.040000000000000036	-0.029999999999999805	-0.009999999999999787	4
310049	-0.029999999999999805	-0.029999999999999805	0.08000000000000007	4
310149	-0.029999999999999805	-0.040000000000000036	0.08999999999999986	4
310249	-0.020000000000000018	-0.020000000000000018	0.019999999999999574	4
310349	-0.020000000000000018	-0.040000000000000036	0.08000000000000007	4
310449	-0.06000000000000005	-0.020000000000000018	0.03000000000000025	4
310549	-0.029999999999999805	-0.029999999999999805	0.040000000000000036	4
310649	-0.020000000000000018	-0.020000000000000018	0.04999999999999982	4
310749	0	-0.020000000000000018	0.05999999999999961	4
310849	-0.020000000000000018	-0.040000000000000036	-0.029999999999999805	4
310949	-0.040000000000000036	-0.020000000000000018	-0.020000000000000018	4
311049	-0.020000000000000018	-0.020000000000000018	0.03000000000000025	4
311149	-0.06000000000000005	-0.020000000000000018	-0.020000000000000018	4
311249	-0.020000000000000018	-0.040000000000000036	0.03000000000000025	4
311349	-0.04999999999999982	-0.020000000000000018	0.040000000000000036	4
311449	-0.04999999999999982	-0.040000000000000036	0.08999999999999986	4
311549	-0.040000000000000036	-0.029999999999999805	0.08999999999999986	4
311649	-0.020000000000000018	-0.020000000000000018	-0.020000000000000018	4
311749	-0.029999999999999805	-0.029999999999999805	0.009999999999999787	4
311849	-0.029999999999999805	-0.040000000000000036	0.009999999999999787	4
311949	-0.040000000000000036	-0.040000000000000036	-0.040000000000000036	4
312049	-0.040000000000000036	-0.020000000000000018	-0.009999999999999787	4
312149	-0.06000000000000005	-0.029999999999999805	0.040000000000000036	4
312249	-0.020000000000000018	-0.040000000000000036	-0.020000000000000018	4
312349	-0.040000000000000036	0	0.019999999999999574	4
312449	-0.04999999999999982	-0.029999999999999805	0	4
312549	0	-0.029999999999999805	0.05999999999999961	4
312649	0	-0.040000000000000036	0.03000000000000025	4
312749	-0.040000000000000036	-0.040000000000000036	0.019999999999999574	4
312849	-0.04999999999999982	-0.020000000000000018	-0.009999999999999787	4
312949	-0.029999999999999805	-0.020000000000000018	0.009999999999999787	4
313049	-0.040000000000000036	-0.029999999999999805	0.03000000000000025	4
313149	0	-0.040000000000000036	-0.020000000000000018	4
313249	-0.020000000000000018	-0.020000000000000018	-0.020000000000000018	4
313349	-0.06000000000000005	-0.009999999999999787	0.08000000000000007	4
313449	-0.029999999999999805	-0.029999999999999805	0.019999999999999574	4
313549	-0.04999999999999982	-0.029999999999999805	0.019999999999999574	4
313649	-0.029999999999999805	-0.020000000000000018	0.08999999999999986	4
313749	-0.040000000000000036	-0.029999999999999805	0.019999999999999574	4
313849	-0.040000000000000036	-0.040000000000000036	-0.009999999999999787	4
313949	-0.04999999999999982	-0.040000000000000036	-0.04999999999999982	4
314049	-0.06000000000000005	-0.009999999999999787	0.04999999999999982	4
314149	-0.040000000000000036	-0.040000000000000036	0	4
314249	-0.029999999999999805	-0.020000000000000018	0.07000000000000028	4
314349	-0.020000000000000018	-0.020000000000000018	0.04999999999999982	4
314449	0	-0.040000000000000036	0.040000000000000036	4
314549	-0.029999999999999805	-0.029999999999999805	0.04999999999999982	4
314649	-0.04999999999999982	-0.020000000000000018	0.04999999999999982	4
314749	-0.06000000000000005	-0.020000000000000018	0.04999999999999982	4
314849	-0.06000000000000005	-0.020000000000000018	0.040000000000000036	4
314949	-0.04999999999999982	-0.04999999999999982	-0.020000000000000018	4
315049	-0.020000000000000018	-0.029999999999999805	0.03000000000000025	4
315149	-0.009999999999999787	-0.029999999999999805	0.019999999999999574	4
315249	-0.029999999999999805	-0.029999999999999805	-0.020000000000000018	4
315349	-0.029999999999999805	-0.029999999999999805	0	4
315449	-0.029999999999999805	-0.020000000000000018	0.04999999999999982	4
315549	-0.04999999999999982	-0.020000000000000018	-0.04999999999999982	4
315649	-0.029999999999999805	-0.029999999999999805	0.040000000000000036	4
315749	-0.040000000000000036	-0.020000000000000018	0.03000000000000025	4
315849	-0.040000000000000036	-0.009999999999999787	0.040000000000000036	4
315949	-0.040000000000000036	-0.020000000000000018	0.03000000000000025	4
316049	-0.040000000000000036	-0.009999999999999787	0.040000000000000036	4
316149	-0.04999999999999982	-0.04999999999999982	-0.029999999999999805	4
316249	-0.04999999999999982	-0.020000000000000018	0.03000000000000025	4
316349	-0.040000000000000036	-0.040000000000000036	0.08999999999999986	4
316449	0	-0.04999999999999982	0.040000000000000036	4
316549	-0.04999999999999982	-0.020000000000000018	0.040000000000000036	4
316649	-0.020000000000000018	-0.029999999999999805	0	4
316749	-0.029999999999999805	-0.029999999999999805	-0.009999999999999787	4
316849	0	-0.020000000000000018	0.040000000000000036	4
316949	-0.04999999999999982	-0.029999999999999805	0.04999999999999982	4
317049	-0.04999999999999982	-0.029999999999999805	-0.029999999999999805	4
317149	-0.009999999999999787	-0.040000000000000036	-0.009999999999999787	4
317249	-0.029999999999999805	-0.040000000000000036	0	4
317449	-0.06000000000000005	0	0.019999999999999574	4
317549	-0.04999999999999982	-0.020000000000000018	-0.040000000000000036	4
317649	-0.029999999999999805	-0.029999999999999805	0.040000000000000036	4
