timestamp	speed	speedms
359454	0	0
359554	0	0
359654	0	0
359754	0	0
359854	0	0
359954	0	0
360054	0	0
360154	0	0
360254	0	0
360354	0	0
360454	0	0
360554	0	0
360654	0	0
360754	0	0
360854	0	0
360954	0	0
361054	0	0
361154	0	0
361254	0	0
361354	0	0
361454	0	0
361554	0	0
361654	0	0
361754	0	0
361854	0	0
361954	0	0
362054	0	0
362154	0	0
362254	0	0
362354	0	0
362454	0	0
362554	0	0
362654	0	0
362754	0	0
362854	0	0
362954	0	0
363054	0	0
363154	0	0
363254	0	0
363354	0	0
363455	0	0
363554	0	0
363654	0	0
363754	0	0
363854	0	0
363954	0	0
364054	0	0
364154	0	0
364254	0	0
364354	0	0
364454	0	0
364554	0	0
364654	0	0
364754	0	0
364854	0	0
364954	0	0
365054	0	0
365154	0	0
365254	0	0
365354	0	0
365454	0	0
365554	0	0
365654	0	0
365754	0	0
365854	0	0
365954	0	0
366054	0	0
366154	0	0
366254	0	0
366354	0	0
366454	0	0
366654	0	0
366754	0	0
366854	0	0
366954	0	0
367054	0	0
367154	0	0
367254	0	0
367354	0	0
367454	0	0
367554	0	0
367654	0	0
367754	0	0
367854	0	0
367954	0	0
368054	0	0
368154	0	0
368254	0	0
368354	0	0
368454	0	0
368555	0	0
368654	0	0
368754	0	0
368855	0	0
368954	0	0
369054	0	0
369154	0	0
369255	0	0
369354	0	0
369454	0	0
369554	0	0
369654	0	0
369854	0	0
369954	0	0
370054	0	0
370154	0	0
370254	0	0
370354	0	0
370454	0	0
370554	0	0
370654	0	0
370754	0	0
370854	0	0
370954	0	0
371054	0	0
371155	0	0
371254	0	0
371354	0	0
371454	0	0
371554	0	0
371654	0	0
371754	0	0
371854	0	0
371955	0	0
372054	0	0
372154	0	0
372255	0	0
372354	0	0
372454	0	0
372554	0	0
372655	0	0
372754	0	0
372854	0	0
372954	0	0
373055	0	0
373154	0	0
373254	0	0
373354	0	0
373454	0	0
373554	0	0
373654	0	0
373755	0	0
373854	0	0
373954	0	0
374054	0	0
374155	0	0
374254	0	0
374354	0	0
374454	0	0
374554	0	0
374654	0	0
374754	0	0
374854	0	0
374954	0	0
375054	0	0
375154	0	0
375254	0	0
375354	0	0
375454	0	0
375554	0	0
375655	0	0
375754	0	0
375854	0	0
375954	0	0
376055	0	0
376154	0	0
376254	0	0
376354	0	0
376455	0	0
376554	0	0
376654	0	0
376754	0	0
376854	0	0
376954	0	0
377054	0	0
377155	0	0
377254	0	0
377354	0	0
377454	0	0
377555	0	0
377654	0	0
377754	0	0
377854	0	0
377955	0	0
378054	0	0
378154	0	0
378254	0	0
378354	0	0
378454	0	0
378554	0	0
378655	0	0
378754	0	0
378855	0	0
378954	0	0
379055	0	0
379154	0	0
379254	0	0
379355	0	0
379455	0	0
379555	0	0
379654	0	0
379754	0	0
379855	0	0
379954	0	0
380054	0	0
380155	0	0
380255	0	0
380354	0	0
380555	0	0
380654	0	0
380754	0	0
380854	0	0
380955	0	0
381054	0	0
381154	0	0
381254	0	0
381355	0	0
381454	0	0
381554	0	0
381655	0	0
381754	0	0
381854	0	0
381954	0	0
382055	0	0
382154	0	0
382254	0	0
382355	0	0
382455	0	0
382554	0	0
382654	0	0
382755	0	0
382855	0	0
382954	0	0
383054	0	0
383155	0	0
383254	0	0
383354	0	0
383454	0	0
383555	0	0
383654	0	0
383754	0	0
383855	0	0
383955	0	0
384054	0	0
384154	0	0
384254	0	0
384355	0	0
384454	0	0
384554	0	0
384655	0	0
384755	0	0
384854	0	0
384955	0	0
385055	0	0
385154	0	0
385254	0	0
385354	0	0
385455	0	0
385554	0	0
385654	0	0
385754	0	0
385855	0	0
385954	0	0
386054	0	0
386154	0	0
386255	0	0
386354	0	0
386455	0	0
386555	0	0
386654	0	0
386754	0	0
386854	0	0
386955	0	0
387054	0	0
387155	0	0
387254	0	0
387355	0	0
387455	0	0
387554	0	0
387654	0	0
387755	0	0
387855	0	0
387955	0	0
388055	0	0
388155	0	0
388254	0	0
388354	0	0
388455	0	0
388554	0	0
388654	0	0
388754	0	0
388855	0	0
388954	0	0
389054	0	0
389154	0	0
389255	0	0
389354	0	0
389454	0	0
389555	0	0
389655	0	0
389854	0	0
