timestamp	meters	rotations	angle	clock_period
345352	0	0	0	0
345452	0	0	0	0
345552	0	0	0	0
345652	0	0	0	0
345752	0	0	0	0
345852	0	0	0	0
345952	0	0	0	0
346052	0	0	0	0
346153	0	0	0	0
346252	0	0	0	0
346352	0	0	0	0
346452	0	0	0	0
346552	0	0	0	0
346652	0	0	0	0
346752	0	0	0	0
346852	0	0	0	0
346952	0	0	0	0
347052	0	0	0	0
347152	0	0	0	0
347252	0	0	0	0
347352	0	0	0	0
347452	0	0	0	0
347552	0	0	0	0
347652	0	0	0	0
347752	0	0	0	0
347852	0	0	0	0
347952	0	0	0	0
348052	0	0	0	0
348152	0	0	0	0
348252	0	0	0	0
348352	0	0	0	0
348452	0	0	0	0
348552	0	0	0	0
348652	0	0	0	0
348752	0	0	0	0
348852	0	0	0	0
348952	0	0	0	0
349052	0	0	0	0
349152	0	0	0	0
349252	0	0	0	0
349352	0	0	0	0
349452	0	0	0	0
349552	0	0	0	0
349652	0	0	0	0
349752	0	0	0	0
349852	0	0	0	0
349952	0	0	0	0
350052	0	0	0	0
350152	0	0	0	0
350252	0	0	0	0
350352	0	0	0	0
350452	0	0	0	0
350552	0	0	0	0
350652	0	19	0	0
350752	0	0	0	0
350852	0	0	0	0
350952	0	0	0	0
351152	0	0	0	0
351352	0	0	0	0
351452	0	0	0	0
351552	0	0	0	0
351652	0	0	0	0
351752	0	0	0	0
351852	0	0	0	0
351952	0	0	0	0
352052	0	0	0	0
352152	0	0	0	0
352252	0	0	0	0
352352	0	0	0	0
352452	0	0	0	0
352552	0	0	0	0
352652	0	0	0	0
352753	0	0	0	0
352852	0	0	0	0
352952	0	0	0	0
353052	0	0	0	0
353152	0	0	0	0
353252	0	0	0	0
353352	0	0	0	0
353452	0	0	0	0
353552	0	0	0	0
353652	0	0	0	0
353752	0	0	0	0
353852	0	0	0	0
353952	0	0	0	0
354052	0	0	0	0
354152	0	0	0	0
354252	0	0	0	0
354352	0	0	0	0
354452	0	0	0	0
354552	0	0	0	0
354652	0	0	0	0
354752	0	0	0	0
354852	0	0	0	0
354952	0	0	0	0
355052	0	0	0	0
355152	0	0	0	0
355252	0	0	0	0
355352	0	0	0	0
355452	0	0	0	0
355552	0	0	0	0
355652	0	0	0	0
355752	0	0	0	0
355852	0	0	0	0
355952	0	0	0	0
356052	0	0	0	0
356152	0	0	0	0
356352	0	0	0	0
356552	0	0	0	0
356652	0	0	0	0
356752	0	0	0	0
356852	0	0	0	0
356952	0	0	0	0
357052	0	0	0	0
357152	0	0	0	0
357252	0	0	0	0
357352	0	0	0	0
357452	0	0	0	0
357552	0	0	0	0
357652	0	0	0	0
357752	0	0	0	0
357852	0	0	0	0
357952	0	0	0	0
358052	0	0	0	0
358152	0	0	0	0
358252	0	0	0	0
358352	0	0	0	0
358452	0	0	0	0
358552	0	0	0	0
358652	0	0	0	0
358752	0	0	0	0
358852	0	19	0	0
358952	0	0	0	0
359052	0	0	0	0
359152	0	0	0	0
359252	0	0	0	0
359352	0	0	0	0
359452	0	0	0	0
359552	0	0	0	0
359652	0	0	0	0
359752	0	0	0	0
359852	0	0	0	0
359952	0	0	0	0
360052	0	0	0	0
360152	0	0	0	0
360252	0	0	0	0
360352	0	0	0	0
360452	0	0	0	0
360552	0	0	0	0
360652	0	0	0	0
360752	0	0	0	0
360852	0	0	0	0
360952	0	0	0	0
361052	0	0	0	0
361152	0	0	0	0
361252	0	0	0	0
361352	0	0	0	0
361452	0	0	0	0
361552	0	0	0	0
361652	0	0	0	0
361752	0	0	0	0
361852	0	0	0	0
361952	0	0	0	0
362052	0	0	0	0
362152	0	0	0	0
362252	0	0	0	0
362352	0	0	0	0
362452	0	0	0	0
362552	0	0	0	0
362652	0	0	0	0
362752	0	0	0	0
362852	0	0	0	0
362952	0	0	0	0
363052	0	0	0	0
363152	0	0	0	0
363252	0	0	0	0
363352	0	0	0	0
363452	0	0	0	0
363552	0	0	0	0
363652	0	0	0	0
363752	0	0	0	0
363852	0	0	0	0
363952	0	0	0	0
364052	0	0	0	0
364152	0	0	0	0
364252	0	0	0	0
364352	0	0	0	0
364452	0	0	0	0
364552	0	0	0	0
364652	0	0	0	0
364752	0	0	0	0
364852	0	0	0	0
364952	0	0	0	0
365052	0	0	0	0
365152	0	0	0	0
365252	0	0	0	0
365352	0	0	0	0
365452	0	0	0	0
365552	0	0	0	0
365652	0	0	0	0
365752	0	0	0	0
365852	0	0	0	0
365952	0	0	0	0
366052	0	0	0	0
366152	0	0	0	0
366252	0	0	0	0
366352	0	0	0	0
366452	0	0	0	0
366552	0	19	0	0
366652	0	0	0	0
366752	0	0	0	0
366852	0	0	0	0
366952	0	0	0	0
367052	0	0	0	0
367152	0	0	0	0
367252	0	0	0	0
367352	0	0	0	0
367452	0	0	0	0
367552	0	0	0	0
367652	0	0	0	0
367752	0	0	0	0
367852	0	19	0	0
367952	0	0	0	0
368052	0	0	0	0
368152	0	0	0	0
368252	0	0	0	0
368352	0	0	0	0
368452	0	0	0	0
368554	0	0	0	0
368652	0	0	0	0
368752	0	0	0	0
368852	0	0	0	0
368952	0	0	0	0
369052	0	0	0	0
369152	0	0	0	0
369253	0	0	0	0
369352	0	0	0	0
369452	0	0	0	0
369552	0	0	0	0
369652	0	0	0	0
369752	0	0	0	0
369852	0	0	0	0
369952	0	0	0	0
370052	0	0	0	0
370152	0	0	0	0
370252	0	0	0	0
370352	0	0	0	0
370452	0	0	0	0
370552	0	0	0	0
370652	0	0	0	0
370752	0	0	0	0
370852	0	0	0	0
370952	0	0	0	0
371052	0	0	0	0
371152	0	0	0	0
371252	0	0	0	0
371352	0	0	0	0
371452	0	0	0	0
371552	0	0	0	0
371652	0	0	0	0
371752	0	0	0	0
371852	0	0	0	0
371953	0	0	0	0
372052	0	0	0	0
372152	0	0	0	0
372253	0	0	0	0
372352	0	0	0	0
372452	0	0	0	0
372552	0	0	0	0
372653	0	0	0	0
372752	0	0	0	0
372852	0	0	0	0
372952	0	0	0	0
373052	0	0	0	0
373152	0	0	0	0
373353	0	0	0	0
373452	0	0	0	0
373552	0	0	0	0
373652	0	19	0	0
373753	0	0	0	0
373852	0	0	0	0
373952	0	0	0	0
374052	0	0	0	0
374153	0	0	0	0
374252	0	0	0	0
374352	0	0	0	0
374452	0	0	0	0
374552	0	0	0	0
374654	0	0	0	0
374752	0	0	0	0
374852	0	0	0	0
374952	0	0	0	0
375052	0	0	0	0
375152	0	0	0	0
375252	0	19	0	0
375352	0	0	0	0
375452	0	0	0	0
375552	0	0	0	0
375653	0	0	0	0
375752	0	19	0	0
375852	0	0	0	0
375952	0	0	0	0
376053	0	0	0	0
376152	0	0	0	0
376252	0	0	0	0
376352	0	0	0	0
376453	0	0	0	0
376552	0	0	0	0
376652	0	19	0	0
376753	0	0	0	0
376852	0	19	0	0
376952	0	0	0	0
377052	0	0	0	0
377153	0	0	0	0
377252	0	0	0	0
377352	0	0	0	0
377452	0	0	0	0
377553	0	0	0	0
377652	0	0	0	0
377752	0	0	0	0
377852	0	0	0	0
377953	0	0	0	0
378052	0	19	0	0
378152	0	0	0	0
378252	0	0	0	0
378352	0	0	0	0
378452	0	0	0	0
378552	0	0	0	0
378653	0	0	0	0
378752	0	0	0	0
378852	0	0	0	0
378952	0	0	0	0
379053	0	0	0	0
379152	0	0	0	0
379353	0	0	0	0
379552	0	0	0	0
379652	0	0	0	0
379752	0	0	0	0
379952	0	0	0	0
380052	0	0	0	0
380153	0	0	0	0
380252	0	0	0	0
380352	0	0	0	0
380452	0	0	0	0
380553	0	0	0	0
380652	0	0	0	0
380752	0	0	0	0
380852	0	0	0	0
380953	0	0	0	0
381052	0	0	0	0
381152	0	0	0	0
381253	0	0	0	0
381353	0	0	0	0
381452	0	0	0	0
381552	0	0	0	0
381653	0	0	0	0
381752	0	0	0	0
381852	0	0	0	0
381953	0	0	0	0
382053	0	0	0	0
382152	0	0	0	0
382252	0	0	0	0
382352	0	0	0	0
382453	0	0	0	0
382552	0	0	0	0
382652	0	0	0	0
382752	0	0	0	0
382853	0	0	0	0
382952	0	0	0	0
383052	0	0	0	0
383153	0	0	0	0
383252	0	0	0	0
383353	0	0	0	0
383452	0	0	0	0
383553	0	0	0	0
383652	0	0	0	0
383752	0	0	0	0
383852	0	0	0	0
383953	0	0	0	0
384152	0	0	0	0
384253	0	0	0	0
384353	0	0	0	0
384452	0	0	0	0
384553	0	0	0	0
384653	0	0	0	0
384753	0	0	0	0
384854	0	0	0	0
384953	0	0	0	0
385053	0	0	0	0
385153	0	0	0	0
385252	0	0	0	0
385352	0	0	0	0
385453	0	0	0	0
385552	0	0	0	0
385652	0	0	0	0
385752	0	0	0	0
385853	0	0	0	0
385952	0	0	0	0
386052	0	0	0	0
386152	0	0	0	0
386252	0	0	0	0
386352	0	0	0	0
386452	0	0	0	0
386553	0	0	0	0
386652	0	0	0	0
386752	0	0	0	0
386852	0	0	0	0
386953	0	0	0	0
387052	0	0	0	0
387153	0	0	0	0
387252	0	0	0	0
387353	0	0	0	0
387452	0	0	0	0
387652	0	0	0	0
387753	0	0	0	0
387853	0	0	0	0
387953	0	0	0	0
388053	0	0	0	0
388153	0	0	0	0
388252	0	0	0	0
388352	0	0	0	0
388453	0	19	0	0
388552	0	0	0	0
388652	0	0	0	0
388752	0	0	0	0
388853	0	0	0	0
388952	0	0	0	0
389052	0	19	0	0
389152	0	0	0	0
389253	0	0	0	0
389352	0	0	0	0
389452	0	0	0	0
389553	0	0	0	0
389653	0	0	0	0
389752	0	0	0	0
389853	0	0	0	0
