timestamp	data1	data2
307484	1248020994	0
307584	1247955458	0
307684	1248086530	0
307784	1247627778	0
307884	1247889922	0
307986	1247955458	0
308084	1247955458	0
308183	1248086530	0
308283	1248020994	0
308383	1248020994	0
308483	1248020994	0
308583	1248086530	0
308682	1248020994	0
308782	1248086530	0
308882	1247955458	0
308982	1247889922	0
309082	1248020994	0
309182	1247758850	0
309282	1248086530	0
309381	1247889922	0
309481	1248283138	0
309581	1248086530	0
309681	1247824386	0
309781	1248152066	0
309881	1248217602	0
309980	1248020994	0
310080	1248020994	0
310180	1247955458	0
310280	1247889922	0
310380	1248086530	0
310480	1247627778	0
310580	1248217602	0
310679	1248217602	0
310779	1248217602	0
310879	1248217602	0
310979	1248020994	0
311079	1248020994	0
311179	1248086530	0
311278	1248020994	0
311378	1248283138	0
311478	1247955458	0
311578	1247955458	0
311678	1247955458	0
311778	1247955458	0
311878	1248152066	0
311977	1247889922	0
312077	1248217602	0
312177	1248217602	0
312277	1247955458	0
312377	1248086530	0
312476	1248217602	0
312576	1247955458	0
312676	1248086530	0
312776	1248020994	0
312876	1248086530	0
312976	1247955458	0
313077	1247955458	0
313175	1248217602	0
313275	1247955458	0
313375	1248020994	0
313475	1247889922	0
313575	1248020994	0
313675	1247889922	0
313774	1248348674	0
313874	1248086530	0
313974	1247758850	0
314074	1248020994	0
314174	1248086530	0
314274	1248020994	0
314373	1248086530	0
314473	1247889922	0
314573	1247889922	0
314673	1247758850	0
314773	1247889922	0
314873	1248086530	0
314973	1248152066	0
315072	1248086530	0
315172	1248086530	0
315272	1248348674	0
315372	1248086530	0
315472	1248086530	0
315572	1247955458	0
315671	1247955458	0
315771	1248020994	0
315871	1248020994	0
315971	1248414210	0
316071	1247955458	0
316171	1248086530	0
316270	1248152066	0
316370	1248020994	0
316470	1248152066	0
316570	1248283138	0
316670	1248020994	0
316770	1248020994	0
316870	1247955458	0
316969	1248020994	0
317069	1248283138	0
317169	1247955458	0
317269	1247955458	0
317369	1247824386	0
317469	1247955458	0
317568	1248020994	0
317668	1248020994	0
317768	1248152066	0
317868	1247824386	0
317968	1248152066	0
318068	1248020994	0
