timestamp	value
121318	39
121418	40
121518	37
121618	40
121718	40
121818	40
121918	40
122018	40
122118	40
122218	40
122318	40
122418	40
122518	38
122618	39
122718	40
122818	39
122918	40
123018	37
123118	40
123218	39
123318	40
123418	40
123518	40
123618	40
123718	40
123818	40
123918	39
124018	40
124118	39
124218	40
124318	38
124418	40
124518	39
124618	40
124718	40
124818	40
124918	40
125018	40
125118	40
125218	40
125318	40
125418	40
125518	39
125618	40
125718	40
125818	39
125918	40
126018	38
126118	39
126218	38
126318	40
126418	40
126518	40
126618	40
126718	40
126818	39
126918	40
127018	40
127118	40
127218	40
127318	40
127418	40
127518	39
127618	40
127718	40
127818	40
127918	40
128018	40
128118	39
128218	40
128318	39
128418	40
128518	40
128618	40
128718	40
128818	38
128918	40
129018	39
129118	40
129218	39
129318	40
129418	37
129518	40
129618	40
129718	40
129818	39
129918	40
130018	39
130118	40
130218	39
130318	40
130418	39
130518	39
130618	40
130718	38
130818	40
130918	37
131018	40
131118	40
131218	40
131318	40
131418	40
131518	40
131618	40
131718	40
131818	40
131918	40
132018	38
132118	40
132218	38
132318	40
132418	40
132518	40
132618	40
132718	37
132818	40
132918	40
133018	40
133118	40
133218	40
133318	40
133418	40
133518	40
133618	40
133718	39
133818	40
133918	38
134018	40
134118	38
134218	40
134318	40
134418	40
134518	40
134618	40
134718	39
134818	40
134918	38
135018	40
135118	40
135218	40
135318	40
135418	39
135518	40
135618	38
135718	37
135818	40
135918	40
136018	40
136118	40
136218	40
136318	40
136418	40
136518	39
136618	40
136718	39
136818	40
136918	39
137018	40
137218	40
137318	37
137418	40
137518	40
137618	40
137718	37
137818	40
137918	37
138018	40
138118	39
138218	40
138318	40
138418	37
138518	39
138618	39
138718	37
138818	37
138918	40
139018	40
139118	37
139218	40
139318	40
139418	40
139518	40
139618	40
139718	40
139818	40
139918	39
140018	39
140118	38
140218	40
140318	40
140418	40
140518	40
140618	40
140718	40
140818	40
140918	40
141018	40
141118	40
141218	39
141319	40
141418	40
141518	39
141618	39
141719	40
141818	38
141918	40
142019	38
142122	39
142218	40
142318	40
142419	40
142518	40
142618	39
142718	40
142818	39
142918	40
143018	38
143118	40
